t,score,true_label,status,CPU / Load,Memory,Disk,Network
86,0.2757,0,NORMAL,21.6,4.0,19.7,8.5
87,0.2198,0,NORMAL,21.7,6.4,19.6,7.5
88,0.1243,0,NORMAL,21.3,4.4,19.5,6.6
89,0.221,0,NORMAL,22.3,6.8,19.8,8.6
90,0.1158,0,NORMAL,21.7,6.8,19.5,6.6
91,0.1225,0,NORMAL,21.6,4.4,19.5,6.6
92,0.1217,0,NORMAL,21.7,4.5,19.9,4.9
93,0.1153,0,NORMAL,21.6,5.9,19.7,4.8
94,0.1522,0,NORMAL,22.7,8.8,19.7,7.6
95,0.3413,0,NORMAL,23.4,9.2,19.8,6.7
96,0.2211,0,NORMAL,22.1,7.4,19.5,8.5
97,0.1157,0,NORMAL,22.6,8.0,19.8,7.6
98,0.1162,0,NORMAL,21.1,4.3,19.5,7.5
99,0.1424,0,NORMAL,20.5,2.2,19.5,5.6
100,0.2071,0,NORMAL,20.9,5.1,19.8,4.9
101,0.191,0,NORMAL,20.7,5.2,19.6,4.8
102,0.1699,0,NORMAL,20.9,5.2,19.7,7.6
103,0.1614,0,NORMAL,20.6,2.7,19.7,7.6
104,0.2389,0,NORMAL,20.7,4.0,19.4,7.4
105,0.2396,0,NORMAL,21.2,6.2,20.0,8.6
106,0.1534,0,NORMAL,20.3,2.3,19.6,6.7
107,0.2411,0,NORMAL,20.7,2.2,19.8,5.9
108,0.2998,0,NORMAL,20.6,2.7,19.8,3.9
109,0.3061,0,NORMAL,20.9,2.2,19.7,6.7
110,0.3369,0,NORMAL,20.6,2.2,19.7,7.6
111,0.3479,0,NORMAL,20.9,4.8,19.7,6.7
112,0.2832,0,NORMAL,20.6,5.2,19.4,8.4
113,0.4207,0,NORMAL,20.9,2.7,19.9,7.6
114,0.2684,0,NORMAL,20.3,2.2,19.5,6.6
115,0.2989,0,NORMAL,20.5,3.2,19.5,5.6
116,0.2684,0,NORMAL,20.7,2.3,19.7,3.9
117,0.3037,0,NORMAL,20.8,2.1,19.7,6.7
118,0.3244,0,NORMAL,20.8,2.2,19.7,7.6
119,0.3236,0,NORMAL,21.0,3.0,19.7,7.6
120,0.3098,0,NORMAL,21.0,4.3,19.5,7.6
121,0.2779,0,NORMAL,21.2,4.9,19.8,7.6
122,0.2258,0,NORMAL,20.3,2.3,19.4,7.5
123,0.2774,0,NORMAL,21.1,3.8,19.9,5.0
124,0.288,0,NORMAL,21.0,3.4,20.0,4.2
125,0.2964,0,NORMAL,21.1,2.3,19.8,7.7
126,0.3086,0,NORMAL,21.0,2.3,19.9,7.7
127,0.3116,0,NORMAL,20.9,2.9,19.7,6.7
128,0.2948,0,NORMAL,20.7,1.9,19.5,8.5
129,0.3103,0,NORMAL,21.8,5.4,19.8,6.7
130,0.2125,0,NORMAL,21.1,4.8,19.5,7.5
131,0.1718,0,NORMAL,21.5,4.5,19.5,4.7
132,0.1703,0,NORMAL,21.0,2.1,19.8,4.0
133,0.252,0,NORMAL,21.0,2.6,19.7,7.6
134,0.2645,0,NORMAL,21.0,2.6,19.8,6.7
135,0.2751,0,NORMAL,20.8,2.0,19.6,8.5
136,0.3042,0,NORMAL,21.1,2.3,19.5,7.5
137,0.303,0,NORMAL,21.3,2.2,19.8,7.6
138,0.3127,0,NORMAL,20.8,2.3,19.5,6.6
139,0.3064,0,NORMAL,21.5,5.0,19.4,4.7
140,0.2076,0,NORMAL,21.9,5.8,19.7,3.9
141,0.221,0,NORMAL,21.5,5.5,19.7,8.5
142,0.1521,0,NORMAL,21.0,2.2,19.6,6.6
143,0.4061,0,NORMAL,21.1,3.7,19.8,7.6
144,0.221,0,NORMAL,20.8,4.4,19.5,8.4
145,0.1847,0,NORMAL,21.1,2.3,19.7,6.7
146,0.2389,0,NORMAL,20.7,1.8,19.4,6.6
147,0.2866,0,NORMAL,20.7,2.5,19.5,3.8
148,0.3024,0,NORMAL,20.8,2.7,19.7,5.8
149,0.2926,0,NORMAL,20.9,1.7,19.5,7.5
150,0.3174,0,NORMAL,21.6,5.5,19.8,6.7
151,0.2209,0,NORMAL,21.5,6.5,19.6,8.5
152,0.1233,0,NORMAL,21.3,3.1,19.5,7.5
153,0.161,0,NORMAL,21.3,2.4,19.7,6.7
154,0.2122,0,NORMAL,20.7,2.0,19.4,6.5
155,0.2705,0,NORMAL,20.8,1.7,19.4,3.8
156,0.3,0,NORMAL,21.3,2.3,19.7,5.8
157,0.3105,0,NORMAL,21.4,2.6,19.7,7.6
158,0.3061,0,NORMAL,21.4,2.4,19.5,7.5
159,0.3052,0,NORMAL,21.6,3.8,19.7,7.6
160,0.2632,0,NORMAL,21.8,4.9,19.5,7.5
161,0.4168,0,NORMAL,22.0,5.1,19.8,7.6
162,0.1585,0,NORMAL,21.3,2.1,19.4,5.6
163,0.2165,0,NORMAL,21.4,1.9,19.5,3.8
164,0.2611,0,NORMAL,21.5,2.5,19.8,6.7
165,0.2691,0,NORMAL,21.3,1.9,19.7,7.6
166,0.2851,0,NORMAL,22.3,6.6,19.7,6.7
167,0.221,0,NORMAL,22.0,7.6,19.9,8.6
168,0.1221,0,NORMAL,22.0,5.2,20.2,6.9
169,0.1168,0,NORMAL,22.5,5.7,20.0,7.7
170,0.236,0,NORMAL,21.7,4.1,19.8,5.8
171,0.1173,0,NORMAL,22.5,7.8,19.7,3.9
172,0.1159,0,NORMAL,22.7,7.3,20.0,6.8
173,0.1325,0,NORMAL,23.0,9.9,19.9,6.8
174,0.4282,0,NORMAL,22.8,9.1,19.9,8.6
175,0.1167,0,NORMAL,22.7,6.4,19.9,7.7
176,0.1163,0,NORMAL,22.2,4.3,19.7,6.7
177,0.2211,0,NORMAL,22.9,7.3,19.9,8.6
178,0.1158,0,NORMAL,21.6,5.2,19.6,4.8
179,0.1154,0,NORMAL,21.8,4.5,19.6,3.9
180,0.1475,0,NORMAL,21.9,4.9,19.9,6.8
181,0.1198,0,NORMAL,22.0,5.5,19.6,7.6
182,0.1451,0,NORMAL,21.9,3.0,19.8,7.7
183,0.2211,0,NORMAL,21.4,2.6,19.7,8.6
184,0.1769,0,NORMAL,21.2,2.2,19.6,6.6
185,0.2261,0,NORMAL,21.7,2.4,19.8,7.7
186,0.2383,0,NORMAL,21.2,3.7,19.5,3.8
187,0.3922,0,NORMAL,20.7,2.6,19.6,4.7
188,0.2772,0,NORMAL,20.3,2.1,19.8,7.6
189,0.3299,0,NORMAL,20.4,2.8,19.7,6.7
190,0.3409,0,NORMAL,20.5,4.3,19.2,8.3
191,0.2922,0,NORMAL,21.0,4.3,20.1,7.8
192,0.2771,0,NORMAL,20.9,5.0,19.7,6.6
193,0.2045,0,NORMAL,20.8,2.4,19.6,7.5
194,0.2719,0,NORMAL,20.8,3.3,19.7,3.9
195,0.2707,0,NORMAL,20.8,3.1,20.2,5.1
196,0.2793,0,NORMAL,21.2,4.4,19.9,7.7
197,0.6345,0,WARNING,21.1,5.2,19.6,7.6
198,0.3006,0,NORMAL,21.2,4.0,19.8,7.7
199,0.3205,0,NORMAL,21.8,7.7,19.9,6.8
200,0.2211,0,NORMAL,22.0,7.2,19.7,8.5
201,0.1424,0,NORMAL,22.2,8.5,19.9,6.8
202,0.1238,0,NORMAL,21.4,4.1,19.8,4.0
203,0.1417,0,NORMAL,21.1,2.3,19.6,4.8
204,0.3898,0,NORMAL,21.3,2.2,19.9,7.6
205,0.2385,0,NORMAL,21.0,1.9,19.6,7.6
206,0.2773,0,NORMAL,21.6,2.1,19.6,7.5
207,0.2922,0,NORMAL,21.6,2.3,19.8,6.8
208,0.2957,0,NORMAL,21.1,2.1,19.6,8.5
209,0.3119,0,NORMAL,21.2,2.7,19.7,6.6
210,0.3067,0,NORMAL,21.8,6.0,19.7,3.9
211,0.1435,0,NORMAL,21.6,4.7,19.6,4.8
212,0.1317,0,NORMAL,21.5,4.2,19.8,7.6
213,0.15,0,NORMAL,21.7,6.3,19.6,7.6
214,0.221,0,NORMAL,21.3,2.5,19.6,8.5
215,0.1552,0,NORMAL,21.3,2.0,19.7,6.6
216,0.2153,0,NORMAL,21.2,3.0,19.6,7.6
217,0.4147,0,NORMAL,21.4,2.0,19.8,5.7
218,0.2553,0,NORMAL,21.5,2.2,19.7,4.8
219,0.2745,0,NORMAL,22.1,4.9,19.6,5.7
220,0.1991,0,NORMAL,22.0,5.2,19.8,6.8
221,0.2211,0,NORMAL,21.3,4.7,19.7,8.6
222,0.8217,0,WARNING,21.5,4.9,19.6,7.5
223,0.1878,0,NORMAL,21.6,5.0,19.7,6.7
224,0.682,0,WARNING,21.4,6.1,19.5,8.5
225,0.2186,0,NORMAL,21.4,4.6,19.7,4.8
226,0.4404,0,NORMAL,21.4,5.3,19.8,4.9
227,0.6142,0,WARNING,22.4,10.0,19.6,5.7
228,1.0,0,WARNING,23.3,13.5,19.7,7.6
229,0.1178,0,NORMAL,21.9,10.1,19.6,7.6
230,0.1436,0,NORMAL,21.5,6.4,19.7,7.6
231,0.1332,0,NORMAL,21.7,5.8,19.9,7.7
232,0.1465,0,NORMAL,21.3,5.3,19.5,7.5
233,0.1643,0,NORMAL,21.8,5.1,19.7,4.8
234,0.4124,0,NORMAL,21.6,5.2,19.9,4.9
235,0.1947,0,NORMAL,21.3,4.5,19.6,6.6
236,0.2279,0,NORMAL,21.4,4.9,19.7,6.7
237,0.2291,0,NORMAL,21.4,4.4,19.6,8.5
238,0.2462,0,NORMAL,21.9,5.4,19.6,6.7
239,0.3189,0,NORMAL,22.1,6.8,19.7,7.6
240,0.221,0,NORMAL,21.4,7.6,19.6,8.5
241,0.5184,0,NORMAL,21.5,5.1,19.7,3.9
242,0.5086,0,NORMAL,21.8,5.5,19.7,4.8
243,0.5006,0,NORMAL,21.6,3.8,19.5,5.7
244,0.8016,0,WARNING,22.4,8.3,19.8,8.6
245,0.6497,0,WARNING,22.6,9.1,19.9,7.7
246,0.7501,0,WARNING,22.7,8.9,19.7,6.7
247,0.9948,0,WARNING,23.8,10.1,19.9,8.6
248,0.4864,0,NORMAL,22.2,9.8,19.6,7.6
249,0.5562,0,NORMAL,22.4,9.0,19.5,3.8
250,0.4856,0,NORMAL,22.6,8.0,19.8,4.9
251,0.4826,0,NORMAL,22.5,7.9,19.4,6.6
252,0.3447,0,NORMAL,23.1,9.1,19.8,7.7
253,0.7542,0,WARNING,23.7,11.4,20.3,8.8
254,0.7081,0,WARNING,23.8,10.9,19.8,6.7
255,0.5447,0,NORMAL,22.9,6.8,19.8,7.7
256,0.6524,0,WARNING,23.4,11.5,19.9,6.8
257,0.3002,0,NORMAL,22.2,6.6,19.7,4.8
258,0.1616,0,NORMAL,22.2,7.5,20.0,5.0
259,0.1209,0,NORMAL,21.1,4.8,19.4,6.6
260,0.2226,0,NORMAL,21.4,4.5,20.1,8.7
261,0.1531,0,NORMAL,21.0,2.6,19.8,7.6
262,0.2168,0,NORMAL,20.5,2.7,19.7,6.7
263,0.2828,0,NORMAL,19.9,2.3,19.9,8.6
264,0.4222,0,NORMAL,19.7,2.1,19.8,5.8
265,0.3777,0,NORMAL,20.1,2.2,19.7,4.8
266,0.3976,0,NORMAL,20.1,2.9,20.0,4.9
267,0.3822,0,NORMAL,20.0,4.4,19.5,7.5
268,0.3409,0,NORMAL,20.5,5.3,19.8,7.6
269,0.2717,0,NORMAL,20.8,6.5,19.9,6.7
270,0.2209,0,NORMAL,20.4,2.6,19.6,8.5
271,0.2489,0,NORMAL,20.2,3.2,19.7,7.6
272,0.2751,0,NORMAL,20.0,2.2,19.7,5.8
273,0.3231,0,NORMAL,20.2,2.2,19.7,4.8
274,0.3555,0,NORMAL,20.6,4.1,20.0,5.9
275,0.3068,0,NORMAL,19.9,2.1,19.4,6.5
276,0.3469,0,NORMAL,20.6,4.4,19.8,8.6
277,0.4166,0,NORMAL,20.7,5.8,19.9,6.7
278,0.2253,0,NORMAL,20.5,3.1,19.6,7.6
279,0.2827,0,NORMAL,20.4,2.7,19.9,8.7
280,0.3102,0,NORMAL,20.5,4.0,19.8,4.9
281,0.3008,0,NORMAL,21.0,7.2,19.7,4.8
282,0.1693,0,NORMAL,21.0,3.3,19.9,4.9
283,0.4417,0,NORMAL,21.2,4.6,19.5,8.5
284,0.2284,0,NORMAL,21.3,5.5,19.7,7.6
285,0.2009,0,NORMAL,21.3,6.6,19.9,6.8
286,0.2211,0,NORMAL,21.3,4.0,19.8,8.6
287,0.1382,0,NORMAL,21.3,3.3,20.2,7.8
288,0.2097,0,NORMAL,20.8,2.8,19.9,5.0
289,0.2497,0,NORMAL,21.1,3.1,19.9,4.9
290,0.2591,0,NORMAL,20.9,2.4,20.0,5.9
291,0.2929,0,NORMAL,20.7,1.9,19.7,7.6
292,0.3215,0,NORMAL,21.0,2.4,20.0,8.7
293,0.3207,0,NORMAL,21.0,2.8,20.0,6.8
294,0.3143,0,NORMAL,20.8,3.7,19.6,7.6
295,0.2955,0,NORMAL,21.1,3.7,20.1,7.7
296,0.2705,0,NORMAL,21.2,5.5,20.0,5.0
297,0.1999,0,NORMAL,21.0,3.8,19.9,4.9
298,0.2279,0,NORMAL,21.1,2.5,20.0,5.9
299,0.2693,0,NORMAL,20.7,2.1,19.7,8.6
300,0.303,0,NORMAL,21.1,3.0,19.9,7.7
301,0.2987,0,NORMAL,21.1,2.5,20.1,6.9
302,0.3098,0,NORMAL,22.4,7.2,19.6,8.5
303,0.1495,0,NORMAL,21.8,2.9,20.0,6.9
304,0.2194,0,NORMAL,21.4,5.8,19.8,4.9
305,0.1488,0,NORMAL,21.4,3.4,19.9,4.9
306,0.1991,0,NORMAL,21.3,2.4,20.1,7.0
307,0.256,0,NORMAL,20.9,2.3,19.8,7.7
308,0.2842,0,NORMAL,21.2,3.0,19.9,7.7
309,0.4142,0,NORMAL,21.7,4.9,20.1,7.7
310,0.2669,0,NORMAL,21.6,5.5,19.6,7.6
311,0.8683,0,WARNING,23.2,10.3,19.8,6.7
312,0.1156,0,NORMAL,22.7,9.9,19.9,5.0
313,0.1159,0,NORMAL,22.4,6.6,19.8,4.9
314,0.1292,0,NORMAL,22.5,6.8,20.3,7.0
315,0.2212,0,NORMAL,21.8,3.5,20.1,8.7
316,0.1155,0,NORMAL,22.1,5.4,20.6,7.2
317,0.2409,0,NORMAL,22.7,5.9,20.7,8.0
318,0.2212,0,NORMAL,21.9,5.4,19.9,8.6
319,0.1156,0,NORMAL,21.8,4.8,20.0,5.9
320,0.1356,0,NORMAL,21.8,3.5,20.3,5.1
321,0.1541,0,NORMAL,22.0,2.9,20.0,4.0
322,0.2211,0,NORMAL,22.2,3.6,20.5,8.9
323,0.4163,0,NORMAL,21.4,2.3,19.9,7.6
324,0.2465,0,NORMAL,22.1,5.0,20.3,7.0
325,0.2211,0,NORMAL,22.4,4.0,20.3,8.8
326,0.1929,0,NORMAL,22.2,8.0,19.9,7.7
327,0.1239,0,NORMAL,21.9,3.6,20.0,5.9
328,0.1302,0,NORMAL,22.1,3.7,20.3,5.1
329,0.1432,0,NORMAL,21.8,4.4,19.9,5.0
330,0.1425,0,NORMAL,22.6,6.4,20.1,7.8
331,0.2211,0,NORMAL,22.2,5.1,20.1,8.7
332,0.312,0,NORMAL,23.5,6.1,20.1,6.8
333,0.1653,0,NORMAL,22.5,6.9,20.2,7.8
334,0.1227,0,NORMAL,21.7,4.1,20.0,7.8
335,0.1408,0,NORMAL,22.0,5.5,19.9,5.9
336,0.1553,0,NORMAL,23.8,9.9,20.3,5.1
337,0.1662,0,NORMAL,23.4,9.0,19.8,4.9
338,0.2949,0,NORMAL,24.1,10.6,20.2,8.7
339,0.117,0,NORMAL,22.2,7.1,20.0,7.8
340,0.128,0,NORMAL,22.8,5.1,20.1,6.9
341,0.4347,0,NORMAL,22.3,4.5,20.1,8.7
342,0.1155,0,NORMAL,22.3,7.4,19.8,6.7
343,0.1158,0,NORMAL,22.4,5.5,20.1,6.0
344,0.1221,0,NORMAL,22.6,6.5,20.2,5.0
345,0.1414,0,NORMAL,22.0,4.1,19.8,5.9
346,0.1416,0,NORMAL,22.3,5.8,20.2,7.9
347,0.1219,0,NORMAL,22.0,4.0,20.1,6.9
348,0.2211,0,NORMAL,21.1,3.8,20.1,8.7
349,0.1718,0,NORMAL,20.7,3.7,20.1,7.8
350,0.2194,0,NORMAL,20.4,2.2,19.9,7.7
351,0.3018,0,NORMAL,20.5,2.6,19.9,4.9
352,0.3271,0,NORMAL,20.6,2.7,20.2,5.1
353,0.3426,0,NORMAL,20.7,4.5,19.8,5.8
354,0.3962,0,NORMAL,21.4,4.7,20.2,8.7
355,0.261,0,NORMAL,21.5,7.1,20.2,6.9
356,0.1265,0,NORMAL,21.2,4.2,19.9,7.7
357,0.2211,0,NORMAL,20.7,2.7,20.1,8.7
358,0.2649,0,NORMAL,20.4,2.1,19.8,6.8
359,0.3208,0,NORMAL,20.6,2.6,20.2,5.1
360,0.3406,0,NORMAL,21.0,2.2,20.1,4.1
361,0.3573,0,NORMAL,20.9,4.0,20.1,7.9
362,0.3308,0,NORMAL,21.6,7.1,20.2,7.9
363,0.194,0,NORMAL,21.1,4.8,20.0,6.8
364,0.1988,0,NORMAL,21.0,5.5,19.8,7.7
365,0.1414,0,NORMAL,20.9,3.4,20.3,7.8
366,0.2293,0,NORMAL,20.8,4.8,20.0,7.8
367,0.4255,0,NORMAL,20.6,2.5,20.2,5.0
368,0.2679,0,NORMAL,21.3,4.3,20.0,4.0
369,0.2557,0,NORMAL,21.4,6.8,20.1,6.9
370,0.2211,0,NORMAL,21.5,4.3,20.1,8.8
371,0.1958,0,NORMAL,21.7,6.5,20.1,6.8
372,0.1265,0,NORMAL,21.2,5.7,20.0,7.8
373,0.1361,0,NORMAL,21.3,2.7,20.2,7.8
374,0.2009,0,NORMAL,21.7,3.3,20.4,7.9
375,0.2625,0,NORMAL,22.2,5.6,20.5,5.3
376,0.2848,0,NORMAL,21.8,3.7,20.8,4.5
377,0.2957,0,NORMAL,21.1,2.6,20.3,7.9
378,0.319,0,NORMAL,21.6,3.1,20.8,8.1
379,0.3162,0,NORMAL,22.4,6.3,20.4,7.1
380,0.2252,0,NORMAL,21.9,5.6,20.3,8.9
381,0.1647,0,NORMAL,22.8,9.6,20.3,7.0
382,0.16,0,NORMAL,21.5,2.7,20.5,8.0
383,0.1515,0,NORMAL,21.5,2.2,20.1,5.0
384,0.4055,0,NORMAL,21.9,2.8,20.8,4.4
385,0.26,0,NORMAL,21.2,2.7,20.1,7.8
386,0.2852,0,NORMAL,22.9,5.2,20.5,7.1
387,0.2212,0,NORMAL,22.5,7.0,20.3,8.8
388,0.1247,0,NORMAL,21.9,5.9,20.0,7.8
389,0.1265,0,NORMAL,22.1,3.8,20.2,7.9
390,0.1266,0,NORMAL,21.9,3.5,20.2,7.0
391,0.1761,0,NORMAL,21.6,2.8,20.1,5.0
392,0.2225,0,NORMAL,21.8,3.0,20.3,4.2
393,0.2404,0,NORMAL,21.9,3.3,20.0,8.7
394,0.2406,0,NORMAL,22.8,5.5,20.5,7.1
395,0.1674,0,NORMAL,22.4,6.7,19.9,7.7
396,0.2211,0,NORMAL,21.6,2.7,20.3,8.8
397,0.4286,0,NORMAL,21.9,3.0,20.3,6.9
398,0.2017,0,NORMAL,22.1,4.0,20.1,6.9
399,0.1648,0,NORMAL,22.6,8.3,20.1,4.1
400,0.1164,0,NORMAL,22.8,8.2,20.3,5.1
401,0.2211,0,NORMAL,23.3,9.7,20.3,8.8
402,0.1594,0,NORMAL,23.5,10.6,19.9,6.8
403,0.1172,0,NORMAL,22.6,7.5,20.7,8.1
404,0.2212,0,NORMAL,22.1,4.5,20.3,8.8
405,0.1164,0,NORMAL,22.2,4.8,20.2,6.9
406,0.2065,0,NORMAL,23.3,8.0,20.3,6.9
407,0.1533,0,NORMAL,23.1,8.6,19.9,4.0
408,0.1159,0,NORMAL,23.6,9.6,20.4,5.2
409,0.2212,0,NORMAL,23.7,9.1,20.3,8.8
410,0.1683,0,NORMAL,23.4,5.7,20.3,6.9
411,0.2213,0,NORMAL,22.5,5.0,20.1,8.7
412,0.1158,0,NORMAL,22.4,4.7,20.3,7.0
413,0.1156,0,NORMAL,22.6,6.1,20.2,7.9
414,0.116,0,NORMAL,22.2,4.2,20.1,6.9
415,0.4266,0,NORMAL,21.3,3.8,20.3,4.2
416,0.1684,0,NORMAL,20.7,2.5,20.3,6.1
417,0.2749,0,NORMAL,21.3,5.7,20.3,7.9
418,0.2311,0,NORMAL,21.9,6.5,20.2,7.8
419,0.1658,0,NORMAL,21.0,6.3,20.0,7.8
420,0.1565,0,NORMAL,21.0,2.6,20.5,7.0
421,0.2421,0,NORMAL,21.3,3.7,20.3,8.8
422,0.2488,0,NORMAL,21.3,4.6,20.3,6.0
423,0.2514,0,NORMAL,20.7,2.7,19.9,4.1
424,0.3117,0,NORMAL,21.4,2.6,20.2,6.0
425,0.3376,0,NORMAL,21.1,3.7,20.4,8.0
426,0.3227,0,NORMAL,21.6,5.3,20.2,7.8
427,0.2692,0,NORMAL,21.4,5.3,20.2,7.9
428,0.4241,0,NORMAL,21.3,5.3,20.2,7.8
429,0.204,0,NORMAL,21.5,5.1,20.4,7.9
430,0.1815,0,NORMAL,21.2,3.0,20.2,6.0
431,0.2437,0,NORMAL,20.7,2.7,19.9,4.1
432,0.3027,0,NORMAL,20.9,2.5,20.3,7.0
433,0.3295,0,NORMAL,21.3,2.7,20.7,7.2
434,0.3387,0,NORMAL,21.1,3.7,20.4,8.9
435,0.3166,0,NORMAL,21.5,5.0,20.6,8.1
436,0.2816,0,NORMAL,21.9,6.4,20.4,7.1
437,0.2211,0,NORMAL,22.1,4.7,21.0,9.1
438,0.2043,0,NORMAL,21.3,2.8,20.2,4.2
439,0.257,0,NORMAL,20.8,3.1,20.2,5.1
440,0.286,0,NORMAL,21.6,3.0,20.7,7.1
441,0.2995,0,NORMAL,22.0,5.3,20.7,8.0
442,0.2489,0,NORMAL,21.9,5.3,20.2,7.9
443,0.2044,0,NORMAL,21.5,4.7,20.4,8.0
444,0.2109,0,NORMAL,22.0,6.2,20.4,8.0
445,0.4296,0,NORMAL,21.7,3.9,20.7,8.1
446,0.1684,0,NORMAL,21.5,4.5,20.1,4.1
447,0.1843,0,NORMAL,21.4,5.0,20.2,5.1
448,0.1811,0,NORMAL,22.0,3.9,20.4,7.9
449,0.2037,0,NORMAL,22.5,6.4,20.2,6.9
450,0.1276,0,NORMAL,22.0,6.0,20.2,7.8
