t,score,true_label,status,CPU / Load,Memory,Disk,Network
48,1.0,0,ANOMALY,8.4,6.6,4.6,14.6
49,0.4239,0,NORMAL,7.9,2.0,4.6,14.5
50,0.2379,0,NORMAL,7.9,2.1,4.6,15.0
51,0.2379,0,NORMAL,8.1,2.6,4.6,14.9
52,0.2357,0,NORMAL,7.4,1.9,4.6,14.8
53,0.2429,0,NORMAL,7.2,2.1,4.6,14.7
54,0.2367,0,NORMAL,7.3,2.7,4.6,14.6
55,0.2323,0,NORMAL,7.2,2.2,4.5,14.5
56,0.2349,0,NORMAL,7.2,2.5,4.5,14.5
57,1.0,0,ANOMALY,7.6,6.2,4.5,14.6
58,1.0,0,ANOMALY,7.9,7.8,4.5,14.7
59,0.4569,0,NORMAL,7.3,4.2,4.5,14.5
60,0.2358,0,NORMAL,7.2,2.6,4.5,14.4
61,0.2364,0,NORMAL,7.2,2.0,4.5,14.7
62,0.2353,0,NORMAL,7.1,2.0,4.5,14.6
63,0.2341,0,NORMAL,7.1,2.8,4.5,14.3
64,0.2341,0,NORMAL,6.8,1.9,4.5,14.3
65,0.9376,0,WARNING,7.3,2.2,4.5,14.2
66,0.9998,0,WARNING,7.2,3.4,4.5,14.3
67,1.0,0,ANOMALY,7.5,5.0,4.5,14.5
68,1.0,0,ANOMALY,7.8,6.8,4.5,14.1
69,0.9998,0,WARNING,7.7,4.1,4.5,14.4
70,0.243,0,NORMAL,7.3,1.9,4.5,14.4
71,0.3114,0,NORMAL,7.5,2.3,4.5,14.6
72,0.2281,0,NORMAL,7.9,2.6,4.5,14.5
73,0.3501,0,NORMAL,7.4,3.6,4.5,14.4
74,0.226,0,NORMAL,7.6,2.9,4.5,14.5
75,0.2268,0,NORMAL,7.0,2.6,4.5,14.1
76,0.2239,0,NORMAL,6.6,2.1,4.5,14.1
77,0.2269,0,NORMAL,6.7,2.0,4.5,14.3
78,0.3923,0,NORMAL,6.7,2.6,4.5,14.5
79,1.0,0,WARNING,6.8,2.5,4.4,14.0
80,1.0,0,WARNING,7.1,2.6,4.5,14.9
81,1.0,0,ANOMALY,7.6,8.5,4.4,14.3
82,1.0,0,ANOMALY,7.3,7.8,4.4,14.3
83,1.0,0,ANOMALY,7.2,7.3,4.4,14.1
84,0.9998,0,WARNING,7.5,3.6,4.4,14.1
85,0.2155,0,NORMAL,7.2,1.9,4.4,14.2
86,0.2174,0,NORMAL,7.9,2.6,4.4,14.0
87,0.218,0,NORMAL,7.8,2.6,4.4,14.0
88,0.936,0,WARNING,7.6,3.9,4.4,13.9
89,0.3116,0,NORMAL,7.3,2.8,4.4,14.2
90,0.3923,0,NORMAL,7.0,2.6,4.4,14.2
91,0.2161,0,NORMAL,7.0,2.0,4.4,14.0
92,0.2192,0,NORMAL,6.9,2.0,4.4,14.2
93,0.5817,0,NORMAL,6.9,2.6,4.4,14.6
94,0.2159,0,NORMAL,6.8,1.9,4.4,15.3
95,0.2173,0,NORMAL,6.9,2.0,4.4,15.1
96,1.0,0,ANOMALY,7.1,5.2,4.4,15.2
97,1.0,0,ANOMALY,7.6,8.1,4.4,15.5
98,0.9366,0,WARNING,7.2,2.6,4.4,15.1
99,0.2136,0,NORMAL,7.0,2.6,4.4,15.2
100,0.2127,0,NORMAL,6.8,1.9,4.4,15.1
101,0.2092,0,NORMAL,7.4,2.4,4.4,15.3
102,0.2203,0,NORMAL,7.4,2.6,4.4,15.4
103,0.2047,0,NORMAL,7.0,3.0,4.4,15.4
104,0.3545,0,NORMAL,6.8,3.7,4.4,15.1
105,0.2204,0,NORMAL,6.6,2.6,4.4,15.2
106,0.5875,0,NORMAL,6.7,5.0,4.4,14.9
107,1.0,0,ANOMALY,7.0,5.2,4.4,15.2
108,1.0,0,ANOMALY,7.3,8.7,4.4,15.3
109,0.4839,0,NORMAL,6.6,2.0,4.3,15.5
110,0.1902,0,NORMAL,6.7,2.1,4.3,15.3
111,0.1844,0,NORMAL,6.9,2.7,4.3,15.3
112,0.1822,0,NORMAL,6.4,1.9,4.3,15.1
113,0.3119,0,NORMAL,7.0,2.0,4.3,15.0
114,0.1816,0,NORMAL,7.0,2.6,4.3,14.8
115,0.2205,0,NORMAL,6.9,1.9,4.3,15.2
116,0.2206,0,NORMAL,7.2,2.5,4.3,15.0
117,1.0,0,ANOMALY,7.7,6.5,4.3,15.0
118,1.0,0,ANOMALY,7.4,9.6,4.3,14.9
119,0.5135,0,NORMAL,6.7,2.5,4.3,15.0
120,0.1858,0,NORMAL,7.2,2.6,4.3,15.1
121,0.1833,0,NORMAL,7.6,2.0,4.3,14.8
122,0.1797,0,NORMAL,7.6,1.9,4.3,14.8
123,0.2203,0,NORMAL,7.1,2.6,4.3,14.8
124,0.1784,0,NORMAL,7.1,1.9,4.3,14.9
125,0.1776,0,NORMAL,7.2,2.1,4.3,14.8
126,0.1763,0,NORMAL,7.1,2.9,4.3,14.8
127,1.0,0,ANOMALY,7.3,5.2,4.3,14.6
128,1.0,0,ANOMALY,7.8,7.9,4.2,15.1
129,0.4749,0,NORMAL,7.4,2.6,4.2,14.9
130,0.186,0,NORMAL,7.2,1.9,4.2,14.8
131,0.7383,0,WARNING,7.5,6.2,4.2,15.0
132,0.1864,0,NORMAL,7.4,2.6,4.2,14.3
133,0.3118,0,NORMAL,7.2,3.2,4.2,14.8
134,0.2766,0,NORMAL,7.0,3.3,4.2,14.7
135,0.2205,0,NORMAL,6.8,2.5,4.2,14.8
136,0.1782,0,NORMAL,6.6,2.0,4.2,14.4
137,1.0,0,ANOMALY,6.9,5.1,4.2,14.8
138,1.0,0,ANOMALY,7.3,8.4,4.2,14.7
139,0.4656,0,NORMAL,6.6,1.9,4.2,14.8
140,0.1861,0,NORMAL,6.7,2.0,4.2,14.7
141,0.1815,0,NORMAL,6.9,2.7,4.2,14.4
142,0.1774,0,NORMAL,6.7,1.8,4.2,14.5
143,0.1759,0,NORMAL,6.9,1.9,4.2,14.3
144,0.1738,0,NORMAL,6.9,2.6,4.2,14.4
145,0.1737,0,NORMAL,7.4,1.8,4.2,14.4
146,0.1739,0,NORMAL,7.2,2.5,4.2,14.5
147,1.0,0,ANOMALY,7.7,5.7,4.2,14.4
148,1.0,0,ANOMALY,8.0,8.2,4.2,14.6
149,0.4913,0,NORMAL,7.4,4.2,4.2,14.4
150,0.2259,0,NORMAL,7.4,2.6,4.2,14.4
151,0.1775,0,NORMAL,7.0,1.9,4.2,14.4
152,0.3118,0,NORMAL,7.4,1.9,4.2,14.4
153,0.1762,0,NORMAL,7.2,2.5,4.2,14.0
154,0.1732,0,NORMAL,7.1,1.9,4.2,14.2
155,0.1734,0,NORMAL,6.8,2.0,4.2,14.2
156,0.173,0,NORMAL,6.7,2.8,4.2,14.3
157,1.0,0,ANOMALY,6.9,5.3,4.2,14.2
158,1.0,0,ANOMALY,7.3,7.4,4.2,13.9
159,0.4525,0,NORMAL,6.9,2.6,4.2,14.2
160,0.1801,0,NORMAL,6.5,1.9,4.2,14.1
161,0.1758,0,NORMAL,6.9,2.3,4.2,14.1
162,0.2205,0,NORMAL,7.2,2.5,4.2,14.1
163,0.1729,0,NORMAL,7.5,2.8,4.2,13.5
164,0.3695,0,NORMAL,7.2,3.7,4.2,14.0
165,0.2205,0,NORMAL,7.1,2.5,4.2,13.9
166,0.1715,0,NORMAL,6.8,2.1,4.2,13.7
167,1.0,0,ANOMALY,7.3,8.4,4.2,14.0
168,1.0,0,ANOMALY,7.4,7.9,4.2,13.7
169,0.4789,0,NORMAL,6.7,2.0,4.2,13.7
170,0.1772,0,NORMAL,6.7,1.9,4.2,13.8
171,0.2205,0,NORMAL,6.7,2.7,4.2,13.9
172,0.1728,0,NORMAL,6.7,1.8,4.2,13.7
173,0.2208,0,NORMAL,6.9,1.9,4.2,14.1
174,0.171,0,NORMAL,7.1,2.6,4.2,13.4
175,0.2208,0,NORMAL,7.0,2.2,4.2,13.9
176,0.1694,0,NORMAL,7.2,2.5,4.2,13.8
177,1.0,0,ANOMALY,7.6,6.4,4.2,13.5
178,1.0,0,ANOMALY,7.8,8.1,4.2,13.7
179,0.472,0,NORMAL,6.9,3.8,4.2,13.5
180,0.1922,0,NORMAL,6.5,2.6,4.2,13.4
181,0.171,0,NORMAL,6.6,1.9,4.2,13.8
182,0.1703,0,NORMAL,6.6,1.9,4.2,13.3
183,0.1681,0,NORMAL,6.6,2.6,4.2,13.5
184,0.1686,0,NORMAL,6.3,2.0,4.2,13.3
185,0.2207,0,NORMAL,6.6,2.0,4.2,13.4
186,0.9392,0,WARNING,6.5,3.0,4.2,13.4
187,1.0,0,ANOMALY,7.3,6.3,4.2,13.1
188,1.0,0,ANOMALY,7.4,6.7,4.2,13.8
189,0.4335,0,NORMAL,8.4,2.6,4.2,13.3
190,0.1762,0,NORMAL,7.6,1.8,4.2,13.5
191,0.1712,0,NORMAL,7.6,2.2,4.2,13.3
192,0.169,0,NORMAL,7.5,2.5,4.2,14.3
193,0.2555,0,NORMAL,7.3,3.2,4.2,14.5
194,0.2516,0,NORMAL,7.1,3.2,4.2,14.4
195,0.1732,0,NORMAL,6.9,2.6,4.2,14.3
196,0.3118,0,NORMAL,6.9,2.1,4.2,14.6
197,0.1742,0,NORMAL,7.0,1.9,4.2,14.3
198,0.1723,0,NORMAL,7.1,2.6,4.2,14.4
199,0.1727,0,NORMAL,7.1,1.9,4.2,14.4
200,0.1729,0,NORMAL,7.0,2.0,4.2,14.7
201,0.996,0,WARNING,7.0,2.8,4.2,15.0
202,1.0,0,ANOMALY,7.4,5.5,4.2,14.6
203,1.0,0,ANOMALY,7.2,7.4,4.2,14.2
204,0.4514,0,NORMAL,6.7,2.7,4.2,14.5
205,0.1828,0,NORMAL,6.4,1.9,4.2,14.5
206,0.1732,0,NORMAL,6.6,2.5,4.2,13.9
207,0.1654,0,NORMAL,7.4,2.7,4.2,14.3
208,0.3925,0,NORMAL,6.9,3.6,4.2,14.4
209,0.2207,0,NORMAL,6.7,2.8,4.2,14.3
210,0.1642,0,NORMAL,6.6,2.5,4.2,13.9
211,0.1678,0,NORMAL,6.7,2.0,4.2,14.1
212,1.0,0,ANOMALY,6.9,5.3,4.2,14.0
213,1.0,0,ANOMALY,7.1,8.5,4.2,13.9
214,0.4917,0,NORMAL,6.6,1.9,4.2,14.2
215,0.22,0,NORMAL,6.6,1.9,4.1,14.1
216,0.1637,0,NORMAL,7.1,2.8,4.2,13.7
217,0.1667,0,NORMAL,6.9,1.8,4.2,13.5
218,0.1686,0,NORMAL,6.9,1.9,4.2,13.7
219,0.1635,0,NORMAL,6.9,2.6,4.2,13.8
220,0.2207,0,NORMAL,7.1,1.8,4.1,14.1
221,0.1613,0,NORMAL,7.3,2.3,4.1,14.0
222,1.0,0,ANOMALY,8.0,6.1,4.1,13.8
223,1.0,0,ANOMALY,7.9,11.7,4.2,14.3
224,0.5489,0,NORMAL,7.1,2.9,4.1,14.0
225,0.2198,0,NORMAL,7.1,2.6,4.1,13.9
226,0.1648,0,NORMAL,7.2,2.1,4.1,13.7
227,0.1612,0,NORMAL,7.0,2.0,4.1,13.1
228,0.156,0,NORMAL,6.8,2.5,4.1,13.7
229,0.1645,0,NORMAL,6.6,1.9,4.1,13.6
230,0.1744,0,NORMAL,6.8,1.9,4.2,13.5
231,0.1723,0,NORMAL,6.8,2.7,4.1,13.4
232,1.0,0,ANOMALY,7.1,7.2,4.1,13.4
233,1.0,0,ANOMALY,6.9,5.5,4.1,14.0
234,0.4048,0,NORMAL,6.9,2.5,4.1,13.4
235,0.392,0,NORMAL,7.1,2.2,4.1,13.3
236,0.1632,0,NORMAL,7.4,2.4,4.1,13.3
237,0.1578,0,NORMAL,7.7,2.6,4.1,13.2
238,0.3351,0,NORMAL,7.5,3.5,4.1,13.4
239,0.1721,0,NORMAL,7.0,2.9,4.1,13.1
240,0.1507,0,NORMAL,6.7,2.6,4.1,13.3
241,0.4636,0,NORMAL,6.6,1.9,4.1,13.1
242,1.0,0,ANOMALY,7.2,5.7,4.1,13.2
243,1.0,0,ANOMALY,7.4,8.1,4.1,13.1
244,0.4701,0,NORMAL,7.0,1.9,4.1,13.0
245,0.1548,0,NORMAL,7.2,2.0,4.1,12.7
246,0.1521,0,NORMAL,7.0,2.7,4.1,12.4
247,0.1506,0,NORMAL,7.0,1.9,4.1,12.4
248,0.2208,0,NORMAL,6.9,1.9,4.1,12.8
249,0.1502,0,NORMAL,6.9,2.6,4.1,13.0
250,0.1502,0,NORMAL,6.9,1.9,4.1,12.4
251,0.1503,0,NORMAL,7.0,2.2,4.1,12.6
252,1.0,0,ANOMALY,7.4,6.1,4.1,12.7
253,1.0,0,ANOMALY,7.5,8.7,4.1,12.9
254,0.4935,0,NORMAL,8.0,3.3,4.1,12.6
255,0.1943,0,NORMAL,7.3,2.6,4.0,13.0
256,0.2203,0,NORMAL,6.9,1.9,4.1,12.8
257,0.1688,0,NORMAL,6.7,2.0,4.1,12.3
258,0.1705,0,NORMAL,6.7,2.5,4.0,12.7
259,0.1715,0,NORMAL,6.8,1.9,4.0,12.5
260,0.1666,0,NORMAL,6.9,1.9,4.1,12.9
261,0.2207,0,NORMAL,6.9,2.6,4.0,12.5
262,1.0,0,ANOMALY,7.1,5.5,4.0,12.2
263,1.0,0,ANOMALY,7.4,7.2,4.0,12.5
264,0.4551,0,NORMAL,6.8,2.6,4.0,12.2
265,0.1627,0,NORMAL,6.7,1.8,4.0,12.4
266,0.1687,0,NORMAL,7.1,2.4,4.0,12.3
267,0.1591,0,NORMAL,7.4,2.6,4.0,11.7
268,0.4383,0,NORMAL,7.2,4.0,4.0,11.9
269,0.1433,0,NORMAL,7.0,2.4,4.0,12.2
270,0.1484,0,NORMAL,7.0,2.5,4.0,11.7
271,0.1511,0,NORMAL,7.1,1.8,3.9,12.1
272,0.2207,0,NORMAL,7.3,2.1,3.9,12.5
273,0.148,0,NORMAL,7.4,2.5,3.9,12.0
274,0.1454,0,NORMAL,7.0,1.9,3.9,12.0
275,0.1508,0,NORMAL,6.8,2.0,3.9,11.9
276,0.4635,0,NORMAL,6.7,2.3,3.9,12.7
277,1.0,0,ANOMALY,6.9,3.8,3.9,12.0
278,1.0,0,ANOMALY,7.1,6.3,3.9,11.6
279,1.0,0,WARNING,6.8,4.4,3.8,11.9
280,0.277,0,NORMAL,6.6,1.8,3.9,11.7
281,0.1781,0,NORMAL,6.9,2.2,3.9,11.5
282,0.2206,0,NORMAL,7.1,2.6,3.9,11.9
283,0.4563,0,NORMAL,7.1,4.1,3.8,12.0
284,0.1633,0,NORMAL,7.0,2.4,3.8,12.1
285,0.1666,0,NORMAL,7.4,2.5,3.8,12.1
286,0.3118,0,NORMAL,7.3,2.0,3.8,12.2
287,0.5817,0,NORMAL,7.7,4.7,3.8,12.2
288,0.1685,0,NORMAL,7.2,2.5,3.8,11.5
289,0.1689,0,NORMAL,6.9,1.9,3.8,11.4
290,0.1745,0,NORMAL,7.0,1.9,3.8,11.6
291,0.94,0,WARNING,6.9,2.6,3.8,11.3
292,0.9962,0,WARNING,7.1,2.3,3.8,11.3
293,1.0,0,ANOMALY,7.7,7.7,3.8,11.2
294,1.0,0,ANOMALY,7.5,5.5,3.7,11.5
295,0.3912,0,NORMAL,7.3,2.3,3.8,13.1
296,0.1523,0,NORMAL,7.4,2.3,3.8,12.3
297,0.1444,0,NORMAL,7.5,2.6,3.7,12.5
298,0.3588,0,NORMAL,7.3,3.6,3.7,12.4
299,0.312,0,NORMAL,7.3,2.8,3.7,13.0
300,0.1443,0,NORMAL,6.9,2.5,3.7,12.9
301,0.1599,0,NORMAL,6.4,1.8,3.7,12.4
302,1.0,0,ANOMALY,6.8,4.8,3.7,12.4
303,1.0,0,ANOMALY,7.0,8.7,3.7,12.3
304,0.462,0,NORMAL,6.6,2.0,3.7,12.5
305,0.3113,0,NORMAL,6.6,2.0,3.6,12.8
306,0.1845,0,NORMAL,6.6,2.8,3.7,12.3
307,0.2207,0,NORMAL,6.7,1.9,3.7,12.5
308,0.1844,0,NORMAL,6.8,1.9,3.6,12.2
309,0.1791,0,NORMAL,6.9,2.6,3.6,12.1
310,0.1715,0,NORMAL,6.7,1.8,3.6,12.2
311,0.2405,0,NORMAL,7.0,2.3,3.6,12.2
312,1.0,0,ANOMALY,7.4,5.5,3.6,12.6
313,1.0,0,ANOMALY,7.6,8.6,3.6,12.7
314,0.4983,0,NORMAL,7.0,3.7,3.6,12.3
315,0.3919,0,NORMAL,6.7,2.5,3.6,12.9
316,0.1702,0,NORMAL,6.7,2.0,3.6,12.1
317,0.2207,0,NORMAL,6.9,1.9,3.6,11.9
318,0.2208,0,NORMAL,7.1,2.5,3.6,12.1
319,0.1678,0,NORMAL,7.4,1.9,3.6,11.8
320,0.3119,0,NORMAL,7.2,1.9,3.5,11.9
321,0.1672,0,NORMAL,7.1,2.5,3.5,11.9
322,1.0,0,ANOMALY,7.3,5.7,3.5,11.8
323,1.0,0,ANOMALY,7.5,7.2,3.5,12.0
324,0.441,0,NORMAL,6.8,2.6,3.5,11.7
325,0.3113,0,NORMAL,6.6,1.8,3.5,12.6
326,0.1831,0,NORMAL,7.0,2.3,3.5,12.1
327,0.2207,0,NORMAL,7.1,2.7,3.5,11.9
328,0.3556,0,NORMAL,7.0,3.6,3.5,11.5
329,0.1675,0,NORMAL,6.7,2.8,3.5,11.8
330,0.1742,0,NORMAL,6.9,2.6,3.5,11.6
331,0.1832,0,NORMAL,6.7,1.8,3.5,11.5
332,1.0,0,ANOMALY,7.1,4.9,3.5,11.5
333,1.0,0,ANOMALY,7.4,8.6,3.5,11.6
334,0.4696,0,NORMAL,6.6,2.0,3.5,11.2
335,0.3112,0,NORMAL,6.8,1.9,3.5,11.7
336,0.1824,0,NORMAL,6.7,2.6,3.5,11.8
337,0.1812,0,NORMAL,6.5,1.9,3.5,11.5
338,0.1861,0,NORMAL,6.8,1.9,3.5,11.3
339,0.312,0,NORMAL,6.7,2.5,3.5,11.5
340,0.1811,0,NORMAL,6.7,1.8,3.5,11.3
341,0.1806,0,NORMAL,7.2,2.2,3.5,11.3
342,1.0,0,ANOMALY,7.6,6.1,3.5,11.6
343,1.0,0,ANOMALY,7.6,8.5,3.5,11.3
344,0.4976,0,NORMAL,7.2,3.3,3.5,11.2
345,0.2024,0,NORMAL,7.2,2.6,3.5,11.3
346,0.5726,0,NORMAL,6.9,4.8,3.4,11.3
347,0.1637,0,NORMAL,7.0,1.9,3.4,11.4
348,0.1617,0,NORMAL,6.7,2.5,3.4,11.3
349,0.1739,0,NORMAL,6.4,1.8,3.4,11.2
350,0.1909,0,NORMAL,6.6,2.0,3.4,11.2
351,0.1923,0,NORMAL,6.6,2.6,3.4,11.1
352,1.0,0,ANOMALY,6.8,5.0,3.4,11.3
353,1.0,0,ANOMALY,7.1,7.7,3.4,11.6
354,0.4453,0,NORMAL,6.7,2.7,3.4,11.2
355,0.1873,0,NORMAL,6.8,2.2,3.4,11.0
356,0.1845,0,NORMAL,6.9,2.4,3.4,11.1
357,0.2207,0,NORMAL,7.0,2.5,3.4,11.4
358,0.2395,0,NORMAL,7.1,3.1,3.4,11.1
359,0.2584,0,NORMAL,6.8,3.2,3.4,10.8
360,0.1694,0,NORMAL,6.7,2.6,3.4,10.9
361,0.312,0,NORMAL,6.5,1.9,3.4,11.3
362,1.0,0,ANOMALY,7.2,4.3,3.4,10.8
363,1.0,0,ANOMALY,7.3,7.9,3.4,10.6
364,1.0,0,WARNING,6.9,3.2,3.3,10.7
365,0.3109,0,NORMAL,6.9,2.0,3.4,11.1
366,0.2204,0,NORMAL,7.0,2.7,3.3,11.0
367,0.1765,0,NORMAL,6.9,1.9,3.3,10.8
368,0.1756,0,NORMAL,7.2,1.9,3.4,11.2
369,0.1747,0,NORMAL,7.0,2.5,3.3,10.2
370,0.2207,0,NORMAL,7.0,1.9,3.3,10.8
371,0.1759,0,NORMAL,7.6,2.2,3.3,10.7
372,1.0,0,ANOMALY,7.6,5.6,3.4,10.5
373,1.0,0,ANOMALY,7.4,8.5,3.4,10.9
374,0.9998,0,WARNING,6.8,4.3,3.3,10.6
375,0.2699,0,NORMAL,6.5,2.6,3.3,11.0
376,0.188,0,NORMAL,6.5,2.0,3.3,10.6
377,0.2207,0,NORMAL,6.5,1.9,3.3,10.6
378,0.9419,0,WARNING,6.5,2.7,3.3,10.7
379,0.1959,0,NORMAL,6.7,1.9,3.4,10.4
380,0.1954,0,NORMAL,6.8,2.0,3.4,10.2
381,0.2208,0,NORMAL,6.8,2.5,3.4,10.3
382,0.2208,0,NORMAL,6.6,1.9,3.4,10.6
383,0.1907,0,NORMAL,6.8,1.9,3.4,10.5
384,0.1868,0,NORMAL,6.7,2.5,3.4,10.2
385,0.1844,0,NORMAL,6.7,1.9,3.4,10.3
386,0.9421,0,WARNING,7.1,2.5,3.4,10.2
387,0.9413,0,WARNING,7.2,3.1,3.4,10.7
388,1.0,0,ANOMALY,7.7,9.4,3.4,10.2
389,1.0,0,WARNING,7.2,5.4,3.4,10.7
390,0.3767,0,NORMAL,7.0,2.6,3.4,10.1
391,0.1677,0,NORMAL,7.0,1.9,3.4,10.1
392,0.17,0,NORMAL,6.9,2.0,3.4,10.3
393,0.1707,0,NORMAL,7.5,2.6,3.5,9.8
394,0.1644,0,NORMAL,7.0,1.8,3.4,9.7
395,0.1683,0,NORMAL,6.9,2.0,3.4,10.0
396,0.3119,0,NORMAL,6.6,2.7,3.5,10.2
397,1.0,0,ANOMALY,6.8,4.9,3.5,10.5
398,1.0,0,ANOMALY,7.0,7.8,3.4,10.5
399,0.4624,0,NORMAL,6.5,2.5,3.5,10.3
400,0.1901,0,NORMAL,6.6,1.9,3.5,10.2
401,0.3117,0,NORMAL,6.9,2.2,3.5,11.9
402,0.1788,0,NORMAL,7.0,2.5,3.5,11.3
403,0.2368,0,NORMAL,7.0,3.1,3.5,10.9
404,0.2623,0,NORMAL,6.9,3.2,3.5,11.4
405,0.1697,0,NORMAL,6.7,2.6,3.4,11.4
406,0.1768,0,NORMAL,6.6,2.0,3.5,11.2
407,1.0,0,ANOMALY,7.2,4.5,3.5,11.0
408,1.0,0,ANOMALY,7.3,11.6,3.5,11.2
409,0.9386,0,WARNING,6.5,2.3,3.5,11.4
410,1.0,0,WARNING,6.7,2.6,3.5,11.3
411,0.1823,0,NORMAL,6.8,2.5,3.5,11.1
412,0.1814,0,NORMAL,6.7,1.9,3.6,11.0
413,0.1791,0,NORMAL,6.9,1.9,3.6,10.9
414,0.312,0,NORMAL,7.1,2.5,3.6,11.1
415,0.1638,0,NORMAL,7.3,2.3,3.5,11.1
416,0.1604,0,NORMAL,7.3,2.3,3.6,10.9
417,0.1525,0,NORMAL,7.4,2.6,3.6,11.2
418,0.4334,0,NORMAL,7.2,3.9,3.6,11.1
419,0.5734,0,NORMAL,9.1,2.3,3.6,11.3
420,0.1585,0,NORMAL,7.8,2.5,3.6,11.0
421,0.392,0,NORMAL,7.1,1.9,3.6,11.5
422,1.0,0,ANOMALY,7.5,6.8,3.6,10.7
423,1.0,0,ANOMALY,7.3,7.1,3.6,10.8
424,0.4471,0,NORMAL,6.8,1.8,3.7,10.9
425,0.2198,0,NORMAL,6.7,2.0,3.6,10.8
426,0.1863,0,NORMAL,6.6,2.7,3.7,10.6
427,0.1856,0,NORMAL,6.7,1.9,3.7,11.2
428,0.1846,0,NORMAL,6.9,1.9,3.7,10.8
429,0.312,0,NORMAL,6.8,2.5,3.7,11.1
430,0.1826,0,NORMAL,6.8,2.0,3.7,10.9
431,0.1824,0,NORMAL,7.2,2.2,3.7,11.1
432,0.3119,0,NORMAL,7.4,2.6,3.8,11.3
433,0.4604,0,NORMAL,7.2,4.1,3.8,10.7
434,0.1541,0,NORMAL,7.0,2.4,3.8,10.7
435,0.2655,0,NORMAL,6.8,2.8,3.7,10.4
436,0.1601,0,NORMAL,6.8,1.9,3.8,10.1
437,1.0,0,ANOMALY,7.3,12.9,3.8,10.8
438,1.0,0,ANOMALY,7.8,25.5,3.8,10.7
439,0.9674,0,WARNING,7.1,12.0,3.9,10.9
440,0.7733,0,WARNING,6.9,2.0,3.9,10.7
441,0.3765,0,NORMAL,6.9,2.7,3.9,10.6
442,0.1555,0,NORMAL,6.8,1.8,3.9,10.0
443,0.1567,0,NORMAL,6.8,1.9,3.9,10.3
444,0.1572,0,NORMAL,6.7,2.5,3.9,10.2
445,0.1639,0,NORMAL,6.6,1.9,3.9,10.2
446,0.178,0,NORMAL,6.9,2.4,3.9,10.2
447,1.0,0,ANOMALY,7.6,6.2,3.9,10.7
448,1.0,0,ANOMALY,7.3,8.8,4.0,10.1
449,0.4779,0,NORMAL,7.1,2.7,4.0,10.5
450,0.3111,0,NORMAL,6.7,2.6,4.0,10.4
451,0.5262,0,NORMAL,6.5,1.9,4.0,11.0
