t,score,true_label,status,CPU / Load,Memory,Disk,Network
106,0.8247,0,WARNING,12.5,7.2,8.3,2.6
107,0.4699,0,NORMAL,10.7,4.1,8.3,2.6
108,0.5082,0,NORMAL,10.2,4.1,8.2,2.6
109,0.5298,0,NORMAL,11.0,4.9,8.2,2.5
110,0.5374,0,NORMAL,10.5,5.1,8.1,2.5
111,0.5382,0,NORMAL,10.7,4.0,8.0,2.5
112,0.5483,0,NORMAL,10.6,3.1,7.8,2.4
113,0.5566,0,NORMAL,10.9,4.0,7.7,2.4
114,0.5553,0,NORMAL,11.9,3.7,7.5,2.4
115,0.5576,0,NORMAL,11.4,3.8,7.6,2.4
116,0.5581,0,NORMAL,11.8,3.8,7.5,2.4
117,0.5557,0,NORMAL,11.7,4.2,7.7,2.4
118,0.5485,0,NORMAL,11.3,4.8,7.4,2.3
119,0.5414,0,NORMAL,11.7,3.8,7.2,2.3
120,0.5462,0,NORMAL,11.6,3.6,7.2,2.4
121,0.5464,0,NORMAL,11.4,3.6,7.1,2.3
122,0.5463,0,NORMAL,11.4,3.4,7.1,2.3
123,0.5467,0,NORMAL,11.1,3.9,6.9,2.2
124,0.5441,0,NORMAL,11.6,6.4,6.9,2.3
125,0.5288,0,NORMAL,11.3,3.6,6.8,2.2
126,0.5335,0,NORMAL,12.2,5.7,6.7,2.2
127,0.833,0,WARNING,12.7,8.2,6.8,2.2
128,0.5256,0,NORMAL,11.3,3.5,6.6,2.1
129,0.5302,0,NORMAL,11.3,4.3,6.5,2.0
130,0.5314,0,NORMAL,11.6,4.4,7.6,2.5
131,0.5228,0,NORMAL,11.6,3.4,6.8,2.1
132,0.839,0,WARNING,12.7,7.9,6.2,2.0
133,0.9964,0,WARNING,14.1,12.5,6.2,2.0
134,0.5007,0,NORMAL,11.9,3.8,6.2,2.0
135,0.5231,0,NORMAL,11.8,3.0,6.1,2.0
136,0.5348,0,NORMAL,12.2,3.9,6.0,1.9
137,0.5411,0,NORMAL,12.8,3.8,5.9,1.9
138,0.5448,0,NORMAL,12.5,5.2,5.8,1.9
139,0.5501,0,NORMAL,12.7,3.7,5.9,1.9
140,0.5524,0,NORMAL,13.5,3.3,6.2,2.1
141,0.5492,0,NORMAL,13.3,3.6,5.7,1.8
142,0.553,0,NORMAL,12.8,3.2,5.5,1.8
143,0.5565,0,NORMAL,12.3,3.5,5.7,1.9
144,0.5577,0,NORMAL,12.8,4.3,5.5,1.8
145,0.5587,0,NORMAL,13.2,4.0,6.3,2.1
146,0.5517,0,NORMAL,12.5,3.3,5.7,1.9
147,0.5586,0,NORMAL,13.3,3.3,5.4,1.8
148,0.5602,0,NORMAL,12.7,2.9,5.3,1.7
149,0.5624,0,NORMAL,12.0,3.3,5.1,1.7
150,0.5664,0,NORMAL,12.4,3.2,5.2,1.7
151,0.566,0,NORMAL,12.1,3.2,5.3,1.8
152,0.5682,0,NORMAL,12.6,3.5,5.3,1.8
153,0.5682,0,NORMAL,12.8,3.8,5.1,1.7
154,0.5697,0,NORMAL,12.1,4.2,4.9,1.7
155,0.5727,0,NORMAL,11.7,4.0,4.9,1.7
156,0.5755,0,NORMAL,11.8,3.2,4.9,1.7
157,0.5767,0,NORMAL,12.3,3.1,5.0,1.7
158,0.5753,0,NORMAL,12.9,3.1,4.8,1.6
159,0.576,0,NORMAL,12.9,3.4,5.0,1.7
160,0.5733,0,NORMAL,12.4,3.0,4.9,1.7
161,0.5751,0,NORMAL,12.1,3.2,4.7,1.6
162,0.5776,0,NORMAL,12.4,3.6,5.6,1.9
163,0.999,0,WARNING,15.7,13.2,5.0,1.6
164,0.5065,0,NORMAL,13.1,4.9,4.5,1.5
165,0.5498,0,NORMAL,12.5,3.1,4.4,1.5
166,0.5626,0,NORMAL,12.2,2.8,4.5,1.5
167,0.5683,0,NORMAL,12.6,3.8,4.5,1.5
168,0.5716,0,NORMAL,12.3,3.8,4.5,1.6
169,0.5758,0,NORMAL,11.9,3.9,4.5,1.6
170,0.5793,0,NORMAL,12.1,3.0,4.4,1.5
171,0.5838,0,NORMAL,11.5,3.0,4.3,1.5
172,0.5866,0,NORMAL,11.4,2.8,4.3,1.5
173,0.5891,0,NORMAL,11.3,3.6,4.2,1.4
174,0.5923,0,NORMAL,11.8,3.6,4.1,1.4
175,0.5937,0,NORMAL,11.6,3.3,4.2,1.4
176,0.5947,0,NORMAL,11.5,3.0,4.1,1.5
177,0.597,0,NORMAL,11.9,3.0,4.2,1.4
178,0.5965,0,NORMAL,11.6,2.9,4.2,1.5
179,0.5967,0,NORMAL,11.5,3.2,4.1,1.4
180,0.5982,0,NORMAL,11.5,2.9,4.2,1.5
181,0.5987,0,NORMAL,11.1,3.1,4.0,1.4
182,0.6014,0,WARNING,11.1,3.5,4.7,1.7
183,0.596,0,NORMAL,11.3,3.8,4.4,1.3
184,0.6027,0,WARNING,11.2,5.3,4.1,1.3
185,0.6022,0,WARNING,11.1,2.9,4.2,1.4
186,0.6059,0,WARNING,11.7,4.8,4.2,1.4
187,0.9484,0,WARNING,13.6,11.0,4.2,1.3
188,0.5769,0,NORMAL,12.1,2.5,4.1,1.3
189,0.5956,0,NORMAL,11.6,2.8,4.1,1.3
190,0.5994,0,NORMAL,11.7,3.0,4.5,1.5
191,0.5972,0,NORMAL,11.4,2.8,4.1,1.3
192,0.6021,0,WARNING,11.3,2.8,4.0,1.3
193,0.6044,0,WARNING,10.9,3.2,3.8,1.2
194,0.9967,0,WARNING,14.0,11.5,3.9,1.3
195,0.5595,0,NORMAL,11.7,5.4,4.0,1.3
196,0.5846,0,NORMAL,10.9,2.9,4.0,1.3
197,0.5978,0,NORMAL,10.9,2.8,3.9,1.3
198,0.6028,0,WARNING,11.8,3.6,3.7,1.3
199,0.6057,0,WARNING,11.2,3.3,3.7,1.2
200,0.6089,0,WARNING,11.2,3.9,3.7,1.2
201,0.611,0,WARNING,10.9,2.9,3.7,1.3
202,0.6135,0,WARNING,10.9,2.9,3.6,1.2
203,0.6161,0,WARNING,10.8,2.4,3.6,1.2
204,0.6179,0,WARNING,11.3,2.7,3.6,1.2
205,0.6173,0,WARNING,11.1,3.6,3.7,1.3
206,0.6169,0,WARNING,11.0,3.4,3.5,1.2
207,0.6188,0,WARNING,10.7,2.9,3.5,1.2
208,0.6194,0,WARNING,10.5,2.7,3.5,1.2
209,0.6211,0,WARNING,11.8,2.8,3.5,1.2
210,0.6187,0,WARNING,11.2,2.7,3.4,1.1
211,0.6197,0,WARNING,11.1,2.9,3.3,1.1
212,0.6209,0,WARNING,11.6,3.0,3.5,1.2
213,0.6186,0,WARNING,11.1,3.3,3.4,1.2
214,0.8462,0,WARNING,12.2,10.6,3.9,1.3
215,0.5981,0,NORMAL,11.0,3.3,3.5,1.1
216,0.6132,0,WARNING,10.8,2.6,3.4,1.1
217,0.6167,0,WARNING,11.4,3.0,3.5,1.2
218,0.6164,0,WARNING,11.4,2.8,3.4,1.1
219,0.6171,0,WARNING,12.4,2.6,3.7,1.3
220,0.6128,0,WARNING,11.4,2.6,3.3,1.1
221,0.6174,0,WARNING,11.3,2.8,3.2,1.1
222,0.6178,0,WARNING,11.1,2.6,3.2,1.1
223,0.6196,0,WARNING,10.9,2.8,3.2,1.1
224,0.6202,0,WARNING,11.0,4.7,3.3,1.1
225,0.9983,0,WARNING,13.9,12.0,3.1,1.1
226,0.5652,0,NORMAL,10.9,2.7,3.2,1.1
227,0.6025,0,WARNING,11.1,3.4,3.2,1.1
228,0.6097,0,WARNING,11.4,2.9,3.1,1.1
229,0.6132,0,WARNING,11.1,3.4,3.1,1.1
230,0.6161,0,WARNING,11.2,3.2,3.2,1.1
231,0.6177,0,WARNING,11.4,2.7,3.1,1.1
232,0.6197,0,WARNING,11.4,2.8,3.2,1.1
233,0.6199,0,WARNING,11.3,2.3,3.1,1.1
234,0.6213,0,WARNING,10.9,2.5,3.1,1.1
235,0.6224,0,WARNING,10.8,2.8,2.9,1.0
236,0.6252,0,WARNING,10.8,2.6,2.9,1.0
237,0.6258,0,WARNING,10.7,2.6,3.0,1.1
238,0.6262,0,WARNING,10.7,4.2,3.0,1.1
239,0.6268,0,WARNING,10.9,2.9,2.9,1.0
240,0.6273,0,WARNING,11.0,2.8,2.9,1.0
241,0.6278,0,WARNING,10.6,2.5,2.9,1.0
242,0.629,0,WARNING,11.3,3.1,3.0,1.1
243,0.6274,0,WARNING,11.2,3.0,3.9,1.4
244,0.6196,0,WARNING,11.0,5.4,3.1,1.0
245,0.6217,0,WARNING,10.6,2.7,3.0,1.1
246,0.626,0,WARNING,11.1,5.8,2.8,1.0
247,0.8583,0,WARNING,12.0,8.0,3.1,1.1
248,0.6063,0,WARNING,11.7,2.5,2.9,1.0
249,0.6191,0,WARNING,11.7,2.7,2.8,1.0
250,0.6213,0,WARNING,11.3,2.6,2.9,1.1
251,0.6221,0,WARNING,11.4,3.0,2.9,1.1
252,0.6222,0,WARNING,11.5,3.2,2.8,1.0
253,0.6226,0,WARNING,11.6,3.1,2.8,1.0
254,0.623,0,WARNING,11.7,2.5,2.7,1.0
255,0.9948,0,WARNING,13.4,10.8,3.9,1.4
256,0.7177,0,WARNING,11.6,6.7,2.9,1.0
257,0.5948,0,NORMAL,11.0,2.6,2.9,1.0
258,0.6096,0,WARNING,11.5,4.6,2.7,1.0
259,0.6147,0,WARNING,11.4,3.2,2.8,1.0
260,0.616,0,WARNING,11.3,3.5,3.1,1.1
261,0.6163,0,WARNING,11.4,2.7,2.7,1.0
262,0.6203,0,WARNING,11.2,2.3,2.7,1.0
263,0.6228,0,WARNING,11.3,2.6,2.7,1.0
264,0.6241,0,WARNING,11.2,2.6,2.6,1.0
265,0.6256,0,WARNING,10.8,2.3,2.5,0.9
266,0.628,0,WARNING,10.7,2.8,2.6,1.0
267,0.6283,0,WARNING,10.7,3.0,2.8,1.1
268,0.6273,0,WARNING,11.2,3.2,3.2,1.2
269,0.6231,0,WARNING,11.7,3.0,2.7,1.0
270,0.6247,0,WARNING,11.7,2.7,2.5,0.9
271,0.6251,0,WARNING,11.5,2.6,2.9,1.1
272,0.6224,0,WARNING,10.9,2.8,2.7,1.0
273,0.6243,0,WARNING,10.8,2.9,2.6,1.0
274,0.6262,0,WARNING,10.5,3.3,2.6,1.0
275,0.6276,0,WARNING,10.5,2.7,2.5,1.0
276,0.6299,0,WARNING,10.6,2.5,2.6,1.0
277,0.6299,0,WARNING,10.7,2.7,2.9,1.0
278,0.6301,0,WARNING,10.4,3.3,2.8,0.9
279,0.6317,0,WARNING,10.2,2.7,2.7,0.9
280,0.6339,0,WARNING,10.5,2.5,2.7,0.9
281,0.6345,0,WARNING,10.6,2.3,3.3,1.2
282,0.6307,0,WARNING,10.7,2.6,3.0,1.0
283,0.6335,0,WARNING,11.0,2.6,2.9,1.0
284,0.633,0,WARNING,10.8,2.6,2.7,0.9
285,0.6345,0,WARNING,11.3,2.8,2.8,1.0
286,0.9991,0,WARNING,13.9,12.1,2.8,1.0
287,0.577,0,NORMAL,10.8,2.7,3.0,1.0
288,0.612,0,WARNING,10.8,3.1,2.9,1.0
289,0.6208,0,WARNING,10.8,2.8,2.9,1.0
290,0.6237,0,WARNING,11.2,3.6,2.9,1.0
291,0.6246,0,WARNING,10.9,3.0,2.9,1.0
292,0.6275,0,WARNING,12.3,2.8,2.9,1.0
293,0.6267,0,WARNING,11.3,2.6,2.8,1.0
294,0.6283,0,WARNING,11.0,2.7,2.8,1.0
295,0.6286,0,WARNING,10.8,2.5,2.8,1.0
296,0.6296,0,WARNING,10.8,2.7,2.8,1.0
297,0.6305,0,WARNING,11.2,2.6,2.8,1.0
298,0.6297,0,WARNING,11.8,3.2,2.9,1.0
299,0.6274,0,WARNING,11.1,3.0,2.9,1.0
300,0.6281,0,WARNING,11.2,3.1,2.9,1.0
301,0.6274,0,WARNING,11.0,2.7,2.9,1.0
302,0.6282,0,WARNING,10.9,2.3,2.9,1.0
303,0.6282,0,WARNING,11.2,3.2,2.8,1.0
304,0.6281,0,WARNING,11.4,4.8,2.7,0.9
305,0.6239,0,WARNING,11.3,2.6,2.9,1.0
306,0.799,0,WARNING,11.8,7.8,3.0,1.0
307,0.85,0,WARNING,12.1,7.8,3.0,1.0
308,0.6025,0,WARNING,10.8,2.7,2.8,1.0
309,0.6179,0,WARNING,10.5,2.8,2.8,1.0
310,0.622,0,WARNING,10.6,2.4,2.7,1.0
311,0.6249,0,WARNING,10.4,2.9,2.8,1.0
312,0.6276,0,WARNING,10.8,2.6,2.8,1.0
313,0.6284,0,WARNING,10.9,3.0,2.8,1.0
314,0.6294,0,WARNING,11.0,3.3,2.8,1.0
315,0.6295,0,WARNING,10.9,2.8,2.8,1.0
316,0.6302,0,WARNING,11.3,4.2,2.9,1.0
317,0.9975,0,WARNING,13.7,11.6,3.0,1.0
318,0.5768,0,NORMAL,10.9,3.4,2.8,1.0
319,0.6111,0,WARNING,13.1,2.6,3.1,1.1
320,0.6109,0,WARNING,12.7,3.1,3.2,1.2
321,0.6104,0,WARNING,12.6,3.9,5.0,1.8
322,0.5946,0,NORMAL,12.5,3.8,3.4,1.0
323,0.6062,0,WARNING,12.0,2.8,3.1,1.1
324,0.6084,0,WARNING,11.9,2.6,3.2,1.1
325,0.6088,0,WARNING,11.9,2.7,3.1,1.1
326,0.6103,0,WARNING,11.3,3.0,3.2,1.1
327,0.6116,0,WARNING,11.3,2.8,3.2,1.1
328,0.6134,0,WARNING,11.4,2.6,3.1,1.0
329,0.6147,0,WARNING,11.2,3.1,3.1,1.1
330,0.6162,0,WARNING,11.2,3.3,3.0,1.1
331,0.6176,0,WARNING,11.0,2.8,3.2,1.1
332,0.6173,0,WARNING,11.2,2.6,3.3,1.1
333,0.6177,0,WARNING,11.9,3.6,3.2,1.1
334,0.6163,0,WARNING,11.8,2.8,3.1,1.1
335,0.6173,0,WARNING,11.6,2.8,3.1,1.1
336,0.6165,0,WARNING,11.2,2.9,3.2,1.2
337,0.6161,0,WARNING,11.3,3.5,3.2,1.1
338,0.6168,0,WARNING,11.5,3.1,3.2,1.1
339,0.6161,0,WARNING,11.4,2.9,3.3,1.1
340,0.6157,0,WARNING,12.1,3.2,3.8,1.4
341,0.6093,0,WARNING,12.1,2.8,3.4,1.1
342,0.6112,0,WARNING,13.3,3.0,3.2,1.2
343,0.6076,0,WARNING,13.2,2.7,3.3,1.2
344,0.6044,0,WARNING,12.9,3.0,3.3,1.2
345,0.602,0,WARNING,12.7,3.0,3.5,1.2
346,0.5985,0,NORMAL,12.3,3.0,3.6,1.3
347,0.5972,0,NORMAL,12.4,6.2,3.7,1.3
348,0.9977,0,WARNING,13.9,12.0,3.5,1.2
349,0.5459,0,NORMAL,12.5,3.1,3.7,1.3
350,0.5778,0,NORMAL,12.3,3.0,3.7,1.3
351,0.5838,0,NORMAL,12.4,3.0,3.7,1.3
352,0.5859,0,NORMAL,12.2,3.3,3.7,1.3
353,0.5884,0,NORMAL,11.9,3.1,3.8,1.4
354,0.5905,0,NORMAL,12.0,3.1,3.7,1.3
355,0.5931,0,NORMAL,11.9,2.6,3.8,1.3
356,0.5935,0,NORMAL,11.6,3.2,3.9,1.4
357,0.594,0,NORMAL,11.2,3.1,4.0,1.4
358,0.5963,0,NORMAL,11.3,3.6,5.0,1.8
359,0.5886,0,NORMAL,11.6,3.8,4.2,1.4
360,0.5946,0,NORMAL,11.3,3.5,3.9,1.4
361,0.5975,0,NORMAL,11.1,2.9,4.0,1.4
362,0.599,0,NORMAL,11.5,3.0,4.1,1.5
363,0.5986,0,NORMAL,11.3,3.7,4.2,1.5
364,0.5982,0,NORMAL,11.4,6.0,4.1,1.4
365,0.5957,0,NORMAL,11.8,3.2,4.1,1.4
366,0.5973,0,NORMAL,12.7,6.6,4.2,1.5
367,0.8738,0,WARNING,12.8,8.6,4.3,1.5
368,0.572,0,NORMAL,11.7,2.7,4.3,1.5
369,0.5868,0,NORMAL,11.9,3.3,4.4,1.5
370,0.5877,0,NORMAL,12.1,3.3,4.3,1.4
371,0.5894,0,NORMAL,11.9,3.6,4.8,1.5
372,0.5894,0,NORMAL,12.2,4.2,4.7,1.6
373,0.5887,0,NORMAL,11.6,3.5,4.8,1.5
374,0.5908,0,NORMAL,11.5,3.1,4.8,1.6
375,0.5912,0,NORMAL,11.4,3.4,5.0,1.6
376,0.5906,0,NORMAL,12.2,3.3,5.2,1.7
377,0.5878,0,NORMAL,12.1,3.2,5.7,1.9
378,0.9923,0,WARNING,14.3,13.0,5.6,1.8
379,0.7648,0,WARNING,13.0,8.0,5.4,1.7
380,0.551,0,NORMAL,12.2,4.3,5.3,1.7
381,0.5647,0,NORMAL,11.9,3.6,5.4,1.7
382,0.569,0,NORMAL,11.9,3.5,5.6,1.8
383,0.5707,0,NORMAL,11.8,3.3,5.6,1.8
384,0.5737,0,NORMAL,12.2,3.2,5.5,1.8
385,0.5758,0,NORMAL,11.9,3.4,5.7,1.8
386,0.5752,0,NORMAL,12.3,3.9,5.9,1.9
387,0.5734,0,NORMAL,12.0,3.7,6.1,2.0
388,0.5716,0,NORMAL,12.4,3.6,5.8,1.9
389,0.5733,0,NORMAL,12.4,4.4,5.9,1.9
390,0.5719,0,NORMAL,12.3,3.6,6.1,2.0
391,0.569,0,NORMAL,12.0,3.5,6.1,2.0
392,0.5695,0,NORMAL,12.7,3.9,8.3,2.8
393,0.5463,0,NORMAL,12.4,4.2,6.9,2.0
394,0.5579,0,NORMAL,12.1,4.0,6.4,2.1
395,0.5596,0,NORMAL,12.7,3.9,6.5,2.1
396,0.5581,0,NORMAL,12.9,4.2,6.8,2.2
397,0.5542,0,NORMAL,12.8,4.5,6.9,2.2
398,0.552,0,NORMAL,12.5,3.9,6.8,2.2
399,0.5518,0,NORMAL,12.4,3.9,6.8,2.2
400,0.5522,0,NORMAL,13.0,3.7,7.3,2.4
401,0.5452,0,NORMAL,12.5,3.9,7.2,2.3
402,0.5474,0,NORMAL,13.3,4.9,7.1,2.3
403,0.5445,0,NORMAL,13.5,6.7,7.2,2.3
404,0.541,0,NORMAL,13.2,4.6,7.3,2.3
405,0.5384,0,NORMAL,13.6,4.7,7.5,2.5
406,0.533,0,NORMAL,13.7,4.6,8.5,2.8
407,0.5205,0,NORMAL,13.8,4.2,8.7,2.7
408,0.5148,0,NORMAL,13.7,4.7,8.3,2.6
409,0.9989,0,WARNING,16.3,13.9,8.4,2.7
410,0.437,0,NORMAL,13.3,4.1,8.4,2.7
411,0.485,0,NORMAL,13.6,4.4,8.5,2.7
412,0.4919,0,NORMAL,14.2,4.8,8.7,2.8
413,0.4912,0,NORMAL,13.7,4.6,8.8,2.8
414,0.4917,0,NORMAL,13.4,4.2,8.7,2.8
415,0.495,0,NORMAL,14.2,4.4,8.9,2.9
416,0.4917,0,NORMAL,15.8,4.8,9.3,3.0
417,0.4809,0,NORMAL,15.3,4.9,9.6,3.1
418,0.475,0,NORMAL,14.8,5.0,9.5,3.1
419,0.4734,0,NORMAL,14.7,5.0,9.6,3.1
420,0.4689,0,NORMAL,15.1,5.2,9.7,3.1
421,0.4636,0,NORMAL,15.2,5.1,9.9,3.2
422,0.4578,0,NORMAL,15.1,4.6,10.0,3.2
423,0.4541,0,NORMAL,14.6,5.1,10.1,3.2
424,0.4521,0,NORMAL,14.8,8.6,10.2,3.3
425,0.442,0,NORMAL,14.1,4.9,10.3,3.3
426,0.4465,0,NORMAL,14.5,5.8,11.2,3.6
427,0.9833,0,WARNING,16.9,12.9,11.6,3.7
428,0.375,0,NORMAL,14.5,4.9,10.9,3.4
429,0.4168,0,NORMAL,14.7,4.9,10.9,3.5
430,0.4226,0,NORMAL,15.3,5.9,10.9,3.5
431,0.4212,0,NORMAL,15.4,5.5,11.0,3.6
432,0.4199,0,NORMAL,15.1,5.2,11.3,3.6
433,0.4188,0,NORMAL,14.9,5.3,11.5,3.7
434,0.4163,0,NORMAL,14.9,4.9,11.5,3.7
435,0.4143,0,NORMAL,14.7,5.3,11.7,3.7
436,0.4128,0,NORMAL,17.0,6.0,12.8,4.2
437,0.3878,0,NORMAL,16.3,6.2,13.2,4.2
438,0.3783,0,NORMAL,15.6,6.5,12.6,4.0
439,0.3798,0,NORMAL,15.5,7.3,12.6,4.0
440,0.9987,0,WARNING,18.4,14.4,12.7,4.1
441,0.3258,0,NORMAL,15.7,6.9,12.9,4.2
442,0.3372,0,NORMAL,15.1,6.7,13.0,4.2
443,0.3492,0,NORMAL,15.9,5.5,13.2,4.3
444,0.348,0,NORMAL,16.2,5.4,13.1,4.2
445,0.35,0,NORMAL,16.2,6.1,13.0,4.2
446,0.3515,0,NORMAL,16.8,5.7,13.6,4.4
447,0.3471,0,NORMAL,16.7,6.5,14.1,4.6
448,0.3332,0,NORMAL,16.5,6.6,13.8,4.4
449,0.3316,0,NORMAL,17.2,6.6,13.8,4.4
450,0.324,0,NORMAL,17.2,6.0,13.8,4.5
451,0.3276,0,NORMAL,16.9,6.1,14.2,4.6
452,0.3246,0,NORMAL,17.2,6.3,14.4,4.7
453,0.3195,0,NORMAL,17.0,6.5,14.3,4.6
454,0.3161,0,NORMAL,16.9,6.5,14.4,4.6
455,0.3134,0,NORMAL,17.4,7.7,14.6,4.7
456,0.2959,0,NORMAL,17.8,7.0,14.9,4.8
