t,score,true_label,status,CPU / Load,Memory,Disk,Network
110,1.0,0,ANOMALY,9.4,15.0,8.7,12.3
111,0.6026,0,WARNING,7.6,2.5,3.1,8.7
112,0.2111,0,NORMAL,7.6,1.7,1.8,7.5
113,0.1309,0,NORMAL,7.6,2.0,2.1,7.5
114,0.1242,0,NORMAL,7.6,1.8,1.9,7.5
115,0.8374,0,WARNING,7.6,2.3,6.2,10.0
116,0.7211,0,WARNING,7.5,2.2,6.5,11.6
117,0.3401,0,NORMAL,7.5,1.9,1.5,7.3
118,0.7303,0,WARNING,7.6,2.1,1.8,7.9
119,0.1392,0,NORMAL,7.6,2.4,1.9,8.4
120,1.0,0,ANOMALY,12.9,20.9,1.9,8.0
121,0.759,0,WARNING,7.6,3.1,9.0,14.7
122,0.5036,0,NORMAL,7.6,1.9,1.8,8.1
123,0.7235,0,WARNING,7.7,2.7,2.1,8.6
124,0.9973,0,WARNING,7.9,3.8,2.9,11.0
125,0.5618,0,NORMAL,8.1,2.3,2.4,8.5
126,0.7302,0,WARNING,8.1,2.8,9.0,14.4
127,0.7242,0,WARNING,8.0,2.2,1.6,7.6
128,0.1336,0,NORMAL,8.0,2.3,1.4,7.3
129,0.148,0,NORMAL,8.0,2.0,1.4,7.3
130,1.0,0,ANOMALY,8.9,11.8,1.5,7.4
131,0.7178,0,WARNING,8.0,3.2,8.6,13.9
132,0.5071,0,NORMAL,8.0,1.6,1.6,7.4
133,0.152,0,NORMAL,8.0,2.1,1.5,7.3
134,0.1356,0,NORMAL,7.9,2.4,1.8,7.5
135,0.136,0,NORMAL,7.9,2.0,1.6,7.4
136,0.7336,0,WARNING,7.9,2.8,8.8,13.9
137,0.498,0,NORMAL,7.9,2.5,1.5,7.4
138,0.22,0,NORMAL,7.9,1.2,1.5,7.3
139,0.1144,0,NORMAL,7.9,1.7,1.9,7.9
140,1.0,0,ANOMALY,11.8,17.9,1.9,7.5
141,0.6937,0,WARNING,7.9,3.0,8.9,13.9
142,0.494,0,NORMAL,7.9,1.4,1.5,7.4
143,0.2126,0,NORMAL,7.9,1.4,1.4,7.5
144,0.7325,0,WARNING,7.9,1.4,1.6,7.6
145,0.2155,0,NORMAL,7.9,2.0,1.5,7.4
146,0.735,0,WARNING,8.1,4.2,8.7,14.2
147,0.505,0,NORMAL,7.9,1.6,2.0,7.7
148,0.22,0,NORMAL,7.9,2.3,1.7,7.4
149,0.1122,0,NORMAL,7.9,1.8,1.6,7.5
150,1.0,0,ANOMALY,9.4,13.5,1.5,7.4
151,0.7123,0,WARNING,7.9,2.8,9.2,14.0
152,1.0,0,ANOMALY,9.9,11.8,2.0,7.8
153,0.4851,0,NORMAL,7.9,1.7,1.8,7.6
154,0.9983,0,WARNING,7.8,1.6,1.8,9.9
155,0.6554,0,WARNING,7.9,4.3,1.6,7.7
156,0.9621,0,WARNING,8.2,6.1,8.8,14.0
157,0.4799,0,NORMAL,8.1,3.4,1.6,7.4
158,0.1654,0,NORMAL,7.9,3.2,1.9,7.6
159,1.0,0,ANOMALY,7.8,1.9,1.5,10.3
160,1.0,0,ANOMALY,11.6,18.8,1.5,7.5
161,0.7478,0,WARNING,7.9,2.3,8.1,12.6
162,0.7067,0,WARNING,8.1,1.5,4.2,9.9
163,0.1709,0,NORMAL,8.1,1.8,1.6,7.6
164,0.1613,0,NORMAL,8.1,2.6,2.0,7.8
165,0.1662,0,NORMAL,8.1,1.5,1.9,7.8
166,0.8049,0,WARNING,8.1,2.1,5.8,10.1
167,0.2594,0,NORMAL,8.0,2.5,6.4,11.9
168,0.3443,0,NORMAL,8.0,1.3,1.8,7.8
169,0.0785,0,NORMAL,8.0,2.1,1.5,7.5
170,1.0,0,ANOMALY,9.8,14.5,1.6,7.6
171,0.7072,0,WARNING,8.0,2.4,2.2,7.9
172,0.7225,0,WARNING,8.0,3.1,9.3,14.6
173,0.5178,0,NORMAL,8.0,1.7,1.8,8.1
174,0.1123,0,NORMAL,8.0,1.8,1.6,7.9
175,0.1374,0,NORMAL,8.0,1.7,1.6,7.9
176,0.735,0,WARNING,8.0,1.6,1.6,8.1
177,0.7352,0,WARNING,8.0,3.7,8.9,14.2
178,0.4969,0,NORMAL,8.0,2.1,1.8,7.6
179,0.148,0,NORMAL,8.0,1.6,1.6,7.6
180,1.0,0,ANOMALY,12.6,19.0,1.5,7.5
181,0.7226,0,WARNING,8.0,2.0,1.6,7.7
182,0.7181,0,WARNING,8.0,2.3,8.8,14.4
183,0.5052,0,NORMAL,8.0,2.2,1.6,7.7
184,0.999,0,WARNING,8.0,1.9,1.8,10.3
185,0.785,0,WARNING,8.0,2.7,1.8,8.2
186,0.2398,0,NORMAL,8.0,2.6,2.0,7.8
187,0.7343,0,WARNING,8.0,3.1,9.3,14.5
188,0.5014,0,NORMAL,8.0,1.4,1.9,7.7
189,1.0,0,ANOMALY,8.0,1.6,2.3,10.8
190,1.0,0,ANOMALY,11.5,17.0,2.2,8.1
191,0.6888,0,WARNING,8.0,1.8,1.7,7.7
192,0.7197,0,WARNING,8.0,2.9,9.0,14.4
193,0.5003,0,NORMAL,8.0,1.9,1.6,7.8
194,0.1125,0,NORMAL,8.0,1.9,1.8,7.8
195,0.1252,0,NORMAL,8.0,1.9,1.6,7.6
196,0.1938,0,NORMAL,8.0,2.0,1.5,7.6
197,0.7352,0,WARNING,7.9,2.9,8.9,14.2
198,0.5023,0,NORMAL,7.9,2.0,1.6,7.8
199,0.0754,0,NORMAL,7.9,2.4,1.6,7.7
200,1.0,0,ANOMALY,14.0,21.0,1.6,7.9
201,0.7796,0,WARNING,7.9,2.2,1.6,7.7
202,0.7139,0,WARNING,8.0,2.6,8.7,14.2
203,0.5004,0,NORMAL,8.0,2.1,1.6,7.6
204,0.7287,0,WARNING,8.0,3.0,1.6,8.0
205,0.1156,0,NORMAL,8.0,2.7,1.6,7.8
206,0.1254,0,NORMAL,7.9,1.5,1.6,7.6
207,0.7346,0,WARNING,8.0,2.6,9.4,13.7
208,0.4741,0,NORMAL,8.0,2.0,2.4,8.4
209,0.112,0,NORMAL,7.9,2.4,1.6,7.7
210,1.0,0,ANOMALY,11.0,16.5,1.6,7.6
211,0.6585,0,WARNING,7.9,1.8,1.5,7.6
212,0.6547,0,WARNING,7.9,2.2,6.8,11.4
213,0.7194,0,WARNING,7.9,2.7,4.5,10.6
214,0.999,0,WARNING,8.0,1.3,1.8,10.2
215,0.6111,0,WARNING,8.0,1.8,1.8,7.9
216,0.1149,0,NORMAL,7.9,1.7,1.5,7.7
217,0.7543,0,WARNING,7.9,2.3,4.9,9.5
218,0.7259,0,WARNING,8.1,3.8,6.6,12.3
219,0.3714,0,NORMAL,7.9,2.0,1.7,7.6
220,1.0,0,ANOMALY,13.5,20.8,1.7,7.7
221,0.7538,0,WARNING,7.9,1.8,1.5,7.7
222,0.2247,0,NORMAL,7.9,2.5,1.9,7.8
223,0.7271,0,WARNING,7.9,3.0,8.8,14.3
224,0.5042,0,NORMAL,8.0,1.4,1.6,7.8
225,0.1647,0,NORMAL,8.0,2.0,1.6,7.6
226,0.1092,0,NORMAL,8.0,1.8,1.5,7.6
227,0.7345,0,WARNING,8.0,2.1,1.7,7.6
228,0.7332,0,WARNING,8.0,2.5,9.0,14.2
229,0.5021,0,NORMAL,7.9,2.7,1.9,7.9
230,1.0,0,ANOMALY,10.4,16.0,1.6,7.7
231,0.6292,0,WARNING,8.0,1.9,1.5,7.7
232,0.1657,0,NORMAL,8.0,1.8,1.9,8.1
233,0.7297,0,WARNING,8.0,3.1,9.4,14.7
234,0.5176,0,NORMAL,8.0,2.1,1.9,7.8
235,0.1462,0,NORMAL,8.0,2.3,1.9,7.9
236,0.1633,0,NORMAL,8.0,2.5,1.9,8.0
237,0.1649,0,NORMAL,8.0,2.1,2.0,8.0
238,0.7335,0,WARNING,8.0,2.6,9.2,14.5
239,0.4991,0,NORMAL,8.0,1.8,2.5,8.3
240,1.0,0,ANOMALY,11.7,17.5,3.0,8.7
241,0.6774,0,WARNING,8.0,1.9,3.2,8.6
242,0.2167,0,NORMAL,7.9,1.2,3.2,8.8
243,0.7262,0,WARNING,8.1,3.1,10.4,15.3
244,0.9973,0,WARNING,8.0,1.9,2.3,10.3
245,0.7272,0,WARNING,7.9,1.7,1.5,7.9
246,0.2075,0,NORMAL,7.9,1.5,1.6,7.4
247,0.1982,0,NORMAL,7.9,2.0,1.7,7.5
248,0.7358,0,WARNING,8.0,3.9,8.7,14.1
249,1.0,0,ANOMALY,7.9,2.1,1.5,10.2
250,1.0,0,ANOMALY,11.4,17.3,1.5,7.4
251,0.707,0,WARNING,7.9,1.9,1.5,7.5
252,0.2431,0,NORMAL,7.9,1.4,1.5,7.4
253,0.7316,0,WARNING,8.0,2.7,8.9,14.2
254,0.5051,0,NORMAL,8.0,2.1,1.4,7.4
255,0.2174,0,NORMAL,8.0,1.8,1.6,7.5
256,0.3009,0,NORMAL,8.0,1.6,1.9,7.8
257,0.1245,0,NORMAL,7.9,1.9,1.8,7.5
258,0.7352,0,WARNING,7.9,2.4,9.0,13.2
259,0.7228,0,WARNING,7.9,2.2,3.0,8.9
260,1.0,0,ANOMALY,13.1,19.7,1.5,7.3
261,0.7499,0,WARNING,8.0,1.9,1.4,7.3
262,0.2358,0,NORMAL,8.0,1.3,1.9,7.6
263,0.7285,0,WARNING,8.0,3.5,7.0,11.5
264,0.7222,0,WARNING,8.0,3.0,4.4,10.0
265,0.1874,0,NORMAL,8.0,3.4,1.4,7.1
266,0.338,0,NORMAL,7.9,1.4,1.5,7.1
267,0.1223,0,NORMAL,8.0,1.8,1.3,7.2
268,0.2605,0,NORMAL,8.0,1.5,4.2,9.1
269,0.7312,0,WARNING,8.0,2.6,6.5,11.9
270,1.0,0,ANOMALY,12.0,18.0,1.3,7.2
271,0.7072,0,WARNING,8.0,1.8,1.4,7.3
272,0.1885,0,NORMAL,8.0,1.5,1.5,7.3
273,0.207,0,NORMAL,8.0,1.6,1.7,7.7
274,0.9939,0,WARNING,8.0,3.0,9.3,16.5
275,0.7236,0,WARNING,8.0,2.0,1.6,7.5
276,0.1919,0,NORMAL,8.0,2.0,1.8,7.8
277,0.1962,0,NORMAL,8.0,1.6,1.7,7.4
278,0.3161,0,NORMAL,8.2,1.7,1.6,7.5
279,0.7352,0,WARNING,8.2,4.6,9.1,14.5
280,1.0,0,ANOMALY,9.7,14.1,1.7,7.6
281,0.7026,0,WARNING,8.1,2.3,1.8,7.8
282,0.1444,0,NORMAL,8.1,1.5,1.6,7.3
283,0.1441,0,NORMAL,8.1,2.0,1.7,7.3
284,0.7324,0,WARNING,8.1,3.1,8.7,14.0
285,0.4951,0,NORMAL,8.0,2.1,1.4,7.2
286,0.1408,0,NORMAL,8.0,1.4,1.4,7.2
287,0.1644,0,NORMAL,8.0,1.6,1.4,7.1
288,0.1931,0,NORMAL,8.0,1.3,1.4,7.1
289,0.7367,0,WARNING,8.1,3.1,8.8,13.7
290,1.0,0,ANOMALY,11.7,17.4,1.7,7.1
291,0.6819,0,WARNING,8.0,2.1,2.1,8.3
292,0.2295,0,NORMAL,8.0,2.4,1.8,7.5
293,0.1597,0,NORMAL,8.0,1.7,1.7,7.8
294,0.7321,0,WARNING,8.0,3.0,9.2,14.3
295,0.4967,0,NORMAL,8.0,2.5,1.3,7.0
296,0.1509,0,NORMAL,8.0,1.8,1.5,7.0
297,0.1446,0,NORMAL,8.0,2.0,1.4,6.9
298,0.2367,0,NORMAL,8.1,1.1,1.3,6.9
299,0.7369,0,WARNING,8.1,2.9,8.7,13.6
300,1.0,0,ANOMALY,11.7,17.5,1.9,7.1
301,0.6849,0,WARNING,8.1,1.9,1.5,7.0
302,0.2055,0,NORMAL,8.0,2.0,1.3,7.0
303,0.1963,0,NORMAL,8.0,1.9,1.3,7.1
304,0.9966,0,WARNING,8.0,2.9,8.9,16.0
305,0.6504,0,WARNING,8.0,2.0,1.3,7.0
306,0.2209,0,NORMAL,8.0,2.7,1.4,7.1
307,0.2393,0,NORMAL,8.0,1.8,1.3,6.9
308,0.2274,0,NORMAL,8.0,1.4,1.7,7.6
309,0.7357,0,WARNING,8.0,3.1,9.0,13.1
310,1.0,0,ANOMALY,13.5,21.0,2.7,8.3
311,0.7693,0,WARNING,8.1,2.5,1.7,7.4
312,0.3002,0,NORMAL,8.0,1.4,1.4,6.8
313,0.2809,0,NORMAL,8.1,2.0,1.4,6.9
314,0.7914,0,WARNING,8.1,2.4,7.2,11.0
315,0.355,0,NORMAL,8.1,2.1,4.2,9.5
316,0.2023,0,NORMAL,8.1,1.8,1.6,7.3
317,0.1901,0,NORMAL,8.1,1.7,1.6,7.1
318,0.1903,0,NORMAL,8.1,1.3,1.4,6.8
319,0.2748,0,NORMAL,8.1,2.5,4.1,8.9
320,1.0,0,ANOMALY,13.7,21.5,6.6,11.7
321,0.7692,0,WARNING,8.1,2.2,1.4,6.8
322,0.248,0,NORMAL,8.2,1.5,1.3,7.0
323,0.259,0,NORMAL,8.2,1.9,1.3,7.0
324,0.1832,0,NORMAL,8.1,1.6,1.3,6.9
325,0.7342,0,WARNING,8.2,3.2,8.7,13.6
326,0.4954,0,NORMAL,8.2,1.4,1.4,6.9
327,0.1657,0,NORMAL,8.2,2.1,1.3,6.9
328,0.1633,0,NORMAL,8.2,2.0,1.4,6.9
329,0.1997,0,NORMAL,8.2,1.7,1.8,7.1
330,1.0,0,ANOMALY,9.6,14.7,8.9,13.7
331,0.591,0,NORMAL,8.2,1.6,1.3,6.8
332,0.2314,0,NORMAL,8.3,1.9,1.5,7.0
333,0.2145,0,NORMAL,8.3,1.7,1.9,7.2
334,0.9957,0,WARNING,8.3,1.5,2.3,9.6
335,0.7338,0,WARNING,8.5,3.5,9.8,14.1
336,0.5,0,NORMAL,8.4,2.0,2.2,7.1
337,0.1796,0,NORMAL,8.5,2.4,2.4,7.2
338,0.2098,0,NORMAL,8.4,1.4,1.5,6.7
339,0.1593,0,NORMAL,8.6,2.9,1.9,7.3
340,1.0,0,ANOMALY,14.0,21.1,9.0,13.7
341,0.7734,0,WARNING,8.4,2.0,1.6,6.9
342,0.2431,0,NORMAL,8.4,2.1,1.7,7.0
343,0.2474,0,NORMAL,8.4,1.9,1.3,6.9
344,0.2092,0,NORMAL,8.4,1.5,1.4,6.8
345,0.7336,0,WARNING,8.3,3.2,8.6,13.5
346,0.4905,0,NORMAL,8.3,2.0,1.3,6.9
347,0.1021,0,NORMAL,8.3,1.7,1.6,7.0
348,0.1302,0,NORMAL,8.3,1.6,1.5,6.9
349,0.182,0,NORMAL,8.3,1.8,1.3,7.0
350,1.0,0,ANOMALY,10.3,15.5,8.8,13.6
351,0.6318,0,WARNING,8.4,1.9,2.0,7.3
352,0.258,0,NORMAL,8.4,1.5,1.9,7.2
353,0.2332,0,NORMAL,8.4,2.3,1.8,7.2
354,0.2334,0,NORMAL,8.4,2.6,2.0,7.3
355,0.7341,0,WARNING,8.4,2.8,8.8,13.6
356,0.4827,0,NORMAL,8.4,1.5,1.9,7.2
357,0.1657,0,NORMAL,8.4,1.6,1.9,7.2
358,0.1935,0,NORMAL,8.3,2.2,1.4,7.1
359,0.1663,0,NORMAL,8.3,1.8,1.2,6.8
360,1.0,0,ANOMALY,13.7,21.7,9.4,12.8
361,0.7718,0,WARNING,8.4,2.9,2.3,7.5
362,0.3814,0,NORMAL,8.4,1.2,1.3,6.9
363,0.305,0,NORMAL,8.4,1.2,1.5,7.0
364,0.9973,0,WARNING,8.4,1.3,1.8,9.5
365,0.8095,0,WARNING,8.4,2.3,6.8,11.0
366,0.31,0,NORMAL,8.4,2.3,4.3,9.6
367,0.4262,0,NORMAL,8.5,1.1,1.3,6.8
368,0.335,0,NORMAL,8.5,1.3,1.3,6.9
369,0.316,0,NORMAL,8.5,2.1,1.4,7.0
370,1.0,0,ANOMALY,10.4,15.1,4.3,8.8
371,0.7,0,WARNING,8.5,2.2,6.6,11.9
372,0.3734,0,NORMAL,8.4,1.9,1.4,7.0
373,0.1661,0,NORMAL,8.4,1.6,1.4,7.0
374,0.1478,0,NORMAL,8.4,1.6,1.3,7.0
375,0.1286,0,NORMAL,8.4,1.9,1.3,6.8
376,0.7355,0,WARNING,8.5,2.6,8.9,13.6
377,0.4954,0,NORMAL,8.5,2.1,1.4,7.0
378,0.2361,0,NORMAL,8.5,1.6,1.6,7.1
379,0.1159,0,NORMAL,8.5,2.6,1.4,6.9
380,1.0,0,ANOMALY,11.8,17.1,1.9,7.5
381,0.6983,0,WARNING,8.5,3.0,9.1,13.7
382,0.4938,0,NORMAL,8.6,1.3,1.3,6.9
383,0.2268,0,NORMAL,8.6,1.6,1.4,7.0
384,0.1938,0,NORMAL,8.6,2.8,1.4,7.1
385,0.1244,0,NORMAL,8.6,1.8,1.4,7.1
386,0.7357,0,WARNING,8.6,2.7,8.8,14.0
387,0.4983,0,NORMAL,8.5,1.7,1.7,7.5
388,0.2329,0,NORMAL,8.5,1.1,1.4,7.1
389,0.1707,0,NORMAL,8.5,1.4,1.7,7.2
390,1.0,0,ANOMALY,10.0,14.4,1.6,7.3
391,0.7099,0,WARNING,8.6,2.8,8.8,13.7
392,0.4853,0,NORMAL,8.6,1.6,1.5,7.2
393,0.1014,0,NORMAL,8.6,2.0,1.7,7.4
394,0.9983,0,WARNING,8.5,1.8,1.9,10.0
395,0.5634,0,NORMAL,8.5,2.3,1.4,7.3
396,0.7342,0,WARNING,8.5,2.0,8.7,13.6
397,0.4613,0,NORMAL,8.5,2.4,1.4,7.1
398,0.1864,0,NORMAL,8.5,1.7,1.3,7.0
399,0.1218,0,NORMAL,8.6,2.3,1.4,7.0
400,1.0,0,ANOMALY,11.5,16.4,1.8,7.3
401,0.6997,0,WARNING,8.6,2.8,8.7,13.8
402,0.4919,0,NORMAL,8.5,1.8,1.5,7.3
403,0.2046,0,NORMAL,8.5,1.3,1.6,7.3
404,0.1844,0,NORMAL,8.5,1.6,1.9,7.4
405,0.1369,0,NORMAL,8.5,1.9,1.5,7.2
406,0.7343,0,WARNING,8.5,3.7,8.7,13.6
407,0.4824,0,NORMAL,8.5,2.1,1.8,7.3
408,0.2,0,NORMAL,8.5,1.5,1.4,7.3
409,0.1739,0,NORMAL,8.5,2.4,1.6,7.4
410,1.0,0,ANOMALY,13.7,20.0,1.4,7.2
411,0.7538,0,WARNING,8.5,3.0,8.9,13.1
412,0.4513,0,NORMAL,8.5,2.4,2.6,8.2
413,0.2722,0,NORMAL,8.5,1.8,1.7,7.7
414,0.2876,0,NORMAL,8.5,1.4,1.8,7.7
415,0.2755,0,NORMAL,8.5,2.0,1.6,7.1
416,0.7769,0,WARNING,8.5,2.9,7.4,11.8
417,0.3578,0,NORMAL,8.8,4.4,4.7,10.2
418,0.298,0,NORMAL,8.5,1.6,1.4,7.1
419,0.2259,0,NORMAL,8.8,1.7,1.6,7.9
420,1.0,0,ANOMALY,13.5,18.3,2.0,7.6
421,0.7074,0,WARNING,9.5,3.0,4.5,9.2
422,0.3363,0,NORMAL,9.6,2.2,7.2,12.4
423,0.7185,0,WARNING,9.5,1.9,1.7,7.3
424,0.9962,0,WARNING,9.5,1.4,1.6,9.6
425,0.8663,0,WARNING,9.5,2.5,1.4,7.7
426,0.2216,0,NORMAL,9.5,1.7,1.4,7.3
427,0.7345,0,WARNING,9.5,3.5,8.7,13.8
428,0.4799,0,NORMAL,9.5,1.9,1.4,7.3
429,0.2527,0,NORMAL,9.4,1.9,1.6,7.4
430,1.0,0,ANOMALY,12.7,16.9,1.5,7.2
431,0.6556,0,WARNING,9.4,1.9,2.0,7.5
432,0.7207,0,WARNING,9.4,3.0,9.0,14.0
433,0.4925,0,NORMAL,9.4,2.2,1.5,7.4
434,0.1723,0,NORMAL,9.4,2.3,1.4,7.3
435,0.1536,0,NORMAL,9.4,2.4,1.6,7.4
436,0.1834,0,NORMAL,9.4,2.1,1.9,7.5
437,0.7333,0,WARNING,9.4,3.1,8.9,13.9
438,0.486,0,NORMAL,9.3,1.4,1.6,7.3
439,0.2146,0,NORMAL,9.3,2.4,1.5,7.4
440,1.0,0,ANOMALY,12.8,17.5,1.7,7.4
441,0.6947,0,WARNING,9.3,1.7,1.8,7.9
442,0.7202,0,WARNING,9.3,3.5,8.8,14.0
443,0.4794,0,NORMAL,9.3,1.9,1.6,7.7
444,0.1945,0,NORMAL,9.3,2.3,1.4,7.2
445,0.19,0,NORMAL,9.3,2.8,1.4,7.2
446,0.2246,0,NORMAL,9.3,1.8,1.4,7.0
447,0.735,0,WARNING,9.3,2.8,8.6,13.4
448,0.4769,0,NORMAL,9.3,1.1,1.3,6.9
449,0.2794,0,NORMAL,9.2,1.6,1.3,6.9
450,1.0,0,ANOMALY,12.5,16.8,1.3,6.8
451,0.6569,0,WARNING,9.3,1.3,1.2,6.9
452,0.442,0,NORMAL,9.3,2.1,8.5,13.2
453,0.4834,0,NORMAL,9.2,1.7,1.4,7.0
454,0.9912,0,WARNING,9.2,1.2,1.5,9.2
455,0.6941,0,WARNING,9.2,1.7,1.3,7.1
