t,score,true_label,status,CPU / Load,Memory,Disk,Network
67,0.2515,0,NORMAL,16.0,4.6,22.3,4.5
68,0.2543,0,NORMAL,16.1,4.6,21.9,4.4
69,0.7069,0,WARNING,16.3,11.5,22.4,3.3
70,0.9963,0,WARNING,16.9,16.1,22.2,4.5
71,0.3285,0,NORMAL,16.5,5.1,22.2,3.3
72,0.773,0,WARNING,17.3,5.5,21.8,4.5
73,0.2565,0,NORMAL,15.7,5.3,22.0,3.3
74,0.2579,0,NORMAL,14.2,4.6,21.8,3.3
75,0.261,0,NORMAL,14.1,4.2,21.8,3.2
76,0.2631,0,NORMAL,14.3,4.8,21.5,3.2
77,0.3308,0,NORMAL,14.1,4.6,21.5,3.0
78,0.2648,0,NORMAL,14.5,4.0,21.6,3.1
79,0.3316,0,NORMAL,14.8,8.7,21.4,3.1
80,0.8832,0,WARNING,14.8,13.8,21.7,3.2
81,0.1984,0,NORMAL,14.4,4.8,21.3,3.0
82,0.2222,0,NORMAL,14.2,3.9,21.2,3.2
83,0.2026,0,NORMAL,14.3,3.8,21.2,3.0
84,0.2657,0,NORMAL,14.1,4.4,21.1,3.0
85,0.2666,0,NORMAL,14.1,3.7,21.1,3.0
86,0.2094,0,NORMAL,14.1,3.8,20.9,3.1
87,0.3344,0,NORMAL,14.1,3.9,21.1,3.1
88,0.2681,0,NORMAL,14.1,3.7,21.0,3.1
89,0.4879,0,NORMAL,14.1,9.3,21.0,3.1
90,0.9964,0,WARNING,16.3,21.0,21.1,4.4
91,0.2655,0,NORMAL,14.8,6.5,20.8,4.3
92,0.2658,0,NORMAL,14.2,4.9,20.5,3.0
93,0.3332,0,NORMAL,14.4,3.9,20.7,3.0
94,0.2661,0,NORMAL,14.1,3.7,20.5,3.0
95,0.2663,0,NORMAL,13.2,3.6,20.4,3.0
96,0.2838,0,NORMAL,13.3,3.4,20.3,4.2
97,0.2929,0,NORMAL,13.1,3.5,20.2,4.2
98,0.3921,0,NORMAL,13.2,3.2,20.4,4.5
99,0.2709,0,NORMAL,13.6,8.6,20.1,3.0
100,0.8869,0,WARNING,13.5,11.9,20.1,3.0
101,0.3366,0,NORMAL,13.5,4.5,20.3,2.9
102,0.2728,0,NORMAL,13.1,3.3,19.9,3.0
103,0.2716,0,NORMAL,13.2,2.9,19.7,2.9
104,0.3383,0,NORMAL,13.4,3.3,19.9,3.0
105,0.3384,0,NORMAL,13.2,3.6,20.1,3.0
106,0.2727,0,NORMAL,13.1,3.7,19.8,3.0
107,0.2733,0,NORMAL,13.4,4.7,20.0,2.9
108,0.2554,0,NORMAL,13.2,2.6,19.6,2.9
109,0.7438,0,WARNING,13.5,10.2,19.8,3.0
110,0.8205,0,WARNING,13.7,12.3,19.7,2.9
111,0.2724,0,NORMAL,13.4,2.7,19.7,2.9
112,0.7896,0,WARNING,13.6,3.8,19.6,4.3
113,0.2727,0,NORMAL,13.3,2.9,19.2,2.8
114,0.3998,0,NORMAL,13.3,2.8,19.4,4.2
115,0.2742,0,NORMAL,13.2,2.7,19.1,2.9
116,0.3408,0,NORMAL,13.4,3.1,19.4,2.8
117,0.3044,0,NORMAL,13.4,3.6,19.0,2.8
118,0.312,0,NORMAL,13.3,2.7,19.2,4.2
119,0.7276,0,WARNING,14.6,12.1,19.0,2.9
120,0.9513,0,WARNING,15.5,16.6,18.9,2.9
121,0.6997,0,WARNING,16.0,10.6,19.1,2.8
122,0.996,0,WARNING,16.7,10.7,18.7,4.1
123,0.2813,0,NORMAL,14.3,2.6,18.7,2.8
124,0.3381,0,NORMAL,14.4,2.7,18.8,2.8
125,0.2805,0,NORMAL,14.2,2.7,18.6,2.7
126,0.2849,0,NORMAL,14.2,2.7,18.6,2.8
127,0.3395,0,NORMAL,14.2,2.7,18.8,2.8
128,0.4156,0,NORMAL,14.3,4.2,18.6,4.0
129,0.7278,0,WARNING,14.3,11.0,18.9,4.3
130,0.9534,0,WARNING,14.4,15.5,18.6,2.8
131,0.3367,0,NORMAL,14.5,4.6,18.8,2.9
132,0.2921,0,NORMAL,15.0,4.3,18.1,2.7
133,0.2958,0,NORMAL,13.2,4.5,18.3,2.8
134,0.2972,0,NORMAL,11.8,2.5,18.3,2.8
135,0.2936,0,NORMAL,11.7,2.4,18.2,4.1
136,0.3404,0,NORMAL,11.9,3.0,18.3,2.9
137,0.333,0,NORMAL,11.7,3.0,18.0,2.9
138,0.3419,0,NORMAL,11.7,2.4,18.0,2.8
139,0.3426,0,NORMAL,11.7,7.0,18.0,2.8
140,0.8856,0,WARNING,12.0,12.0,18.0,2.7
141,0.3029,0,NORMAL,12.0,3.6,18.1,2.6
142,0.342,0,NORMAL,11.6,2.3,18.0,4.1
143,0.3097,0,NORMAL,11.6,2.5,17.8,2.7
144,0.3432,0,NORMAL,11.6,2.6,18.0,2.8
145,0.3091,0,NORMAL,11.5,2.6,17.7,2.9
146,0.3148,0,NORMAL,11.5,2.4,17.5,2.7
147,0.3442,0,NORMAL,11.4,2.2,18.0,2.8
148,0.3758,0,NORMAL,11.5,2.2,17.8,2.8
149,0.9859,0,WARNING,11.1,11.8,18.4,3.0
150,0.9965,0,WARNING,12.4,18.9,18.2,2.7
151,0.3214,0,NORMAL,10.0,2.8,17.9,4.2
152,0.3175,0,NORMAL,10.3,4.2,17.6,2.7
153,0.6207,0,WARNING,10.2,3.8,17.3,2.7
154,0.4125,0,NORMAL,9.9,3.3,17.5,2.9
155,0.4134,0,NORMAL,9.2,3.0,17.8,2.8
156,0.3752,0,NORMAL,9.1,2.0,17.5,2.8
157,0.3345,0,NORMAL,9.1,1.9,17.4,2.8
158,0.4145,0,NORMAL,9.2,2.3,17.6,3.0
159,0.4146,0,NORMAL,9.5,8.1,17.6,2.9
160,0.8095,0,WARNING,9.8,10.1,17.4,2.9
161,0.3696,0,NORMAL,9.6,3.0,17.4,2.9
162,0.3724,0,NORMAL,9.3,1.8,17.3,2.7
163,0.413,0,NORMAL,9.4,2.2,17.1,2.8
164,0.4501,0,NORMAL,9.3,2.0,17.2,2.8
165,0.4144,0,NORMAL,9.4,2.5,17.2,2.9
166,0.4145,0,NORMAL,9.4,2.6,17.2,2.9
167,0.3758,0,NORMAL,9.8,4.9,17.3,2.8
168,0.4138,0,NORMAL,9.5,1.6,17.1,2.9
169,0.4508,0,NORMAL,9.7,7.3,17.1,4.3
170,0.8574,0,WARNING,9.7,10.3,17.1,2.8
171,0.37,0,NORMAL,9.6,1.9,17.3,2.7
172,0.4119,0,NORMAL,9.7,3.1,16.8,4.1
173,0.4496,0,NORMAL,9.3,2.0,16.8,3.0
174,0.4845,0,NORMAL,9.4,2.3,17.1,3.1
175,0.3761,0,NORMAL,9.6,1.9,16.8,2.8
176,0.4151,0,NORMAL,9.5,1.9,16.9,2.8
177,0.4851,0,NORMAL,9.6,2.2,16.7,3.1
178,0.4152,0,NORMAL,9.6,1.9,16.7,2.8
179,0.4514,0,NORMAL,10.5,10.2,16.7,2.9
180,0.9425,0,WARNING,11.8,14.6,16.7,2.8
181,0.7087,0,WARNING,12.7,9.0,16.9,2.9
182,0.6934,0,WARNING,13.6,9.3,17.1,3.1
183,0.4777,0,NORMAL,11.4,1.9,16.7,3.0
184,0.4814,0,NORMAL,11.4,1.9,17.0,3.0
185,0.4493,0,NORMAL,11.5,1.9,16.6,3.0
186,0.5161,0,NORMAL,11.6,1.8,16.7,3.0
187,0.5165,0,NORMAL,11.5,2.2,16.8,3.0
188,0.451,0,NORMAL,11.5,1.8,16.6,2.8
189,0.5169,0,NORMAL,11.9,7.2,16.8,3.1
190,0.823,0,WARNING,11.8,10.4,16.6,3.1
191,0.48,0,NORMAL,12.3,3.5,16.6,3.1
192,0.544,0,NORMAL,11.5,3.0,16.8,3.1
193,0.7542,0,WARNING,10.2,4.6,16.2,4.2
194,0.5459,0,NORMAL,10.0,2.1,16.4,3.1
195,0.5165,0,NORMAL,10.0,1.7,16.4,2.9
196,0.4851,0,NORMAL,10.0,2.4,16.3,2.9
197,0.5468,0,NORMAL,9.8,2.4,16.4,3.1
198,0.5169,0,NORMAL,9.7,1.9,16.3,3.1
199,0.4855,0,NORMAL,10.1,7.4,16.1,2.9
200,0.8605,0,WARNING,10.1,10.0,16.0,2.9
201,0.5124,0,NORMAL,9.7,2.0,16.1,3.0
202,0.5149,0,NORMAL,9.8,2.3,16.1,3.0
203,0.5161,0,NORMAL,9.7,1.9,16.0,2.9
204,0.5467,0,NORMAL,9.7,1.6,16.1,3.2
205,0.5173,0,NORMAL,9.7,1.7,16.0,4.3
206,0.5474,0,NORMAL,9.7,1.9,16.0,3.1
207,0.5754,0,NORMAL,9.6,1.6,16.1,3.3
208,0.5755,0,NORMAL,9.6,1.7,16.0,3.1
209,0.9886,0,WARNING,9.2,11.5,16.2,3.3
210,0.9392,0,WARNING,9.6,16.5,16.6,3.2
211,0.5679,0,NORMAL,8.5,4.4,15.9,3.3
212,0.5425,0,NORMAL,8.3,1.9,15.9,4.4
213,0.573,0,NORMAL,8.3,1.8,16.1,3.2
214,0.5739,0,NORMAL,8.0,2.4,16.0,3.1
215,0.5464,0,NORMAL,7.5,2.0,15.9,3.1
216,0.5468,0,NORMAL,7.5,1.8,15.7,3.1
217,0.5751,0,NORMAL,7.5,2.2,15.7,3.0
218,0.5753,0,NORMAL,7.4,1.9,15.7,3.0
219,0.6262,0,WARNING,7.7,7.1,16.0,3.2
220,0.8466,0,WARNING,7.7,9.9,16.1,3.4
221,0.571,0,NORMAL,7.3,1.6,15.8,3.1
222,0.5452,0,NORMAL,7.4,2.2,15.5,3.0
223,0.5464,0,NORMAL,7.3,1.6,15.3,4.4
224,0.6491,0,WARNING,7.4,1.8,15.7,3.4
225,0.6016,0,WARNING,7.4,2.0,15.5,3.2
226,0.5753,0,NORMAL,7.4,2.7,15.8,3.0
227,0.5751,0,NORMAL,7.6,3.7,15.5,3.1
228,0.6013,0,WARNING,7.4,1.5,15.5,3.2
229,0.5755,0,NORMAL,7.8,7.2,15.1,3.1
230,0.8134,0,WARNING,7.8,9.6,15.4,3.3
231,0.5714,0,NORMAL,7.6,2.9,15.1,3.1
232,0.6244,0,WARNING,7.6,1.2,14.9,3.3
233,0.6258,0,WARNING,7.5,2.0,15.1,3.1
234,0.6261,0,WARNING,7.5,1.7,15.2,3.1
235,0.5477,0,NORMAL,7.5,1.7,14.9,3.0
236,0.6267,0,WARNING,7.5,1.8,14.9,3.2
237,0.6022,0,WARNING,7.5,1.4,14.9,3.2
238,0.6024,0,WARNING,7.6,1.8,14.9,3.2
239,0.6023,0,WARNING,8.0,7.5,14.7,4.5
240,0.9966,0,WARNING,11.6,18.5,15.0,3.2
241,0.6974,0,WARNING,10.8,8.8,15.1,3.0
242,0.6882,0,WARNING,10.5,7.0,15.4,3.1
243,0.6217,0,WARNING,9.5,1.5,15.4,3.3
244,0.6473,0,WARNING,9.5,1.4,15.4,3.4
245,0.6255,0,WARNING,9.6,1.7,15.4,4.6
246,0.5752,0,NORMAL,9.5,1.6,15.3,4.5
247,0.5756,0,NORMAL,9.5,1.8,15.0,3.1
248,0.6267,0,WARNING,9.4,1.8,15.0,3.3
249,0.6267,0,WARNING,9.8,7.2,15.2,3.2
250,0.8728,0,WARNING,9.9,10.2,15.1,3.2
251,0.6229,0,WARNING,10.3,2.9,15.5,3.2
252,0.6243,0,WARNING,9.5,2.6,15.0,3.2
253,0.6704,0,WARNING,8.0,1.2,15.2,3.4
254,0.6494,0,WARNING,8.0,1.4,15.1,3.4
255,0.6714,0,WARNING,8.0,1.8,15.1,3.3
256,0.6023,0,WARNING,7.9,2.3,14.9,3.2
257,0.6498,0,WARNING,7.9,2.0,15.0,3.2
258,0.6498,0,WARNING,7.9,1.5,14.8,3.3
259,0.6717,0,WARNING,8.1,7.6,15.2,3.4
260,0.8079,0,WARNING,8.0,9.5,14.9,3.3
261,0.6232,0,WARNING,8.0,2.5,15.1,3.3
262,0.6481,0,WARNING,7.8,1.2,14.8,3.4
263,0.6492,0,WARNING,7.8,1.3,14.9,4.8
264,0.6497,0,WARNING,7.6,1.5,14.7,3.2
265,0.6717,0,WARNING,7.9,1.6,15.0,3.4
266,0.6718,0,WARNING,7.8,1.3,14.8,4.6
267,0.6273,0,WARNING,8.0,1.5,14.6,3.2
268,0.6923,0,WARNING,7.8,1.4,14.9,3.5
269,0.9197,0,WARNING,7.8,10.6,15.0,4.8
270,0.9499,0,WARNING,9.0,17.4,15.5,3.4
271,0.595,0,NORMAL,7.2,2.9,14.8,3.1
272,0.6464,0,WARNING,7.1,1.8,14.8,3.3
273,0.625,0,WARNING,7.2,1.4,14.5,3.1
274,0.6912,0,WARNING,6.9,1.9,14.8,3.5
275,0.6266,0,WARNING,6.3,1.8,14.4,3.2
276,0.6498,0,WARNING,6.1,1.3,14.6,3.4
277,0.6271,0,WARNING,6.1,1.4,14.3,3.2
278,0.672,0,WARNING,6.1,1.6,14.3,3.4
279,0.672,0,WARNING,6.4,7.2,14.8,3.4
280,0.8459,0,WARNING,6.5,9.8,14.4,3.3
281,0.6685,0,WARNING,6.4,2.5,14.7,3.3
282,0.5742,0,NORMAL,6.2,1.5,14.3,3.0
283,0.6711,0,WARNING,6.2,1.3,14.4,3.4
284,0.6499,0,WARNING,6.2,1.3,14.3,3.3
285,0.6503,0,WARNING,6.2,1.9,14.3,3.3
286,0.6922,0,WARNING,6.2,1.9,14.6,3.5
287,0.6502,0,WARNING,6.3,3.3,14.7,3.3
288,0.6499,0,WARNING,6.1,1.2,14.4,3.3
289,0.6719,0,WARNING,6.4,7.1,14.4,3.3
290,0.785,0,WARNING,6.5,9.2,14.5,3.4
291,0.6687,0,WARNING,6.1,1.3,14.6,3.4
292,0.6703,0,WARNING,6.5,2.5,14.5,3.4
293,0.6263,0,WARNING,6.3,1.3,14.3,3.1
294,0.6715,0,WARNING,6.2,1.8,14.4,3.4
295,0.6272,0,WARNING,6.3,1.4,14.4,3.1
296,0.6274,0,WARNING,6.3,1.4,14.1,3.2
297,0.6505,0,WARNING,6.3,1.5,14.2,3.2
298,0.6722,0,WARNING,6.2,1.3,14.0,3.4
299,0.7115,0,WARNING,7.6,10.0,14.4,3.5
300,0.9527,0,WARNING,9.0,16.2,14.4,4.7
301,0.706,0,WARNING,9.3,8.6,14.3,3.5
302,0.6892,0,WARNING,9.3,6.7,14.3,3.5
303,0.6459,0,WARNING,8.2,1.2,13.9,3.3
304,0.7094,0,WARNING,8.2,1.2,14.4,3.4
305,0.6709,0,WARNING,8.3,1.3,14.1,3.3
306,0.6918,0,WARNING,8.2,1.3,14.3,3.4
307,0.6501,0,WARNING,8.2,1.1,14.1,3.3
308,0.6923,0,WARNING,8.2,1.4,14.3,3.5
309,0.7113,0,WARNING,8.5,7.4,14.7,3.6
310,0.8187,0,WARNING,8.4,9.6,14.3,3.3
311,0.6891,0,WARNING,8.7,1.8,14.5,3.4
312,0.7096,0,WARNING,8.2,3.4,14.3,3.5
313,0.6913,0,WARNING,6.6,1.3,14.2,3.4
314,0.6918,0,WARNING,6.6,1.4,14.5,3.5
315,0.6717,0,WARNING,6.8,1.5,14.2,3.4
316,0.6718,0,WARNING,6.7,1.8,14.2,3.4
317,0.6501,0,WARNING,6.6,1.8,14.1,3.3
318,0.6921,0,WARNING,6.6,1.4,14.3,3.5
319,0.6922,0,WARNING,6.8,7.3,14.4,3.3
320,0.8207,0,WARNING,6.8,9.5,14.3,3.2
321,0.6468,0,WARNING,6.5,2.4,14.1,3.3
322,0.6701,0,WARNING,6.4,1.2,14.1,3.4
323,0.6712,0,WARNING,6.4,1.1,14.0,3.4
324,0.711,0,WARNING,6.5,1.2,14.5,3.5
325,0.6503,0,WARNING,6.6,1.7,14.4,4.7
326,0.6504,0,WARNING,6.4,1.3,14.2,4.8
327,0.6721,0,WARNING,6.3,1.3,14.3,4.6
328,0.6924,0,WARNING,6.3,1.4,14.4,3.4
329,0.6924,0,WARNING,6.4,7.8,14.3,3.4
330,0.9966,0,WARNING,9.4,19.7,14.8,3.4
331,0.6861,0,WARNING,6.7,2.5,14.4,4.7
332,0.6684,0,WARNING,6.7,3.1,14.2,4.7
333,0.625,0,WARNING,6.7,1.8,13.8,3.1
334,0.7102,0,WARNING,6.4,2.2,14.1,3.6
335,0.6714,0,WARNING,5.7,1.2,14.3,3.3
336,0.6719,0,WARNING,5.6,1.5,14.6,3.3
337,0.6719,0,WARNING,5.7,1.5,14.7,3.3
338,0.6503,0,WARNING,5.6,1.5,14.6,3.4
339,0.7112,0,WARNING,5.9,7.5,14.7,3.5
340,0.8005,0,WARNING,6.1,9.7,14.7,3.3
341,0.6685,0,WARNING,5.8,2.3,14.7,3.3
342,0.6251,0,WARNING,5.7,1.4,14.6,3.2
343,0.6262,0,WARNING,5.6,1.6,14.3,3.1
344,0.6714,0,WARNING,5.7,1.7,14.7,3.3
345,0.6499,0,WARNING,5.8,1.5,14.3,3.2
346,0.711,0,WARNING,6.1,2.5,14.9,3.5
347,0.6714,0,WARNING,6.2,3.5,15.1,3.4
348,0.6264,0,WARNING,5.9,1.4,14.5,3.2
349,0.7109,0,WARNING,6.2,6.9,15.2,3.6
350,0.8176,0,WARNING,6.3,9.6,14.8,3.1
351,0.6684,0,WARNING,6.2,2.6,15.0,3.2
352,0.6481,0,WARNING,6.1,1.2,14.7,3.2
353,0.6261,0,WARNING,6.0,1.4,14.6,3.2
354,0.6714,0,WARNING,6.2,1.6,14.6,4.6
355,0.6501,0,WARNING,6.0,1.3,14.6,3.2
356,0.6502,0,WARNING,5.9,1.4,14.5,3.3
357,0.672,0,WARNING,5.9,1.5,14.4,3.3
358,0.6924,0,WARNING,5.9,1.8,14.5,3.4
359,0.6506,0,WARNING,7.2,9.5,14.4,3.2
360,0.9611,0,WARNING,8.8,16.6,14.5,4.6
361,0.7007,0,WARNING,9.9,9.5,14.8,3.3
362,0.6444,0,WARNING,8.9,5.8,14.8,4.7
363,0.6678,0,WARNING,7.9,1.3,14.9,3.3
364,0.6479,0,WARNING,8.0,1.2,15.0,3.3
365,0.6259,0,WARNING,7.9,1.6,14.9,3.2
366,0.5756,0,NORMAL,8.0,1.3,14.6,2.9
367,0.6499,0,WARNING,8.0,1.4,14.8,3.3
368,0.6271,0,WARNING,7.9,1.5,14.5,3.1
369,0.7111,0,WARNING,8.3,7.4,15.0,3.6
370,0.789,0,WARNING,8.4,9.3,15.0,3.2
371,0.6233,0,WARNING,8.9,2.7,15.1,3.2
372,0.6248,0,WARNING,7.9,2.4,14.8,3.2
373,0.6014,0,WARNING,6.4,1.4,14.6,3.1
374,0.6496,0,WARNING,6.5,1.3,15.0,3.2
375,0.6022,0,WARNING,6.5,1.6,15.0,3.0
376,0.6499,0,WARNING,6.6,2.4,15.1,3.3
377,0.6265,0,WARNING,6.5,2.1,15.1,3.2
378,0.5758,0,NORMAL,6.4,1.6,14.8,3.1
379,0.6918,0,WARNING,6.7,6.9,15.3,3.5
380,0.8425,0,WARNING,6.5,9.8,14.9,3.1
381,0.6231,0,WARNING,6.2,1.4,15.2,3.2
382,0.6004,0,WARNING,6.4,2.6,14.9,3.1
383,0.6012,0,WARNING,6.3,1.7,15.0,3.1
384,0.6264,0,WARNING,6.2,1.7,15.1,3.2
385,0.602,0,WARNING,6.3,1.5,14.9,3.1
386,0.6268,0,WARNING,6.2,1.5,15.3,3.2
387,0.6024,0,WARNING,6.2,1.9,15.0,3.2
388,0.6024,0,WARNING,6.2,1.6,15.2,3.0
389,0.6025,0,WARNING,6.8,9.4,15.5,3.0
390,0.9533,0,WARNING,8.1,16.8,15.9,2.9
391,0.5951,0,NORMAL,6.9,3.2,15.6,3.1
392,0.623,0,WARNING,6.9,2.9,15.5,3.3
393,0.5997,0,NORMAL,7.0,1.8,15.7,3.2
394,0.6006,0,WARNING,6.6,2.1,15.7,3.3
395,0.547,0,NORMAL,6.1,1.8,15.4,4.4
396,0.5473,0,NORMAL,6.0,1.6,15.4,3.1
397,0.5756,0,NORMAL,6.0,1.8,15.7,3.1
398,0.5757,0,NORMAL,6.0,1.6,15.7,3.0
399,0.5758,0,NORMAL,6.4,7.6,16.0,3.1
400,0.8068,0,WARNING,6.4,9.5,15.8,4.4
401,0.5714,0,NORMAL,6.3,1.8,16.1,4.4
402,0.4835,0,NORMAL,6.4,2.5,15.8,2.9
403,0.5743,0,NORMAL,6.3,1.8,15.5,3.1
404,0.575,0,NORMAL,6.4,1.9,15.8,3.1
405,0.5752,0,NORMAL,6.4,2.0,16.0,3.1
406,0.5473,0,NORMAL,6.4,2.8,16.0,3.0
407,0.5471,0,NORMAL,6.7,3.6,16.3,3.2
408,0.4851,0,NORMAL,6.5,1.7,16.2,2.9
409,0.4855,0,NORMAL,6.9,7.0,15.9,3.0
410,0.8735,0,WARNING,6.9,11.1,16.2,2.9
411,0.7319,0,WARNING,7.7,3.3,16.0,4.3
412,0.5146,0,NORMAL,6.9,2.9,16.1,3.0
413,0.516,0,NORMAL,6.7,1.9,16.3,3.1
414,0.5466,0,NORMAL,6.8,2.1,16.6,3.1
415,0.4853,0,NORMAL,6.8,1.8,16.5,3.0
416,0.4155,0,NORMAL,6.8,2.3,16.1,2.8
417,0.5173,0,NORMAL,6.8,1.8,16.3,3.1
418,0.4857,0,NORMAL,6.8,2.1,16.7,3.0
419,0.7348,0,WARNING,8.6,11.7,16.5,3.0
420,0.9583,0,WARNING,9.8,16.7,16.9,2.9
421,0.4042,0,NORMAL,9.3,6.7,16.8,2.9
422,0.7006,0,WARNING,10.7,9.0,16.7,2.9
423,0.4435,0,NORMAL,8.9,1.9,16.7,3.0
424,0.4108,0,NORMAL,8.9,2.3,16.7,3.0
425,0.4492,0,NORMAL,9.0,2.1,16.9,3.0
426,0.4501,0,NORMAL,9.0,2.2,16.9,3.0
427,0.4145,0,NORMAL,8.9,2.0,16.8,4.2
428,0.451,0,NORMAL,9.0,2.1,17.4,3.0
429,0.4849,0,NORMAL,9.3,6.9,17.6,3.0
430,0.7986,0,WARNING,9.8,11.0,17.9,2.8
431,0.4085,0,NORMAL,10.0,3.6,17.8,3.0
432,0.3721,0,NORMAL,10.5,2.3,17.8,3.0
433,0.4489,0,NORMAL,9.0,3.2,18.0,3.0
434,0.3748,0,NORMAL,7.9,1.9,17.6,2.9
435,0.3755,0,NORMAL,7.9,3.2,17.9,4.1
436,0.3755,0,NORMAL,7.8,4.2,17.7,2.9
437,0.4135,0,NORMAL,7.9,3.7,17.9,2.9
438,0.3746,0,NORMAL,7.9,3.0,17.9,2.8
439,0.4133,0,NORMAL,8.2,8.7,18.3,3.0
440,0.9069,0,WARNING,8.2,11.1,18.1,2.8
441,0.3681,0,NORMAL,8.3,4.0,18.6,3.0
442,0.345,0,NORMAL,8.1,3.6,18.4,4.1
443,0.3313,0,NORMAL,8.1,3.1,18.4,2.9
444,0.3454,0,NORMAL,8.1,3.4,18.4,2.8
445,0.3328,0,NORMAL,8.0,3.2,18.5,2.8
446,0.2954,0,NORMAL,8.1,3.3,18.3,2.8
447,0.3332,0,NORMAL,8.1,2.8,18.4,3.0
448,0.293,0,NORMAL,8.2,2.4,18.4,2.8
449,0.4049,0,NORMAL,8.9,8.2,19.2,3.2
450,0.9635,0,WARNING,11.2,19.3,19.7,2.8
451,0.2859,0,NORMAL,9.5,5.8,19.1,4.2
452,0.2842,0,NORMAL,9.1,3.1,19.0,2.8
453,0.2773,0,NORMAL,9.5,2.3,18.9,2.8
454,0.4004,0,NORMAL,9.1,3.3,19.4,2.9
455,0.3404,0,NORMAL,8.5,3.2,19.5,3.1
456,0.3323,0,NORMAL,8.4,2.7,19.8,3.1
