t,score,true_label,status,CPU / Load,Memory,Disk,Network
181,0.193,0,NORMAL,7.5,2.4,4.2,15.6
182,0.2054,0,NORMAL,7.9,2.9,4.2,15.8
183,0.3905,0,NORMAL,7.8,2.3,4.2,16.5
184,0.2244,0,NORMAL,8.1,2.1,4.2,15.6
185,0.3101,0,NORMAL,8.1,2.8,4.2,16.2
186,0.193,0,NORMAL,7.8,2.3,4.2,15.3
187,0.1816,0,NORMAL,8.4,3.2,4.2,15.6
188,0.2436,0,NORMAL,8.7,3.9,4.2,15.3
189,0.4487,0,NORMAL,8.6,4.8,4.2,15.4
190,0.2194,0,NORMAL,8.2,2.8,4.2,15.7
191,0.3101,0,NORMAL,8.3,2.9,4.2,16.1
192,0.1608,0,NORMAL,8.3,2.7,4.2,15.6
193,0.2778,0,NORMAL,8.2,2.2,4.2,15.1
194,0.1966,0,NORMAL,8.2,3.0,4.2,15.3
195,0.31,0,NORMAL,8.1,2.2,4.2,16.1
196,0.2183,0,NORMAL,8.1,2.4,4.2,15.6
197,0.2665,0,NORMAL,8.4,3.4,4.2,15.3
198,0.2189,0,NORMAL,8.0,2.3,4.2,15.9
199,0.269,0,NORMAL,7.8,2.1,4.2,15.1
200,0.2328,0,NORMAL,7.6,2.9,4.2,15.4
201,0.2343,0,NORMAL,7.5,2.7,4.2,15.3
202,0.2331,0,NORMAL,7.9,2.6,4.2,15.6
203,0.1774,0,NORMAL,8.3,3.1,4.2,15.6
204,0.3492,0,NORMAL,8.0,4.1,4.2,15.1
205,0.2184,0,NORMAL,7.6,3.7,4.2,15.1
206,0.2356,0,NORMAL,7.5,2.9,4.2,15.3
207,0.2642,0,NORMAL,7.6,2.3,4.2,15.3
208,0.2447,0,NORMAL,8.2,2.4,4.2,15.0
209,0.2885,0,NORMAL,8.2,2.8,4.2,14.8
210,0.2877,0,NORMAL,8.2,2.2,4.2,14.6
211,0.3795,0,NORMAL,8.6,2.2,4.2,14.8
212,0.2597,0,NORMAL,8.4,2.9,4.2,15.1
213,0.3664,0,NORMAL,8.6,2.2,4.2,14.9
214,0.2415,0,NORMAL,8.6,2.2,4.2,14.8
215,0.2291,0,NORMAL,8.7,2.8,4.2,15.3
216,0.2535,0,NORMAL,8.6,2.4,4.2,15.3
217,0.2651,0,NORMAL,8.8,2.6,4.2,14.9
218,0.2578,0,NORMAL,8.9,2.8,4.2,14.6
219,0.3478,0,NORMAL,8.5,3.7,4.2,15.1
220,0.3135,0,NORMAL,8.2,2.8,4.2,14.6
221,0.3535,0,NORMAL,8.6,4.0,4.2,14.8
222,0.2632,0,NORMAL,8.2,2.8,4.2,14.2
223,0.2522,0,NORMAL,7.9,2.8,4.2,14.8
224,0.3308,0,NORMAL,9.2,1.5,4.2,14.8
225,0.3235,0,NORMAL,9.1,2.3,4.2,14.5
226,0.2784,0,NORMAL,7.6,2.5,4.2,14.8
227,0.3735,0,NORMAL,7.6,3.0,4.2,14.5
228,0.3497,0,NORMAL,7.5,2.2,4.2,14.2
229,0.3287,0,NORMAL,7.5,2.3,4.2,14.5
230,0.403,0,NORMAL,7.5,2.8,4.2,14.6
231,0.313,0,NORMAL,7.8,2.3,4.2,14.3
232,0.4577,0,NORMAL,8.0,2.4,4.2,14.3
233,0.4909,0,NORMAL,8.5,2.5,4.2,14.8
234,0.4099,0,NORMAL,8.3,3.9,4.2,14.6
235,0.4032,0,NORMAL,8.0,3.1,4.2,14.8
236,0.4988,0,NORMAL,8.1,3.2,4.2,14.6
237,0.4699,0,NORMAL,7.7,2.2,4.2,14.6
238,0.5641,0,NORMAL,8.3,5.0,4.2,14.6
239,0.4419,0,NORMAL,8.1,2.8,4.2,13.8
240,0.4415,0,NORMAL,8.0,2.1,4.1,13.7
241,0.5055,0,NORMAL,8.3,2.8,4.2,14.5
242,0.5154,0,NORMAL,8.0,3.0,4.1,13.8
243,0.519,0,NORMAL,7.8,2.0,4.1,14.5
244,0.7103,0,WARNING,7.8,2.3,4.1,16.0
245,0.4977,0,NORMAL,7.9,2.7,4.1,14.0
246,0.5436,0,NORMAL,8.1,2.1,4.1,14.1
247,0.5291,0,NORMAL,8.3,2.6,4.1,13.8
248,0.3187,0,NORMAL,8.6,2.9,4.1,14.1
249,0.496,0,NORMAL,8.2,4.1,4.1,14.0
250,0.6339,0,WARNING,7.8,3.3,4.1,14.1
251,0.3848,0,NORMAL,7.7,2.9,4.0,13.8
252,0.5247,0,NORMAL,7.5,2.1,4.1,13.7
253,0.4547,0,NORMAL,7.7,2.1,4.0,14.0
254,0.6136,0,WARNING,7.5,3.0,4.1,14.0
255,0.458,0,NORMAL,7.8,2.2,4.0,14.3
256,0.5402,0,NORMAL,7.8,2.4,4.1,13.7
257,0.5504,0,NORMAL,8.0,2.8,4.0,15.2
258,0.5101,0,NORMAL,7.8,2.2,4.0,15.2
259,0.5609,0,NORMAL,8.1,2.0,4.0,14.9
260,0.55,0,NORMAL,8.1,2.8,4.0,15.2
261,0.5061,0,NORMAL,8.0,2.1,4.0,14.9
262,0.5844,0,NORMAL,8.3,2.6,4.0,15.1
263,0.4739,0,NORMAL,8.7,2.9,4.0,14.8
264,0.6075,0,WARNING,8.5,5.0,4.0,14.8
265,0.659,0,WARNING,8.1,2.4,4.0,15.2
266,0.6501,0,WARNING,8.1,3.0,3.9,14.8
267,0.5421,0,NORMAL,8.1,2.5,3.9,14.8
268,0.6139,0,WARNING,8.1,1.9,3.9,14.3
269,0.6006,0,WARNING,8.3,2.9,3.9,14.8
270,0.6748,0,WARNING,8.1,2.3,3.9,14.9
271,0.6306,0,WARNING,8.2,2.3,3.9,14.5
272,0.6387,0,WARNING,8.1,2.9,3.9,14.3
273,0.5775,0,NORMAL,7.8,2.1,3.9,15.1
274,0.6243,0,WARNING,8.0,2.1,3.9,14.5
275,0.5124,0,NORMAL,7.9,2.8,3.9,14.8
276,0.6529,0,WARNING,7.6,2.5,3.9,14.3
277,0.6688,0,WARNING,7.9,2.7,3.9,14.8
278,0.6715,0,WARNING,8.1,2.8,3.9,14.9
279,0.6771,0,WARNING,8.0,3.4,3.9,14.3
280,0.6345,0,WARNING,7.8,3.5,3.9,14.9
281,0.6734,0,WARNING,7.8,3.0,3.8,13.8
282,0.6142,0,WARNING,7.6,2.1,3.8,14.3
283,0.6422,0,WARNING,7.7,2.3,3.8,14.1
284,0.5963,0,NORMAL,8.1,2.9,3.8,14.1
285,0.6064,0,WARNING,8.0,2.1,3.8,14.0
286,0.6686,0,WARNING,8.0,2.0,3.8,14.3
287,0.6657,0,WARNING,8.0,2.7,3.8,14.0
288,0.6661,0,WARNING,7.7,2.1,3.8,14.1
289,0.6325,0,WARNING,7.9,2.1,3.8,14.6
290,0.629,0,WARNING,7.9,3.1,3.8,14.3
291,0.641,0,WARNING,7.9,2.9,3.8,14.1
292,0.6113,0,WARNING,8.3,2.5,3.7,13.8
293,0.6573,0,WARNING,8.5,3.1,3.8,14.0
294,0.6862,0,WARNING,8.3,3.4,3.8,14.0
295,0.6069,0,WARNING,8.4,3.7,3.7,13.8
296,0.6295,0,WARNING,8.2,2.7,3.7,14.1
297,0.6885,0,WARNING,7.7,2.2,3.7,14.1
298,0.6484,0,WARNING,7.6,5.0,3.7,13.8
299,0.672,0,WARNING,7.5,3.0,3.7,15.4
300,0.624,0,WARNING,7.5,2.0,3.7,14.0
301,0.6313,0,WARNING,7.7,2.4,3.7,13.8
302,0.6526,0,WARNING,7.7,3.0,3.7,13.7
303,0.5313,0,NORMAL,7.9,2.2,3.7,13.7
304,0.6938,0,WARNING,7.9,2.2,3.7,14.1
305,0.5835,0,NORMAL,8.0,2.9,3.6,13.5
306,0.6739,0,WARNING,7.9,2.2,3.6,14.3
307,0.5994,0,NORMAL,8.3,2.5,3.6,13.7
308,0.5899,0,NORMAL,8.6,2.8,3.7,13.7
309,0.639,0,WARNING,8.5,3.8,3.7,14.4
310,0.5618,0,NORMAL,8.2,3.5,3.6,13.5
311,0.6023,0,WARNING,8.1,2.9,3.6,13.5
312,0.7052,0,WARNING,8.1,2.2,3.7,13.3
313,0.7627,0,WARNING,7.9,2.2,3.7,13.5
314,0.6962,0,WARNING,8.0,2.8,3.7,14.4
315,0.7523,0,WARNING,8.0,2.0,3.7,14.1
316,0.6436,0,WARNING,8.1,2.1,3.7,13.6
317,0.7092,0,WARNING,8.2,2.9,3.7,13.8
318,0.7274,0,WARNING,7.9,2.0,3.7,13.6
319,0.7162,0,WARNING,8.0,2.1,3.6,14.1
320,0.7021,0,WARNING,7.8,2.6,3.6,13.5
321,0.6904,0,WARNING,7.4,2.0,3.6,13.6
322,0.6724,0,WARNING,7.8,2.4,3.6,13.8
323,0.6398,0,WARNING,8.2,2.9,3.6,13.6
324,0.7117,0,WARNING,7.9,4.1,3.6,13.5
325,0.6481,0,WARNING,7.6,2.6,3.6,13.2
326,0.6747,0,WARNING,7.6,2.7,3.6,13.2
327,0.7014,0,WARNING,7.5,2.2,3.6,13.5
328,0.7006,0,WARNING,7.7,2.6,3.6,13.3
329,0.7803,0,WARNING,9.2,2.7,3.6,13.2
330,0.6946,0,WARNING,8.3,2.2,3.6,13.3
331,0.6972,0,WARNING,8.2,2.3,3.6,13.0
332,0.6869,0,WARNING,8.1,2.7,3.5,13.0
333,0.6504,0,WARNING,8.2,2.1,3.5,13.0
334,0.6813,0,WARNING,8.2,2.6,3.6,12.9
335,0.6465,0,WARNING,7.9,2.8,3.5,13.5
336,0.7233,0,WARNING,8.2,2.9,3.6,12.9
337,0.7052,0,WARNING,8.5,2.5,3.5,13.3
338,0.6576,0,WARNING,8.5,2.7,3.6,13.5
339,0.6711,0,WARNING,8.6,3.0,3.5,13.3
340,0.6183,0,WARNING,8.3,4.0,3.5,13.2
341,0.6726,0,WARNING,8.1,3.0,3.5,13.3
342,0.675,0,WARNING,8.0,2.2,3.5,12.9
343,0.6765,0,WARNING,8.2,2.3,3.5,12.7
344,0.7027,0,WARNING,8.9,2.9,3.5,13.8
345,0.6131,0,WARNING,8.0,2.2,3.5,12.9
346,0.6588,0,WARNING,7.8,2.1,3.5,12.7
347,0.5934,0,NORMAL,7.7,3.1,3.4,13.5
348,0.603,0,WARNING,7.7,2.1,3.5,13.3
349,0.7075,0,WARNING,7.9,2.4,3.5,13.0
350,0.6547,0,WARNING,7.8,2.8,3.5,13.3
351,0.6357,0,WARNING,7.7,2.1,3.5,12.8
352,0.6654,0,WARNING,8.0,2.4,3.5,12.7
353,0.6678,0,WARNING,8.4,3.1,3.5,12.7
354,0.7119,0,WARNING,8.4,6.0,3.5,12.8
355,0.6792,0,WARNING,8.3,3.5,3.5,14.2
356,0.7065,0,WARNING,7.9,2.8,3.5,13.2
357,0.603,0,WARNING,7.9,2.2,3.5,12.5
358,0.6799,0,WARNING,7.8,2.3,3.5,12.7
359,0.7168,0,WARNING,7.8,2.7,3.5,13.2
360,0.7523,0,WARNING,7.7,2.1,3.5,13.5
361,0.7271,0,WARNING,8.1,2.4,3.5,13.2
362,0.718,0,WARNING,8.1,2.7,3.5,13.3
363,0.7355,0,WARNING,8.0,2.2,3.6,14.6
364,0.7809,0,WARNING,8.0,2.1,3.6,13.6
365,0.779,0,WARNING,8.0,2.8,3.5,13.2
366,0.7206,0,WARNING,8.0,2.1,3.5,13.5
367,0.6927,0,WARNING,8.4,2.7,3.5,13.6
368,0.7206,0,WARNING,8.4,3.1,3.5,13.6
369,0.7275,0,WARNING,7.9,3.7,3.5,13.5
370,0.7198,0,WARNING,7.8,3.0,3.6,13.6
371,0.667,0,WARNING,7.9,3.1,3.6,13.5
372,0.7391,0,WARNING,7.7,2.1,3.6,13.0
373,0.7465,0,WARNING,7.8,2.2,3.6,13.5
374,0.7185,0,WARNING,7.7,2.7,3.6,13.8
375,0.7558,0,WARNING,7.4,2.2,3.6,13.2
376,0.7495,0,WARNING,7.9,2.3,3.6,14.3
377,0.7456,0,WARNING,7.9,3.0,3.6,13.3
378,0.7141,0,WARNING,7.7,2.2,3.6,13.3
379,0.7163,0,WARNING,7.9,2.1,3.6,13.3
380,0.7456,0,WARNING,8.1,2.7,3.6,13.0
381,0.7187,0,WARNING,7.8,2.1,3.6,13.9
382,0.6859,0,WARNING,8.2,2.6,3.6,12.9
383,0.6732,0,WARNING,8.6,2.6,3.6,13.3
384,0.7031,0,WARNING,8.5,3.3,3.6,13.3
385,0.7222,0,WARNING,8.2,3.2,3.6,14.1
386,0.6976,0,WARNING,7.9,3.1,3.6,13.6
387,0.6997,0,WARNING,7.9,2.4,3.6,13.2
388,0.7171,0,WARNING,8.1,2.2,3.7,13.2
389,0.7401,0,WARNING,8.2,2.8,3.7,13.3
390,0.7167,0,WARNING,7.9,2.0,3.7,13.3
391,0.7273,0,WARNING,8.2,2.4,3.6,13.6
392,1.0,0,ANOMALY,8.6,3.0,3.6,15.3
393,0.6527,0,WARNING,7.9,2.4,3.6,13.5
394,0.6526,0,WARNING,7.9,2.7,3.7,13.5
395,0.7464,0,WARNING,7.6,2.9,3.7,13.3
396,0.6739,0,WARNING,7.4,2.3,3.7,12.9
397,0.6933,0,WARNING,7.9,2.6,3.7,13.0
398,0.602,0,WARNING,8.4,3.0,3.7,13.2
399,0.7214,0,WARNING,8.0,3.5,3.8,13.2
400,0.7267,0,WARNING,8.4,3.4,3.8,13.6
401,0.6686,0,WARNING,8.3,3.1,3.8,13.2
402,0.6661,0,WARNING,7.8,2.2,3.8,13.5
403,0.6514,0,WARNING,7.9,2.3,3.8,12.8
404,0.6306,0,WARNING,7.9,3.0,3.8,12.7
405,0.6334,0,WARNING,8.0,2.6,3.8,12.7
406,0.7781,0,WARNING,8.0,2.3,3.9,13.0
407,0.7317,0,WARNING,8.4,3.2,3.9,12.8
408,0.7567,0,WARNING,8.2,2.5,3.9,13.0
409,0.7509,0,WARNING,8.1,2.6,3.9,13.0
410,0.7526,0,WARNING,8.1,3.1,3.9,13.3
411,0.7661,0,WARNING,8.0,2.2,3.9,13.3
412,0.7279,0,WARNING,8.3,2.7,3.9,13.3
413,0.734,0,WARNING,8.5,3.0,3.9,13.2
414,0.9788,0,WARNING,8.5,13.5,3.9,13.2
415,0.6937,0,WARNING,8.7,5.7,3.9,13.2
416,0.7104,0,WARNING,8.2,3.1,3.9,13.1
417,0.7819,0,WARNING,7.9,5.6,4.0,13.0
418,0.6573,0,WARNING,7.7,2.3,4.0,12.7
419,0.6852,0,WARNING,7.7,2.7,4.0,13.1
420,0.7208,0,WARNING,8.1,2.1,4.0,12.7
421,0.7698,0,WARNING,8.0,2.3,4.0,13.5
422,0.7319,0,WARNING,7.7,3.1,4.1,13.2
423,0.7074,0,WARNING,7.6,2.2,4.0,12.7
424,0.6751,0,WARNING,8.5,2.4,4.0,12.4
425,0.6728,0,WARNING,8.2,2.9,4.0,13.1
426,0.6575,0,WARNING,7.9,2.3,4.0,12.4
427,0.6016,0,WARNING,8.5,2.9,4.1,12.8
428,0.4455,0,NORMAL,8.7,3.3,4.0,13.1
429,0.5925,0,NORMAL,8.5,4.0,4.1,12.7
430,0.6417,0,WARNING,8.3,3.6,4.2,12.7
431,0.5879,0,NORMAL,7.8,2.9,4.1,12.8
432,0.5779,0,NORMAL,7.8,2.1,4.1,13.3
433,0.5732,0,NORMAL,7.9,2.4,4.1,12.5
434,0.5069,0,NORMAL,8.3,2.8,4.1,13.0
435,0.5989,0,NORMAL,8.1,2.3,4.1,12.0
436,0.5149,0,NORMAL,8.4,2.6,4.1,12.5
437,0.5406,0,NORMAL,8.3,3.0,4.1,12.4
438,0.3956,0,NORMAL,8.1,2.8,4.2,13.0
439,0.4707,0,NORMAL,8.2,2.8,4.1,12.5
440,0.6458,0,WARNING,9.0,3.0,4.1,12.4
441,0.3905,0,NORMAL,8.2,2.4,4.1,13.0
442,0.4023,0,NORMAL,8.4,2.6,4.1,13.6
443,0.4295,0,NORMAL,8.6,3.1,4.1,12.4
444,0.3584,0,NORMAL,8.2,3.6,4.1,12.7
445,0.4172,0,NORMAL,8.1,3.7,4.1,11.7
446,0.3949,0,NORMAL,8.1,2.9,4.1,11.9
447,0.3604,0,NORMAL,7.9,3.3,4.2,11.9
448,0.194,0,NORMAL,8.1,2.7,4.1,12.0
449,0.3417,0,NORMAL,8.2,2.9,4.1,12.5
450,0.2474,0,NORMAL,7.9,2.1,4.1,12.7
451,0.2863,0,NORMAL,8.2,2.8,4.1,12.2
452,0.3239,0,NORMAL,8.1,3.3,4.2,12.2
453,0.432,0,NORMAL,8.4,2.5,4.1,11.7
454,0.2688,0,NORMAL,8.1,2.6,4.1,12.3
455,0.3949,0,NORMAL,8.4,2.0,4.1,12.5
