t,score,true_label,status,CPU / Load,Memory,Disk,Network
36,0.2516,0,NORMAL,23.2,14.2,45.2,31.6
37,0.2239,0,NORMAL,23.2,13.9,44.1,30.3
38,0.5029,0,NORMAL,23.1,14.1,46.8,37.3
39,0.3254,0,NORMAL,22.7,13.3,46.9,37.4
40,0.9952,0,WARNING,23.1,13.3,47.5,37.7
41,0.3041,0,NORMAL,23.2,14.0,46.4,35.3
42,0.6227,0,WARNING,24.8,19.7,45.3,32.8
43,0.2516,0,NORMAL,23.1,12.3,44.9,32.6
44,0.9719,0,WARNING,23.1,13.3,44.5,32.1
45,0.2319,0,NORMAL,22.1,12.5,44.1,30.6
46,0.2279,0,NORMAL,22.4,12.3,44.0,31.1
47,0.2198,0,NORMAL,22.2,13.1,43.3,30.8
48,0.6825,0,WARNING,23.2,19.8,44.1,31.5
49,0.2239,0,NORMAL,23.0,14.0,44.0,30.9
50,0.2239,0,NORMAL,23.0,13.4,43.4,30.9
51,0.2279,0,NORMAL,23.1,13.1,43.8,31.1
52,0.2239,0,NORMAL,22.9,13.9,43.4,30.1
53,0.2319,0,NORMAL,22.9,13.6,44.0,31.2
54,0.3152,0,NORMAL,22.5,13.9,45.1,31.7
55,0.6193,0,WARNING,21.9,14.7,45.5,31.4
56,0.9505,0,WARNING,22.1,13.3,44.7,30.7
57,0.2516,0,NORMAL,22.5,13.9,44.6,31.3
58,0.2858,0,NORMAL,23.1,15.2,47.1,32.9
59,0.2594,0,NORMAL,22.4,14.3,45.2,31.9
60,0.2516,0,NORMAL,22.7,14.2,45.4,31.3
61,0.2359,0,NORMAL,22.7,14.1,44.6,30.8
62,0.2815,0,NORMAL,23.2,15.8,45.4,31.4
63,0.2399,0,NORMAL,23.0,14.1,44.1,30.6
64,0.2399,0,NORMAL,23.2,14.5,44.0,30.6
65,0.2359,0,NORMAL,23.9,14.1,44.8,30.9
66,0.2477,0,NORMAL,23.7,14.1,45.3,30.9
67,0.2117,0,NORMAL,23.2,13.5,42.5,29.2
68,0.2199,0,NORMAL,23.1,13.5,43.1,29.9
69,0.2359,0,NORMAL,23.4,13.0,44.1,29.9
70,0.566,0,NORMAL,23.5,18.0,41.9,28.5
71,0.9985,0,WARNING,23.5,14.0,43.2,29.5
72,0.2239,0,NORMAL,23.4,14.1,44.0,30.3
73,0.2438,0,NORMAL,23.2,13.3,44.6,30.4
74,0.6182,0,WARNING,22.4,12.3,44.9,30.9
75,0.2359,0,NORMAL,21.7,12.3,44.1,30.5
76,0.2199,0,NORMAL,21.5,11.8,43.0,29.6
77,0.2359,0,NORMAL,21.7,13.5,43.2,30.4
78,0.2239,0,NORMAL,21.6,11.9,43.0,29.9
79,0.232,0,NORMAL,21.7,11.9,43.5,30.1
80,0.228,0,NORMAL,21.8,12.2,43.2,30.1
81,0.232,0,NORMAL,21.9,11.9,43.7,29.7
82,0.224,0,NORMAL,22.2,12.3,43.7,29.6
83,0.2399,0,NORMAL,22.2,11.6,43.7,30.0
84,0.2784,0,NORMAL,23.4,12.9,46.7,32.1
85,0.9939,0,WARNING,23.0,12.1,44.4,31.3
86,0.236,0,NORMAL,22.8,11.3,43.4,30.0
87,0.2632,0,NORMAL,23.6,14.0,45.7,31.7
88,0.2746,0,NORMAL,23.3,11.5,45.3,32.1
89,0.2555,0,NORMAL,23.0,11.7,44.2,30.7
90,0.2708,0,NORMAL,23.0,11.5,45.0,31.9
91,0.2746,0,NORMAL,23.1,12.7,45.5,32.5
92,0.2555,0,NORMAL,23.0,11.6,44.6,31.5
93,0.267,0,NORMAL,22.7,12.0,44.7,31.2
94,0.8472,0,WARNING,22.7,11.6,44.4,31.3
95,0.2516,0,NORMAL,23.1,12.2,44.7,31.5
96,0.267,0,NORMAL,23.0,13.0,45.3,31.7
97,0.2783,0,NORMAL,23.8,13.8,46.0,32.2
98,0.267,0,NORMAL,23.4,12.7,45.0,31.4
99,0.8851,0,WARNING,23.7,13.1,46.0,32.3
100,0.7244,0,WARNING,23.9,13.5,46.3,32.4
101,0.8665,0,WARNING,23.3,12.0,44.9,31.5
102,0.7419,0,WARNING,24.2,21.2,44.9,32.0
103,0.2631,0,NORMAL,23.3,12.5,45.3,31.8
104,0.6186,0,WARNING,22.1,11.6,44.5,31.5
105,0.2476,0,NORMAL,21.5,12.5,44.2,30.3
106,0.2398,0,NORMAL,21.8,12.1,44.5,30.3
107,0.2756,0,NORMAL,22.0,14.0,44.3,30.3
108,0.9886,0,WARNING,22.1,12.2,45.4,31.7
109,0.2632,0,NORMAL,22.3,12.9,45.3,32.0
110,0.6524,0,WARNING,23.6,19.3,45.2,32.5
111,0.2708,0,NORMAL,23.2,12.6,46.0,34.1
112,0.2593,0,NORMAL,23.0,12.2,45.1,33.8
113,0.2555,0,NORMAL,22.8,12.7,44.6,33.2
114,0.2895,0,NORMAL,22.4,14.0,46.7,34.6
115,0.9988,0,WARNING,21.9,13.9,46.2,34.0
116,0.8083,0,WARNING,21.2,12.5,44.6,32.8
117,0.2745,0,NORMAL,21.6,14.0,45.5,33.7
118,1.0,0,ANOMALY,21.5,12.4,45.4,33.4
119,0.6809,0,WARNING,22.9,20.0,45.3,33.0
120,0.2438,0,NORMAL,22.5,12.0,44.5,32.2
121,0.9665,0,WARNING,23.1,17.3,44.5,32.4
122,0.2399,0,NORMAL,22.9,12.1,44.9,30.7
123,0.2359,0,NORMAL,22.7,12.5,44.1,31.1
124,0.9315,0,WARNING,21.3,13.0,45.1,31.9
125,0.2555,0,NORMAL,20.5,12.9,45.3,32.1
126,0.7302,0,WARNING,23.0,20.3,45.6,31.7
127,0.4926,0,NORMAL,23.2,14.2,46.6,32.1
128,0.267,0,NORMAL,22.3,13.2,45.3,31.9
129,0.2895,0,NORMAL,22.9,13.2,46.8,32.9
130,0.6086,0,WARNING,23.0,12.8,45.8,32.4
131,0.9089,0,WARNING,22.9,13.1,45.0,31.4
132,0.7374,0,WARNING,23.3,20.6,44.4,31.4
133,0.2828,0,NORMAL,23.1,16.9,44.2,31.7
134,0.3912,0,NORMAL,20.9,12.4,44.7,32.4
135,0.2554,0,NORMAL,19.0,12.8,44.9,32.2
136,0.5383,0,NORMAL,19.0,12.7,44.5,31.4
137,0.2521,0,NORMAL,19.8,14.1,44.1,31.9
138,0.2746,0,NORMAL,19.5,13.5,45.1,32.1
139,0.2632,0,NORMAL,19.8,13.9,45.1,31.9
140,0.2439,0,NORMAL,19.7,12.8,44.0,30.9
141,0.2517,0,NORMAL,20.0,13.5,44.2,30.6
142,0.2556,0,NORMAL,19.9,13.5,44.5,31.3
143,0.24,0,NORMAL,19.4,13.1,43.0,29.9
144,0.2556,0,NORMAL,21.2,13.7,44.8,31.3
145,0.2556,0,NORMAL,21.5,13.0,44.6,31.7
146,0.99,0,WARNING,21.9,14.4,45.1,31.9
147,0.8815,0,WARNING,21.6,14.8,45.3,32.7
148,0.2556,0,NORMAL,20.2,13.1,43.9,31.9
149,0.2594,0,NORMAL,20.8,13.5,45.5,32.5
150,0.3102,0,NORMAL,21.1,14.0,46.2,33.4
151,0.6641,0,WARNING,21.4,14.1,45.5,31.9
152,0.224,0,NORMAL,21.3,12.9,43.7,30.9
153,0.2439,0,NORMAL,21.0,13.0,43.5,31.8
154,0.224,0,NORMAL,20.9,12.3,42.8,31.0
155,0.2556,0,NORMAL,21.3,13.2,44.5,32.0
156,0.228,0,NORMAL,21.1,12.8,43.9,31.4
157,0.236,0,NORMAL,21.7,13.7,43.6,30.7
158,0.2439,0,NORMAL,21.7,12.5,44.2,31.4
159,0.2632,0,NORMAL,21.6,12.6,44.7,31.8
160,0.9318,0,WARNING,21.9,12.6,44.4,32.2
161,0.2199,0,NORMAL,21.9,12.2,43.1,30.3
162,0.2517,0,NORMAL,22.7,13.5,44.2,30.2
163,0.9944,0,WARNING,22.2,12.5,44.6,30.8
164,0.232,0,NORMAL,21.9,11.3,42.8,29.2
165,0.232,0,NORMAL,22.2,13.4,43.0,29.0
166,0.2594,0,NORMAL,22.5,12.7,44.6,30.6
167,0.2708,0,NORMAL,23.6,14.7,47.3,31.9
168,0.2478,0,NORMAL,22.9,12.0,43.9,30.4
169,0.2438,0,NORMAL,22.7,11.8,43.8,30.3
170,0.2239,0,NORMAL,22.6,11.2,42.7,28.9
171,0.2399,0,NORMAL,23.1,12.0,43.7,30.2
172,0.2199,0,NORMAL,22.9,11.9,42.6,29.0
173,0.2399,0,NORMAL,23.0,12.1,43.8,30.3
174,0.267,0,NORMAL,23.4,12.4,45.1,31.9
175,0.2438,0,NORMAL,23.1,12.8,44.2,31.4
176,0.9991,0,WARNING,23.1,13.2,44.6,32.8
177,0.282,0,NORMAL,23.9,14.4,45.7,34.5
178,0.2746,0,NORMAL,23.9,12.9,46.3,34.3
179,0.282,0,NORMAL,23.9,13.3,47.1,33.9
180,0.2669,0,NORMAL,23.8,12.9,45.9,33.0
181,0.2745,0,NORMAL,23.8,13.0,46.2,34.0
182,0.2593,0,NORMAL,23.9,13.8,45.7,31.9
183,0.2782,0,NORMAL,23.7,13.2,46.3,32.4
184,0.5433,0,NORMAL,23.6,13.3,46.6,34.6
185,0.2476,0,NORMAL,23.3,12.7,45.4,33.3
186,0.2437,0,NORMAL,23.2,13.0,45.0,33.1
187,0.9784,0,WARNING,23.9,14.8,46.0,33.0
188,0.2745,0,NORMAL,23.4,12.7,46.2,32.9
189,0.2783,0,NORMAL,23.6,13.5,46.7,32.9
190,0.5967,0,NORMAL,23.0,12.9,45.2,31.6
191,0.8748,0,WARNING,23.2,12.7,45.4,31.0
192,0.2554,0,NORMAL,23.0,12.6,44.9,30.5
193,0.2631,0,NORMAL,23.5,13.2,46.0,31.7
194,0.2477,0,NORMAL,22.8,12.4,44.0,30.2
195,0.2593,0,NORMAL,22.9,12.3,45.1,31.4
196,0.2438,0,NORMAL,23.0,12.5,44.4,30.5
197,0.2516,0,NORMAL,23.2,13.2,44.4,30.6
198,0.2555,0,NORMAL,22.9,12.0,44.4,30.6
199,0.2593,0,NORMAL,22.9,12.4,44.7,31.0
200,0.267,0,NORMAL,23.2,12.5,45.9,31.8
201,0.267,0,NORMAL,23.3,12.2,45.6,31.4
202,0.6099,0,WARNING,24.4,20.0,46.2,31.5
203,0.2477,0,NORMAL,23.1,12.1,44.6,30.6
204,0.7579,0,WARNING,22.7,12.2,44.1,31.0
205,0.2745,0,NORMAL,22.3,12.2,45.8,31.7
206,0.843,0,WARNING,22.1,13.3,45.1,30.5
207,0.2593,0,NORMAL,22.0,13.6,44.7,30.9
208,0.2894,0,NORMAL,22.6,12.3,46.6,32.0
209,0.4999,0,NORMAL,23.4,18.5,44.8,30.8
210,0.7226,0,WARNING,23.5,12.8,44.5,31.0
211,0.282,0,NORMAL,23.8,12.7,45.6,31.3
212,0.3219,0,NORMAL,24.3,14.3,48.1,33.4
213,0.3112,0,NORMAL,23.8,13.3,47.5,32.8
214,0.2857,0,NORMAL,22.7,12.1,45.5,31.6
215,0.2745,0,NORMAL,21.8,12.6,45.1,31.2
216,0.2782,0,NORMAL,21.8,12.6,45.4,31.2
217,0.2783,0,NORMAL,22.4,14.3,45.5,31.9
218,0.3004,0,NORMAL,22.2,13.0,46.1,31.9
219,0.2968,0,NORMAL,22.8,13.9,46.5,32.6
220,0.9433,0,WARNING,22.9,13.1,46.1,32.4
221,0.8639,0,WARNING,22.9,12.9,46.6,33.1
222,0.3077,0,NORMAL,23.1,13.8,46.8,33.4
223,0.3112,0,NORMAL,23.1,12.8,46.3,32.6
224,0.3148,0,NORMAL,23.6,13.3,46.7,33.6
225,0.2857,0,NORMAL,23.4,12.4,45.1,31.6
226,0.2783,0,NORMAL,23.3,12.2,45.0,31.5
227,0.2857,0,NORMAL,23.6,14.4,45.5,32.0
228,0.2894,0,NORMAL,23.4,13.0,45.5,32.4
229,0.8827,0,WARNING,23.1,12.6,45.8,32.1
230,0.2968,0,NORMAL,23.4,12.8,46.3,32.2
231,0.2894,0,NORMAL,23.0,12.2,45.3,31.9
232,0.282,0,NORMAL,23.5,12.4,45.4,31.8
233,0.2894,0,NORMAL,23.5,13.3,46.1,32.2
234,0.3148,0,NORMAL,23.9,15.1,47.0,32.7
235,0.9582,0,WARNING,21.8,15.9,46.6,33.6
236,0.9945,0,WARNING,19.4,13.2,46.6,32.3
237,0.2894,0,NORMAL,19.5,14.4,46.3,32.2
238,0.3076,0,NORMAL,19.3,13.4,46.9,32.8
239,0.2932,0,NORMAL,19.2,13.3,46.3,32.1
240,0.2968,0,NORMAL,19.5,12.8,46.1,31.8
241,0.2709,0,NORMAL,19.7,12.8,45.5,31.4
242,0.2556,0,NORMAL,19.3,12.4,43.9,30.8
243,0.2859,0,NORMAL,19.8,13.7,46.0,31.8
244,0.3006,0,NORMAL,20.4,13.6,46.9,32.5
245,0.2969,0,NORMAL,20.1,13.4,46.3,31.9
246,0.2859,0,NORMAL,19.8,12.7,45.2,32.1
247,0.2933,0,NORMAL,20.5,14.2,46.3,32.4
248,0.2896,0,NORMAL,20.4,13.6,46.2,32.2
249,0.2969,0,NORMAL,20.7,13.4,46.7,32.5
250,0.6255,0,WARNING,21.0,13.5,47.3,32.8
251,0.9977,0,WARNING,22.0,18.8,46.0,32.1
252,0.3042,0,NORMAL,22.2,13.3,46.6,32.9
253,0.3077,0,NORMAL,22.0,13.4,46.6,33.5
254,0.3077,0,NORMAL,22.1,14.2,47.4,33.2
255,0.3077,0,NORMAL,22.1,13.9,48.3,33.7
256,0.3041,0,NORMAL,22.2,13.6,47.7,33.7
257,0.3077,0,NORMAL,22.0,14.5,47.5,33.1
258,0.3324,0,NORMAL,22.9,13.5,49.4,34.2
259,0.3358,0,NORMAL,22.2,13.6,48.4,34.1
260,0.2931,0,NORMAL,22.1,12.9,46.7,33.5
261,0.304,0,NORMAL,22.5,13.6,47.9,34.7
262,0.304,0,NORMAL,22.8,13.7,48.1,34.6
263,0.3112,0,NORMAL,22.9,13.1,47.7,33.8
264,0.3528,0,NORMAL,23.3,14.3,49.9,35.6
265,0.3289,0,NORMAL,23.2,13.8,49.0,35.7
266,0.9487,0,WARNING,24.4,14.7,51.9,36.6
267,0.3856,0,NORMAL,24.4,15.6,51.6,36.2
268,0.3661,0,NORMAL,23.6,13.9,50.1,35.8
269,0.3661,0,NORMAL,23.5,13.8,50.2,35.7
270,0.3494,0,NORMAL,23.5,13.7,49.1,34.6
271,0.6983,0,WARNING,24.7,22.5,50.2,35.4
272,0.9958,0,WARNING,24.3,18.8,49.6,35.5
273,0.4683,0,NORMAL,23.9,14.3,50.6,35.2
274,0.3182,0,NORMAL,23.0,13.9,48.2,33.5
275,0.3322,0,NORMAL,22.1,13.1,48.5,34.2
276,0.3218,0,NORMAL,22.0,13.1,47.5,33.5
277,0.3147,0,NORMAL,22.5,14.7,47.2,33.0
278,0.3323,0,NORMAL,22.6,13.6,47.9,34.0
279,0.3288,0,NORMAL,22.8,13.3,48.0,34.2
280,0.9985,0,WARNING,22.9,13.5,48.1,34.0
281,0.9863,0,WARNING,20.9,14.5,48.0,34.4
282,0.3392,0,NORMAL,19.0,15.8,49.0,34.5
283,0.3528,0,NORMAL,18.5,13.7,49.2,35.4
284,0.3495,0,NORMAL,18.9,14.3,49.2,34.9
285,0.3359,0,NORMAL,18.7,13.3,47.7,33.8
286,0.3461,0,NORMAL,18.9,13.3,48.6,34.2
287,0.3393,0,NORMAL,19.5,15.0,48.4,34.4
288,0.9821,0,WARNING,19.6,14.3,49.2,34.3
289,0.3325,0,NORMAL,20.0,13.9,47.9,33.3
290,0.329,0,NORMAL,19.9,13.8,47.4,33.3
291,0.3496,0,NORMAL,20.0,13.5,48.4,34.5
292,0.3325,0,NORMAL,19.5,13.1,47.3,33.4
293,0.3496,0,NORMAL,19.6,13.6,48.0,34.2
294,0.3889,0,NORMAL,21.1,14.4,51.4,36.5
295,0.3563,0,NORMAL,20.7,13.9,49.6,35.4
296,0.9243,0,WARNING,21.3,15.2,49.7,34.6
297,0.3695,0,NORMAL,21.2,15.5,50.1,35.6
298,0.3856,0,NORMAL,21.6,15.2,51.4,36.5
299,0.3695,0,NORMAL,21.5,14.0,50.3,35.3
300,0.3595,0,NORMAL,21.5,14.7,49.3,34.6
301,0.3393,0,NORMAL,22.3,14.1,48.9,34.0
302,0.5863,0,NORMAL,23.7,20.9,48.9,34.6
303,0.3495,0,NORMAL,23.5,14.4,49.6,34.7
304,0.3694,0,NORMAL,22.5,14.9,49.9,35.7
305,0.3494,0,NORMAL,21.9,14.4,49.3,35.5
306,0.3855,0,NORMAL,22.5,14.5,51.7,37.1
307,0.3759,0,NORMAL,23.0,16.2,51.1,35.8
308,0.3528,0,NORMAL,22.8,14.2,49.6,34.7
309,0.3759,0,NORMAL,23.1,13.5,50.0,36.0
310,0.3887,0,NORMAL,23.4,14.2,50.9,36.7
311,0.999,0,WARNING,23.2,13.9,50.0,37.0
312,0.3561,0,NORMAL,23.1,14.3,49.5,35.8
313,0.3661,0,NORMAL,23.0,13.9,49.3,35.9
314,0.3528,0,NORMAL,22.8,13.4,48.5,34.7
315,0.6469,0,WARNING,24.1,21.1,48.8,34.7
316,0.7864,0,WARNING,24.1,15.0,49.8,35.3
317,0.3628,0,NORMAL,24.6,15.6,49.8,35.9
318,0.3919,0,NORMAL,23.9,14.6,51.4,36.8
319,0.386,0,NORMAL,24.1,14.5,50.7,35.8
320,0.3693,0,NORMAL,24.1,14.5,50.6,35.8
321,0.3791,0,NORMAL,24.6,15.2,51.4,36.3
322,0.3758,0,NORMAL,24.3,14.2,51.2,36.3
323,0.3758,0,NORMAL,24.5,15.0,50.7,36.1
324,0.878,0,WARNING,23.6,14.5,52.8,37.7
325,0.3981,0,NORMAL,22.9,13.9,52.1,36.9
326,0.9491,0,WARNING,23.0,14.6,50.6,35.8
327,0.6628,0,WARNING,19.9,17.3,52.0,37.8
328,0.9621,0,WARNING,15.9,18.6,51.8,37.5
329,0.9993,0,WARNING,15.1,14.7,51.1,37.2
330,0.3823,0,NORMAL,15.5,14.8,51.7,38.4
331,0.3888,0,NORMAL,15.5,14.8,51.3,38.8
332,0.3889,0,NORMAL,16.1,14.7,52.2,38.6
333,0.3952,0,NORMAL,16.1,14.4,51.7,38.4
334,0.3984,0,NORMAL,16.6,14.9,52.0,37.6
335,0.3953,0,NORMAL,16.8,14.7,52.3,39.8
336,0.5913,0,NORMAL,17.0,15.0,53.1,39.8
337,0.4077,0,NORMAL,17.1,16.4,52.6,40.1
338,0.4199,0,NORMAL,17.1,15.5,53.1,40.6
339,0.4259,0,NORMAL,18.2,14.8,54.4,40.6
340,0.9826,0,WARNING,18.8,15.2,55.3,41.2
341,0.6285,0,WARNING,18.5,15.1,53.6,40.5
342,0.4409,0,NORMAL,18.9,15.1,53.2,40.1
343,0.4398,0,NORMAL,18.7,14.9,53.7,40.2
344,0.4198,0,NORMAL,18.5,15.1,53.4,40.2
345,0.4198,0,NORMAL,18.2,14.5,53.6,41.1
346,0.4228,0,NORMAL,18.4,15.4,53.9,41.2
347,0.4317,0,NORMAL,19.0,16.7,54.6,42.1
348,0.4347,0,NORMAL,19.1,15.3,54.3,40.2
349,0.4434,0,NORMAL,19.3,15.6,55.2,40.8
350,0.4376,0,NORMAL,19.4,15.7,54.0,40.3
351,0.4258,0,NORMAL,19.4,15.2,53.4,39.3
352,0.4076,0,NORMAL,19.5,15.3,52.8,38.9
353,0.4137,0,NORMAL,19.4,14.0,52.2,38.1
354,0.5008,0,NORMAL,20.4,15.8,57.3,43.0
355,0.8495,0,WARNING,19.8,14.6,52.6,38.3
356,0.5846,0,NORMAL,20.1,14.9,53.0,38.4
357,0.4227,0,NORMAL,20.3,15.5,52.9,39.1
358,0.4491,0,NORMAL,20.4,14.1,54.5,39.8
359,0.4346,0,NORMAL,21.0,14.9,54.2,39.8
360,0.7356,0,WARNING,22.7,22.7,54.2,39.5
361,0.4106,0,NORMAL,22.3,15.0,53.0,38.4
362,0.4227,0,NORMAL,22.0,13.7,52.5,38.7
363,0.4433,0,NORMAL,22.3,14.8,54.4,40.0
364,0.4166,0,NORMAL,21.8,14.7,52.7,38.2
365,0.4345,0,NORMAL,21.2,14.9,53.7,39.3
366,0.4714,0,NORMAL,21.9,15.2,55.7,41.6
367,0.4105,0,NORMAL,22.4,16.2,52.6,37.5
368,0.4044,0,NORMAL,22.3,14.1,52.6,37.9
369,0.4286,0,NORMAL,22.7,15.0,54.4,39.2
370,0.8034,0,WARNING,22.5,14.5,53.0,38.0
371,0.9054,0,WARNING,22.9,14.8,53.1,38.6
372,0.4345,0,NORMAL,22.9,15.1,54.9,39.9
373,0.4196,0,NORMAL,23.0,15.2,54.2,39.1
374,0.4315,0,NORMAL,23.5,15.6,55.3,40.2
375,0.4226,0,NORMAL,23.1,16.2,54.1,38.9
376,0.4315,0,NORMAL,23.2,15.1,54.8,39.5
377,0.4374,0,NORMAL,23.9,16.2,54.6,39.3
378,0.8127,0,WARNING,25.7,24.5,54.1,39.0
379,0.4285,0,NORMAL,24.7,14.7,53.6,38.6
380,0.4225,0,NORMAL,24.7,14.5,53.3,38.6
381,0.7964,0,WARNING,24.8,15.1,53.3,38.9
382,0.9024,0,WARNING,25.1,16.5,53.1,38.8
383,0.4104,0,NORMAL,25.1,15.8,53.2,38.2
384,0.4285,0,NORMAL,24.4,15.2,53.8,39.0
385,0.9377,0,WARNING,23.8,15.2,53.7,38.6
386,0.4285,0,NORMAL,24.0,15.2,53.8,39.1
387,0.4686,0,NORMAL,24.2,16.9,55.9,40.4
388,0.4546,0,NORMAL,24.8,16.2,56.0,40.8
389,0.4546,0,NORMAL,25.1,16.1,55.7,40.9
390,0.4344,0,NORMAL,25.2,15.6,54.5,39.5
391,0.4344,0,NORMAL,24.9,16.2,53.7,39.4
392,0.4104,0,NORMAL,24.9,15.0,53.1,38.3
393,0.446,0,NORMAL,25.6,16.5,55.7,40.6
394,0.4936,0,NORMAL,26.2,17.2,55.9,42.4
395,0.4939,0,NORMAL,26.3,16.6,55.4,41.3
396,0.4896,0,NORMAL,26.3,16.0,55.8,40.5
397,0.4515,0,NORMAL,26.5,17.9,56.1,40.8
398,0.4225,0,NORMAL,25.7,15.8,54.0,39.6
399,0.9008,0,WARNING,26.5,16.6,56.5,41.4
400,0.7259,0,WARNING,26.5,16.1,55.0,39.5
401,0.9983,0,WARNING,27.0,16.3,55.5,40.0
402,0.4848,0,NORMAL,26.3,16.7,56.1,40.0
403,0.4805,0,NORMAL,26.0,16.2,55.8,39.5
404,0.4568,0,NORMAL,25.9,16.1,55.1,39.6
405,0.4431,0,NORMAL,25.5,15.7,55.0,40.3
406,0.7634,0,WARNING,26.3,16.0,54.1,39.2
407,0.4976,0,NORMAL,26.7,17.2,55.2,39.8
408,0.569,0,NORMAL,26.7,16.0,54.5,39.6
409,0.7237,0,WARNING,26.4,15.7,55.0,40.2
410,0.5692,0,NORMAL,26.8,16.8,55.9,40.3
411,0.7232,0,WARNING,26.0,15.0,54.1,39.4
412,0.5946,0,NORMAL,26.8,15.8,54.1,38.8
413,0.6049,0,WARNING,26.6,15.6,54.4,39.3
414,0.6806,0,WARNING,26.7,16.6,56.7,40.6
415,0.4946,0,NORMAL,26.0,15.7,56.5,40.5
416,0.9995,0,WARNING,26.1,16.4,56.1,40.9
417,0.4402,0,NORMAL,26.1,16.4,56.0,41.1
418,0.4602,0,NORMAL,25.8,15.7,56.7,41.7
419,0.446,0,NORMAL,25.9,15.9,56.6,39.9
420,0.4602,0,NORMAL,25.9,15.8,57.6,40.8
421,0.4517,0,NORMAL,26.2,16.0,57.8,40.8
422,0.9798,0,WARNING,26.5,17.3,56.8,40.1
423,0.4685,0,NORMAL,26.4,18.0,59.0,41.8
424,0.4373,0,NORMAL,25.5,14.9,56.2,39.7
425,0.4134,0,NORMAL,25.4,14.9,54.2,38.9
426,0.4225,0,NORMAL,25.4,14.6,54.7,39.0
427,0.4195,0,NORMAL,26.1,16.0,54.7,40.1
428,0.4225,0,NORMAL,25.6,14.1,54.8,39.0
429,0.4343,0,NORMAL,26.0,14.8,56.0,40.4
430,0.9929,0,WARNING,25.8,15.1,54.4,38.8
431,0.8266,0,WARNING,25.7,14.9,55.5,40.0
432,0.4284,0,NORMAL,25.3,15.3,55.1,40.0
433,0.4225,0,NORMAL,25.5,14.9,55.6,39.4
434,0.9875,0,WARNING,25.6,15.5,55.7,39.3
435,0.4658,0,NORMAL,26.2,15.7,58.1,41.6
436,0.4517,0,NORMAL,26.5,16.3,58.8,40.9
437,0.398,0,NORMAL,25.7,16.3,53.8,38.5
438,0.4431,0,NORMAL,25.3,15.5,56.3,40.1
439,0.4103,0,NORMAL,25.7,15.3,54.9,39.2
440,0.4134,0,NORMAL,25.6,14.7,54.7,39.2
441,0.8257,0,WARNING,26.0,15.5,55.4,39.4
442,0.4164,0,NORMAL,25.3,14.5,54.5,38.3
443,0.4373,0,NORMAL,25.1,15.0,55.4,39.4
444,0.4431,0,NORMAL,25.4,15.8,56.2,39.8
445,0.6452,0,WARNING,25.1,15.1,54.8,38.6
446,0.4255,0,NORMAL,25.4,14.9,55.1,38.5
447,0.4165,0,NORMAL,25.5,16.3,55.4,39.0
448,0.4954,0,NORMAL,25.7,16.3,59.5,42.6
449,0.4314,0,NORMAL,25.0,14.7,55.4,39.3
450,0.4225,0,NORMAL,25.3,15.5,55.0,39.3
451,0.4165,0,NORMAL,25.1,14.8,54.7,38.4
452,0.4134,0,NORMAL,25.4,15.0,54.6,38.0
