t,score,true_label,status,CPU / Load,Memory,Disk,Network
37,0.3067,0,NORMAL,19.2,4.2,3.6,5.9
38,0.2277,0,NORMAL,19.1,4.1,4.3,6.8
39,0.1236,0,NORMAL,19.2,4.2,3.8,6.0
40,0.2264,0,NORMAL,19.1,4.3,4.5,7.1
41,0.3888,0,NORMAL,19.4,4.4,4.6,6.8
42,0.2983,0,NORMAL,19.4,5.7,4.6,7.3
43,0.5614,0,NORMAL,19.4,4.7,5.0,5.3
44,0.2673,0,NORMAL,19.1,4.6,4.1,2.9
45,0.3079,0,NORMAL,19.0,4.2,4.6,7.0
46,0.2225,0,NORMAL,19.2,4.4,4.9,7.3
47,0.139,0,NORMAL,19.4,4.3,4.8,6.2
48,0.2957,0,NORMAL,19.4,4.0,4.7,5.2
49,0.2221,0,NORMAL,19.4,4.7,4.6,7.1
50,0.189,0,NORMAL,19.2,4.4,5.3,5.5
51,0.372,0,NORMAL,19.4,4.4,5.3,4.9
52,0.8431,0,WARNING,19.5,4.3,4.2,5.0
53,0.4112,0,NORMAL,19.2,3.7,4.4,6.9
54,0.3988,0,NORMAL,19.4,5.6,5.1,6.7
55,0.2206,0,NORMAL,19.4,4.5,4.7,3.6
56,0.1458,0,NORMAL,19.3,4.2,3.7,4.7
57,0.3794,0,NORMAL,19.4,3.9,3.1,5.6
58,0.2336,0,NORMAL,19.2,5.1,4.6,6.9
59,0.2543,0,NORMAL,19.2,4.4,4.6,7.1
60,0.2883,0,NORMAL,19.7,5.4,5.8,4.6
61,0.2211,0,NORMAL,19.5,3.8,4.3,3.1
62,0.2465,0,NORMAL,19.5,4.6,5.6,7.8
63,0.1616,0,NORMAL,19.3,4.4,5.2,6.4
64,0.2203,0,NORMAL,19.2,4.4,4.4,3.8
65,0.1559,0,NORMAL,19.2,3.6,3.8,5.1
66,0.3845,0,NORMAL,19.1,4.2,3.6,5.9
67,0.2314,0,NORMAL,19.1,3.5,3.9,5.9
68,0.2595,0,NORMAL,19.2,4.5,5.5,7.6
69,0.1432,0,NORMAL,19.4,4.3,3.6,4.1
70,0.1282,0,NORMAL,19.1,3.8,4.2,6.2
71,0.5186,0,NORMAL,19.1,4.2,4.3,6.2
72,0.5724,0,NORMAL,19.2,4.2,3.8,5.9
73,0.3315,0,NORMAL,19.4,6.0,5.7,8.6
74,0.4243,0,NORMAL,19.3,4.3,4.2,4.1
75,0.7929,0,WARNING,19.3,7.1,3.3,3.3
76,0.5208,0,NORMAL,19.3,3.8,3.2,5.1
77,0.2711,0,NORMAL,19.4,4.0,4.8,8.0
78,0.4999,0,NORMAL,19.2,3.7,4.4,6.0
79,0.1246,0,NORMAL,19.4,4.3,4.2,5.5
80,0.3077,0,NORMAL,19.3,4.5,4.0,6.6
81,0.2698,0,NORMAL,19.5,3.7,4.5,7.6
82,0.3015,0,NORMAL,19.4,4.5,4.1,6.4
83,0.1275,0,NORMAL,19.0,3.7,3.3,5.3
84,0.2313,0,NORMAL,19.4,4.3,3.9,5.9
85,0.4635,0,NORMAL,19.2,4.1,4.0,6.8
86,0.2439,0,NORMAL,19.3,4.5,4.3,6.4
87,0.2856,0,NORMAL,19.4,4.9,3.7,5.8
88,0.2241,0,NORMAL,19.4,4.6,4.1,6.1
89,0.3139,0,NORMAL,19.1,3.4,3.5,5.7
90,0.2349,0,NORMAL,19.2,4.3,4.2,7.0
91,0.4584,0,NORMAL,19.5,4.9,4.2,5.8
92,0.4487,0,NORMAL,19.5,4.0,4.2,6.1
93,0.2585,0,NORMAL,19.2,3.7,3.6,5.8
94,0.3098,0,NORMAL,19.5,4.5,4.8,7.3
95,0.3,0,NORMAL,19.6,5.6,4.8,7.3
96,0.2939,0,NORMAL,19.5,3.5,3.4,5.1
97,0.1405,0,NORMAL,19.3,4.1,4.0,6.2
98,0.3859,0,NORMAL,19.4,3.6,3.8,5.7
99,0.3218,0,NORMAL,19.5,4.7,4.6,6.2
100,0.2343,0,NORMAL,19.5,4.6,3.2,4.7
101,0.2213,0,NORMAL,19.7,4.1,4.2,6.3
102,0.386,0,NORMAL,19.6,5.9,4.7,7.6
103,0.1717,0,NORMAL,19.4,3.8,4.2,6.6
104,0.8365,0,WARNING,19.6,4.7,4.5,7.4
105,0.1725,0,NORMAL,19.3,4.2,3.5,5.4
106,0.218,0,NORMAL,19.3,4.4,4.9,7.1
107,0.2989,0,NORMAL,19.5,3.9,4.0,6.3
108,0.2223,0,NORMAL,19.5,4.9,4.8,7.4
109,0.2033,0,NORMAL,19.2,3.6,4.2,6.4
110,0.1717,0,NORMAL,19.2,4.1,4.3,6.8
111,0.1413,0,NORMAL,19.5,4.5,5.4,6.6
112,0.2205,0,NORMAL,19.5,4.7,4.5,3.6
113,0.2854,0,NORMAL,19.3,4.2,4.9,5.5
114,0.2522,0,NORMAL,19.5,4.7,4.7,6.7
115,0.4181,0,NORMAL,19.7,5.5,4.7,5.0
116,0.1722,0,NORMAL,19.5,4.1,4.2,6.6
117,0.4326,0,NORMAL,19.5,5.2,3.2,5.5
118,0.1787,0,NORMAL,19.1,3.7,3.1,5.1
119,0.1735,0,NORMAL,19.4,4.2,4.5,7.0
120,0.2176,0,NORMAL,19.1,3.5,3.6,5.9
121,0.2274,0,NORMAL,19.2,3.8,4.4,6.8
122,0.3099,0,NORMAL,19.6,5.3,5.6,7.6
123,0.3708,0,NORMAL,19.4,3.9,4.4,3.5
124,0.843,0,WARNING,19.7,4.3,4.2,3.6
125,0.374,0,NORMAL,19.5,4.2,4.6,6.5
126,0.2915,0,NORMAL,19.4,3.9,3.4,4.9
127,0.2509,0,NORMAL,19.2,4.7,4.7,7.1
128,0.5091,0,NORMAL,19.5,4.0,4.4,7.1
129,0.271,0,NORMAL,19.2,4.2,4.8,7.1
130,0.3658,0,NORMAL,19.5,4.4,4.5,6.5
131,0.2081,0,NORMAL,19.3,3.9,4.0,6.3
132,0.3814,0,NORMAL,19.6,5.5,4.7,7.6
133,0.1776,0,NORMAL,19.4,4.4,4.8,5.2
134,0.2828,0,NORMAL,19.3,4.4,4.6,6.6
135,0.7441,0,WARNING,19.5,7.1,4.5,6.9
136,0.2074,0,NORMAL,19.5,4.5,4.0,6.4
137,0.1718,0,NORMAL,19.5,4.7,4.9,7.1
138,0.2189,0,NORMAL,19.2,4.0,4.8,5.7
139,0.163,0,NORMAL,19.2,4.0,4.4,6.5
140,0.2959,0,NORMAL,19.4,4.5,4.8,6.6
141,0.2089,0,NORMAL,19.3,4.4,4.6,4.4
142,0.2933,0,NORMAL,19.3,4.5,4.6,5.7
143,0.1635,0,NORMAL,18.4,4.0,5.5,6.4
144,0.3768,0,NORMAL,17.7,4.5,4.7,5.4
145,0.3872,0,NORMAL,18.0,4.6,4.8,5.1
146,0.5172,0,NORMAL,18.3,5.5,5.3,6.0
147,0.22,0,NORMAL,18.0,5.1,4.5,4.9
148,0.2143,0,NORMAL,17.8,4.7,4.6,5.6
149,0.3917,0,NORMAL,17.8,4.4,4.3,6.4
150,0.2376,0,NORMAL,18.1,4.1,3.7,6.1
151,0.2303,0,NORMAL,18.2,3.6,3.9,5.8
152,0.4747,0,NORMAL,18.8,4.7,4.7,7.3
153,0.3932,0,NORMAL,18.8,4.5,5.1,7.1
154,0.2665,0,NORMAL,18.9,4.2,4.5,3.1
155,0.3836,0,NORMAL,19.3,5.2,5.2,4.9
156,0.1722,0,NORMAL,19.3,4.5,5.0,7.0
157,0.3695,0,NORMAL,19.4,4.7,4.4,5.9
158,0.1658,0,NORMAL,19.1,3.8,3.6,5.6
159,0.4742,0,NORMAL,19.3,4.7,4.3,6.9
160,0.1568,0,NORMAL,19.2,4.0,3.2,5.8
161,0.3242,0,NORMAL,19.3,3.7,4.3,7.1
162,0.2724,0,NORMAL,19.4,5.3,4.6,7.1
163,0.3016,0,NORMAL,19.2,4.5,4.3,5.7
164,0.4509,0,NORMAL,19.4,4.2,4.2,6.4
165,0.4186,0,NORMAL,19.3,5.4,4.3,7.1
166,0.2807,0,NORMAL,19.5,4.2,4.6,7.3
167,0.195,0,NORMAL,19.4,4.1,3.5,5.6
168,0.1733,0,NORMAL,19.5,4.0,4.5,6.9
169,0.335,0,NORMAL,19.5,5.4,4.4,6.9
170,0.1838,0,NORMAL,19.4,4.7,5.5,5.5
171,0.2768,0,NORMAL,19.5,4.9,4.8,3.8
172,0.1599,0,NORMAL,19.6,4.1,5.0,6.7
173,0.2788,0,NORMAL,19.2,4.0,3.3,5.6
174,0.3024,0,NORMAL,19.5,4.2,3.9,5.9
175,0.2189,0,NORMAL,19.6,4.4,4.2,6.4
176,0.2109,0,NORMAL,19.6,4.0,4.2,6.1
177,0.4066,0,NORMAL,19.5,5.2,4.4,6.3
178,0.1722,0,NORMAL,19.5,4.7,4.3,6.6
179,0.2958,0,NORMAL,19.3,4.1,4.6,7.3
180,0.192,0,NORMAL,19.5,4.5,4.4,6.5
181,0.2062,0,NORMAL,19.2,3.6,3.7,5.6
182,0.1725,0,NORMAL,19.5,5.0,4.7,6.9
183,0.1834,0,NORMAL,19.5,3.8,4.4,6.6
184,0.2087,0,NORMAL,19.6,4.5,4.7,6.2
185,0.3712,0,NORMAL,19.5,4.7,4.2,5.2
186,0.1722,0,NORMAL,19.6,4.4,4.4,6.9
187,0.3714,0,NORMAL,19.3,3.9,4.5,6.8
188,0.2762,0,NORMAL,19.3,4.1,3.6,5.3
189,0.1443,0,NORMAL,19.6,4.2,3.9,6.2
190,0.2119,0,NORMAL,19.5,4.2,3.9,5.8
191,0.2166,0,NORMAL,19.5,4.4,4.0,6.1
192,0.4325,0,NORMAL,19.3,4.1,5.0,7.3
193,0.2109,0,NORMAL,19.3,4.7,4.2,6.6
194,0.1718,0,NORMAL,19.5,4.1,4.6,6.8
195,0.5093,0,NORMAL,19.3,4.1,4.3,6.9
196,0.3008,0,NORMAL,19.5,4.1,3.9,5.8
197,0.2794,0,NORMAL,19.5,4.9,4.5,5.9
198,0.6751,0,WARNING,19.6,6.4,4.0,6.2
199,0.219,0,NORMAL,19.5,3.9,3.3,5.1
200,0.1471,0,NORMAL,19.5,4.1,3.8,6.1
201,0.2232,0,NORMAL,19.4,4.1,4.5,7.4
202,0.3351,0,NORMAL,19.6,5.0,5.2,5.1
203,0.2722,0,NORMAL,19.4,4.9,4.8,4.1
204,0.1821,0,NORMAL,19.3,3.8,3.4,5.0
205,0.2105,0,NORMAL,19.1,3.7,3.0,5.0
206,0.1595,0,NORMAL,19.4,4.6,4.6,6.6
207,0.512,0,NORMAL,19.3,5.6,4.5,6.8
208,0.2164,0,NORMAL,19.5,4.5,4.1,6.8
209,0.2098,0,NORMAL,19.1,3.8,4.2,6.2
210,0.1385,0,NORMAL,19.4,5.0,4.2,6.4
211,0.1442,0,NORMAL,19.3,4.4,5.4,6.7
212,0.2853,0,NORMAL,19.6,4.2,4.4,5.7
213,0.2158,0,NORMAL,19.6,4.6,5.7,5.5
214,0.2089,0,NORMAL,19.5,4.2,4.0,4.0
215,0.3513,0,NORMAL,19.6,5.8,4.9,6.4
216,0.1635,0,NORMAL,19.5,4.0,4.4,6.3
217,0.2759,0,NORMAL,19.6,4.8,4.0,6.8
218,0.2764,0,NORMAL,19.5,4.5,4.1,6.4
219,0.1973,0,NORMAL,19.5,4.1,4.3,5.5
220,0.3659,0,NORMAL,19.5,5.5,4.9,7.6
221,0.4387,0,NORMAL,19.4,4.0,4.9,6.2
222,0.2204,0,NORMAL,19.6,4.8,4.4,3.2
223,0.2926,0,NORMAL,19.5,5.0,4.4,5.7
224,0.2699,0,NORMAL,19.5,4.4,4.5,7.6
225,0.1468,0,NORMAL,19.5,3.9,4.9,4.8
226,0.2203,0,NORMAL,19.5,4.8,4.7,3.4
227,0.3661,0,NORMAL,19.3,4.3,5.0,7.2
228,0.222,0,NORMAL,19.3,4.0,5.1,7.4
229,0.4093,0,NORMAL,19.3,3.6,4.0,2.8
230,0.3744,0,NORMAL,19.4,4.6,5.3,6.5
231,0.1724,0,NORMAL,19.6,5.2,6.3,7.4
232,0.1491,0,NORMAL,19.6,4.5,5.4,5.5
233,0.3451,0,NORMAL,19.6,4.4,4.9,5.7
234,0.1781,0,NORMAL,19.8,4.5,5.0,7.1
235,0.1758,0,NORMAL,19.7,4.0,4.3,4.6
236,0.4181,0,NORMAL,19.6,5.2,4.6,4.6
237,0.3317,0,NORMAL,19.6,5.4,4.6,6.9
238,0.1886,0,NORMAL,19.4,4.5,4.9,6.4
239,0.3643,0,NORMAL,19.5,4.7,4.8,6.2
240,0.4572,0,NORMAL,19.6,5.4,5.7,7.4
241,0.3591,0,NORMAL,19.3,4.6,4.8,3.9
242,0.491,0,NORMAL,19.7,5.8,5.6,4.8
243,0.3738,0,NORMAL,19.4,4.6,5.2,6.9
244,0.3447,0,NORMAL,19.4,4.3,4.9,6.7
245,0.3494,0,NORMAL,19.7,5.0,5.5,4.7
246,0.2786,0,NORMAL,19.8,5.3,5.5,5.8
247,0.2635,0,NORMAL,19.6,4.7,4.6,5.8
248,0.1392,0,NORMAL,19.5,3.7,4.6,5.5
249,0.1927,0,NORMAL,19.4,4.4,4.4,4.6
250,0.319,0,NORMAL,19.4,4.8,5.2,8.1
251,0.3671,0,NORMAL,19.6,4.3,5.5,6.0
252,0.258,0,NORMAL,19.6,5.4,4.3,3.4
253,0.2808,0,NORMAL,19.6,5.7,5.8,7.2
254,0.2107,0,NORMAL,19.6,5.5,6.6,7.9
255,0.4758,0,NORMAL,19.3,3.7,4.4,3.4
256,0.1471,0,NORMAL,19.6,4.8,5.5,6.5
257,0.3912,0,NORMAL,19.4,4.7,5.1,7.2
258,0.7378,0,WARNING,19.5,7.0,5.4,5.7
259,0.2383,0,NORMAL,19.6,4.8,4.9,4.8
260,0.1723,0,NORMAL,19.6,5.0,4.9,6.2
261,0.2862,0,NORMAL,19.6,4.0,5.4,6.5
262,0.4284,0,NORMAL,19.4,4.6,5.1,5.1
263,0.2199,0,NORMAL,19.3,4.8,4.8,5.7
264,0.2918,0,NORMAL,19.2,3.9,4.4,6.4
265,0.3696,0,NORMAL,19.6,4.9,5.5,6.2
266,0.8406,0,WARNING,19.9,6.2,5.5,5.3
267,0.3309,0,NORMAL,19.4,5.6,5.3,5.9
268,0.1642,0,NORMAL,19.4,4.5,4.9,6.4
269,0.1746,0,NORMAL,19.5,4.2,4.9,5.1
270,0.3987,0,NORMAL,19.8,4.5,4.4,4.9
271,0.1916,0,NORMAL,19.5,4.6,4.6,7.1
272,0.1425,0,NORMAL,19.3,4.1,5.1,6.6
273,0.2251,0,NORMAL,19.6,4.2,4.7,3.4
274,0.2837,0,NORMAL,19.6,4.4,5.0,6.0
275,0.3349,0,NORMAL,19.6,5.2,5.7,7.6
276,0.4282,0,NORMAL,19.6,4.7,4.8,4.9
277,0.185,0,NORMAL,19.6,4.8,4.9,4.1
278,0.4339,0,NORMAL,19.4,3.9,4.7,6.4
279,0.1923,0,NORMAL,19.3,3.9,4.7,6.2
280,0.1467,0,NORMAL,19.5,4.5,4.9,4.3
281,0.3384,0,NORMAL,19.4,5.7,5.6,5.3
282,0.4944,0,NORMAL,19.7,5.5,5.4,7.0
283,0.1793,0,NORMAL,19.4,4.9,5.8,6.9
284,0.4319,0,NORMAL,19.5,4.7,6.0,5.7
285,0.2583,0,NORMAL,19.7,4.4,4.4,5.8
286,0.1464,0,NORMAL,19.6,4.4,4.6,5.4
287,0.3221,0,NORMAL,19.4,4.4,5.6,5.7
288,0.2738,0,NORMAL,19.4,4.5,5.3,5.4
289,0.1492,0,NORMAL,19.3,4.5,4.4,5.3
290,0.1916,0,NORMAL,19.6,4.2,4.3,5.5
291,0.2639,0,NORMAL,19.4,4.7,5.0,7.4
292,0.1985,0,NORMAL,19.7,4.8,5.5,5.0
293,0.4305,0,NORMAL,19.5,4.7,5.8,5.3
294,0.4247,0,NORMAL,19.6,4.7,5.0,7.4
295,0.1817,0,NORMAL,19.5,4.1,4.9,5.4
296,0.2752,0,NORMAL,19.6,5.4,4.7,3.6
297,0.4233,0,NORMAL,19.5,4.0,5.4,6.2
298,0.515,0,NORMAL,19.4,6.3,5.6,7.2
299,0.215,0,NORMAL,19.6,4.7,5.6,5.1
300,0.347,0,NORMAL,19.6,4.3,4.9,5.0
301,0.1731,0,NORMAL,19.4,4.3,5.0,6.2
302,0.3588,0,NORMAL,19.6,4.6,5.1,6.2
303,0.1817,0,NORMAL,19.7,4.6,5.1,5.1
304,0.3539,0,NORMAL,19.5,4.8,5.6,6.5
305,0.286,0,NORMAL,19.6,4.6,4.8,5.9
306,0.3573,0,NORMAL,19.7,5.3,5.5,5.9
307,0.4214,0,NORMAL,19.5,4.8,6.2,6.6
308,0.3229,0,NORMAL,19.5,5.5,6.7,7.5
309,0.2016,0,NORMAL,19.5,4.7,6.1,6.2
310,0.3421,0,NORMAL,19.7,4.9,5.2,6.2
311,0.228,0,NORMAL,19.5,5.0,5.7,6.2
312,0.2659,0,NORMAL,19.8,5.7,5.3,6.3
313,0.2718,0,NORMAL,19.6,4.5,6.3,7.0
314,0.3378,0,NORMAL,19.6,5.3,5.5,6.4
315,0.7297,0,WARNING,19.8,7.8,5.9,6.0
316,0.1998,0,NORMAL,19.8,4.8,5.6,6.3
317,0.3366,0,NORMAL,19.5,4.7,5.3,6.0
318,0.3203,0,NORMAL,19.7,4.7,6.1,6.9
319,0.1545,0,NORMAL,19.7,4.9,5.4,5.5
320,0.1935,0,NORMAL,19.7,5.2,5.5,6.1
321,0.1497,0,NORMAL,19.5,4.2,5.3,6.2
322,0.2658,0,NORMAL,19.5,4.3,4.2,4.8
323,0.2777,0,NORMAL,19.4,4.5,5.1,6.9
324,0.2771,0,NORMAL,19.5,5.4,6.6,6.8
325,0.1541,0,NORMAL,19.7,4.5,4.5,4.5
326,0.2914,0,NORMAL,19.8,6.0,6.3,7.9
327,0.188,0,NORMAL,19.6,4.7,5.5,6.4
328,0.1528,0,NORMAL,19.5,5.1,6.1,5.6
329,0.2495,0,NORMAL,19.4,4.6,5.3,6.7
330,0.183,0,NORMAL,19.7,5.2,5.7,6.6
331,0.2003,0,NORMAL,19.5,4.4,5.1,4.8
332,0.1739,0,NORMAL,19.8,4.1,5.5,6.0
333,0.348,0,NORMAL,19.5,5.4,6.6,7.9
334,0.4106,0,NORMAL,19.4,3.9,5.6,6.0
335,0.2186,0,NORMAL,19.7,5.3,5.5,5.5
336,0.3424,0,NORMAL,19.8,5.1,6.0,7.4
337,0.2066,0,NORMAL,19.6,5.2,6.7,6.9
338,0.2436,0,NORMAL,19.6,4.6,5.4,5.6
339,0.1975,0,NORMAL,19.4,4.7,6.7,7.5
340,0.3256,0,NORMAL,19.7,5.4,6.0,6.1
341,0.179,0,NORMAL,19.5,5.6,6.3,6.2
342,0.2545,0,NORMAL,19.7,6.3,6.7,7.6
343,0.216,0,NORMAL,19.5,4.7,6.5,6.9
344,0.4167,0,NORMAL,19.5,6.3,6.3,7.2
345,0.2193,0,NORMAL,19.7,4.8,7.1,8.2
346,0.3081,0,NORMAL,19.6,5.0,5.6,6.1
347,0.1807,0,NORMAL,19.7,5.1,6.3,7.0
348,0.218,0,NORMAL,19.6,5.6,7.3,7.9
349,0.3909,0,NORMAL,19.7,4.4,5.9,6.8
350,0.2342,0,NORMAL,19.5,5.3,5.7,6.5
351,0.2556,0,NORMAL,19.5,4.7,6.5,7.2
352,0.2495,0,NORMAL,19.5,5.3,6.8,7.0
353,0.2208,0,NORMAL,19.8,4.7,7.1,8.4
354,0.311,0,NORMAL,19.4,4.4,5.5,5.6
355,0.2455,0,NORMAL,19.7,5.2,6.4,7.7
356,0.4013,0,NORMAL,19.7,5.2,5.5,6.0
357,0.4717,0,NORMAL,19.8,6.1,6.0,6.7
358,0.1516,0,NORMAL,19.8,4.4,5.5,6.2
359,0.2383,0,NORMAL,19.7,5.6,6.6,7.4
360,0.1681,0,NORMAL,19.6,5.0,6.8,6.9
361,0.1577,0,NORMAL,19.4,4.3,5.3,6.2
362,0.2542,0,NORMAL,19.6,4.8,5.7,6.7
363,0.2189,0,NORMAL,19.5,5.7,7.5,7.9
364,0.2217,0,NORMAL,19.5,4.6,5.9,7.0
365,0.1728,0,NORMAL,19.6,4.6,5.8,7.1
366,0.3289,0,NORMAL,19.6,5.4,5.6,6.0
367,0.1518,0,NORMAL,19.6,4.6,6.0,6.2
368,0.3344,0,NORMAL,19.6,5.0,5.6,6.9
369,0.1739,0,NORMAL,19.8,5.0,6.1,6.1
370,0.2192,0,NORMAL,19.8,5.0,6.5,6.8
371,0.2323,0,NORMAL,19.6,4.8,5.8,6.7
372,0.4243,0,NORMAL,19.6,6.3,6.1,6.5
373,0.3385,0,NORMAL,19.7,4.9,7.0,8.2
374,0.4647,0,NORMAL,19.7,6.0,6.4,7.5
375,0.3367,0,NORMAL,19.7,4.9,6.9,7.7
376,0.2021,0,NORMAL,19.8,5.3,5.9,6.7
377,0.2152,0,NORMAL,19.8,5.3,6.6,6.7
378,0.7255,0,WARNING,19.8,7.5,5.7,6.6
379,0.3264,0,NORMAL,19.8,4.7,6.7,7.7
380,0.4378,0,NORMAL,19.5,4.1,5.7,5.9
381,0.2118,0,NORMAL,19.7,4.6,6.2,6.9
382,0.1695,0,NORMAL,19.9,5.8,6.9,7.7
383,0.2304,0,NORMAL,19.9,5.1,6.6,7.1
384,0.2306,0,NORMAL,19.7,4.6,5.9,6.7
385,0.3504,0,NORMAL,19.7,5.1,5.7,6.5
386,0.2065,0,NORMAL,19.8,4.3,5.7,6.0
387,0.2957,0,NORMAL,19.8,4.8,4.7,5.4
388,0.1521,0,NORMAL,19.8,4.9,5.7,7.0
389,0.1929,0,NORMAL,19.8,5.5,6.6,7.0
390,0.247,0,NORMAL,19.5,5.5,6.2,6.7
391,0.2102,0,NORMAL,19.7,4.8,6.7,7.9
392,0.3211,0,NORMAL,19.6,4.9,6.5,7.2
393,0.2195,0,NORMAL,19.6,5.1,6.3,7.2
394,0.2447,0,NORMAL,19.5,4.1,6.3,7.4
395,0.2141,0,NORMAL,19.8,5.8,6.7,7.0
396,0.2205,0,NORMAL,19.6,4.7,5.8,6.4
397,0.1636,0,NORMAL,19.4,4.9,5.7,6.5
398,0.1586,0,NORMAL,19.6,4.5,6.1,6.8
399,0.1575,0,NORMAL,19.8,5.1,6.1,7.0
400,0.1696,0,NORMAL,19.8,5.0,6.0,7.3
401,0.2672,0,NORMAL,19.9,5.2,7.3,8.7
402,0.2249,0,NORMAL,19.6,5.4,5.6,6.0
403,0.2197,0,NORMAL,19.5,5.9,7.2,8.3
404,0.394,0,NORMAL,19.8,5.4,6.2,7.0
405,0.1894,0,NORMAL,19.6,5.0,6.2,6.7
406,0.2426,0,NORMAL,19.8,5.1,7.1,8.0
407,0.2289,0,NORMAL,19.7,5.2,5.9,6.2
408,0.3248,0,NORMAL,19.8,5.4,6.4,7.2
409,0.3231,0,NORMAL,19.8,5.7,7.3,8.8
410,0.2583,0,NORMAL,19.7,5.2,6.8,6.7
411,0.227,0,NORMAL,19.7,5.2,7.2,7.8
412,0.3125,0,NORMAL,19.7,5.8,7.1,8.3
413,0.2181,0,NORMAL,19.7,5.5,7.4,8.2
414,0.207,0,NORMAL,19.5,5.3,7.2,7.7
415,0.3055,0,NORMAL,19.8,5.3,7.0,8.4
416,0.2318,0,NORMAL,19.9,5.6,6.9,7.5
417,0.4647,0,NORMAL,19.8,6.8,8.3,9.1
418,0.2314,0,NORMAL,19.6,5.8,7.3,8.4
419,0.2439,0,NORMAL,19.7,5.0,7.1,7.8
420,0.3777,0,NORMAL,19.6,5.2,6.6,8.4
421,0.3512,0,NORMAL,19.7,5.9,8.3,7.9
422,0.2655,0,NORMAL,19.8,5.9,7.8,9.0
423,0.2524,0,NORMAL,19.8,5.3,6.7,7.5
424,0.2162,0,NORMAL,19.6,5.5,7.8,8.2
425,0.2649,0,NORMAL,19.8,6.0,8.0,9.0
426,0.2644,0,NORMAL,19.8,6.3,7.9,8.9
427,0.3647,0,NORMAL,19.8,5.4,7.6,8.2
428,0.2601,0,NORMAL,19.8,5.4,6.7,7.6
429,0.2457,0,NORMAL,19.7,4.8,6.8,7.7
430,0.4537,0,NORMAL,19.9,5.9,7.3,8.7
431,0.3022,0,NORMAL,19.9,6.4,8.1,8.1
432,0.2153,0,NORMAL,19.8,5.3,7.5,8.1
433,0.2634,0,NORMAL,19.8,6.2,6.8,7.2
434,0.2478,0,NORMAL,19.8,5.0,6.7,7.6
435,0.2658,0,NORMAL,19.8,5.3,7.3,8.6
436,0.3065,0,NORMAL,19.8,5.3,7.8,8.5
437,0.2624,0,NORMAL,19.6,5.7,7.9,8.8
438,0.2594,0,NORMAL,19.7,5.2,7.3,7.9
439,0.7793,0,WARNING,19.8,8.2,6.7,7.7
440,0.2464,0,NORMAL,19.8,5.1,7.1,8.4
441,0.1893,0,NORMAL,19.8,5.8,7.5,8.0
442,0.1846,0,NORMAL,19.8,4.9,6.5,7.2
443,0.2657,0,NORMAL,19.6,6.2,8.1,9.2
444,0.2479,0,NORMAL,19.5,4.4,6.6,6.9
445,0.2655,0,NORMAL,19.9,5.4,7.8,9.2
446,0.2974,0,NORMAL,19.9,5.3,7.0,7.3
447,0.3099,0,NORMAL,19.9,5.5,7.3,9.2
448,0.5183,0,NORMAL,19.9,8.1,7.3,7.5
449,0.2476,0,NORMAL,19.7,5.1,6.9,8.0
450,0.2178,0,NORMAL,19.9,6.3,7.9,8.5
