t,score,true_label,status,CPU / Load,Memory,Disk,Network
71,0.216,0,NORMAL,14.2,2.9,21.1,3.0
72,0.2155,0,NORMAL,14.2,3.0,21.1,2.9
73,0.2038,0,NORMAL,14.1,3.0,21.0,5.1
74,0.1783,0,NORMAL,14.3,2.9,21.1,5.0
75,0.1901,0,NORMAL,14.3,3.0,21.3,3.1
76,0.9968,0,WARNING,15.9,14.6,21.5,3.1
77,0.9671,0,WARNING,20.5,18.7,21.0,3.1
78,0.2415,0,NORMAL,15.1,3.9,20.7,3.2
79,0.2047,0,NORMAL,14.9,3.3,20.7,2.9
80,0.2465,0,NORMAL,15.2,2.8,20.8,2.9
81,0.2508,0,NORMAL,14.8,3.1,20.8,3.1
82,0.2234,0,NORMAL,13.9,2.7,20.7,5.0
83,0.2194,0,NORMAL,14.1,2.7,20.6,3.1
84,0.2186,0,NORMAL,14.1,2.9,20.4,2.9
85,0.4584,0,NORMAL,14.2,3.9,20.5,5.0
86,0.9981,0,WARNING,14.8,12.7,20.3,2.9
87,0.8351,0,WARNING,14.3,5.8,20.3,2.8
88,0.2343,0,NORMAL,14.0,3.3,20.4,3.0
89,0.2189,0,NORMAL,14.0,2.4,20.1,2.8
90,0.2268,0,NORMAL,13.9,2.6,20.2,3.0
91,0.218,0,NORMAL,14.0,2.7,20.3,3.2
92,0.2187,0,NORMAL,13.9,2.9,20.2,4.8
93,0.2022,0,NORMAL,14.0,3.0,19.9,4.8
94,0.2655,0,NORMAL,14.0,3.5,20.0,4.9
95,0.2638,0,NORMAL,13.9,2.6,20.0,2.8
96,0.9942,0,WARNING,14.5,11.0,20.1,2.8
97,0.8649,0,WARNING,14.2,5.9,19.9,3.1
98,0.2228,0,NORMAL,13.9,2.9,19.9,2.8
99,0.2202,0,NORMAL,14.0,2.3,19.7,2.9
100,0.2173,0,NORMAL,14.1,2.5,19.6,4.9
101,0.3141,0,NORMAL,14.0,2.4,19.8,2.9
102,0.2202,0,NORMAL,14.1,2.4,19.4,2.8
103,0.3178,0,NORMAL,14.3,2.5,19.9,2.8
104,0.2324,0,NORMAL,14.3,2.3,19.5,2.7
105,0.2335,0,NORMAL,14.4,2.3,19.2,4.9
106,0.9984,0,WARNING,16.2,16.6,19.0,2.8
107,0.9535,0,WARNING,19.6,17.2,19.2,3.0
108,0.9445,0,WARNING,19.4,15.2,19.3,2.7
109,0.9848,0,WARNING,16.4,7.6,19.4,5.1
110,0.2218,0,NORMAL,14.7,2.3,19.2,2.6
111,0.2716,0,NORMAL,14.6,2.3,18.8,2.8
112,0.3075,0,NORMAL,14.5,2.3,19.2,2.9
113,0.2995,0,NORMAL,14.4,2.2,19.0,5.1
114,0.2646,0,NORMAL,14.3,2.2,18.9,2.8
115,0.2662,0,NORMAL,14.5,2.2,18.7,2.8
116,0.9946,0,WARNING,14.8,10.6,18.5,4.9
117,0.8225,0,WARNING,14.6,5.1,18.7,2.9
118,0.3611,0,NORMAL,14.8,2.9,18.7,2.5
119,0.2664,0,NORMAL,13.9,3.3,18.3,2.7
120,0.2694,0,NORMAL,12.5,2.0,18.5,2.6
121,0.3186,0,NORMAL,12.5,2.2,18.6,2.9
122,0.3193,0,NORMAL,12.5,2.4,18.2,2.8
123,0.2724,0,NORMAL,12.5,2.6,18.3,2.8
124,0.3195,0,NORMAL,12.4,2.2,18.3,2.9
125,0.364,0,NORMAL,12.6,2.0,18.1,2.9
126,0.9956,0,WARNING,13.0,11.0,18.4,2.5
127,0.7983,0,WARNING,12.7,4.8,18.3,2.5
128,0.3583,0,NORMAL,12.5,2.5,18.2,5.1
129,0.3128,0,NORMAL,12.4,1.9,18.3,2.7
130,0.3608,0,NORMAL,12.5,1.8,18.2,2.7
131,0.491,0,NORMAL,12.6,2.2,18.2,2.8
132,0.5735,0,NORMAL,12.6,1.9,18.0,2.9
133,0.3644,0,NORMAL,12.6,2.0,17.9,2.8
134,0.7901,0,WARNING,12.9,1.9,17.9,2.4
135,0.3215,0,NORMAL,12.6,1.9,17.8,2.6
136,0.9998,0,WARNING,12.4,15.5,18.0,2.9
137,0.9566,0,WARNING,15.6,17.1,18.0,2.8
138,0.7823,0,WARNING,10.9,3.1,18.3,5.1
139,0.3836,0,NORMAL,10.8,2.3,17.4,2.5
140,0.8914,0,WARNING,11.0,2.0,17.5,4.8
141,0.8827,0,WARNING,10.8,2.4,17.6,5.0
142,0.8289,0,WARNING,10.0,2.1,17.6,2.5
143,0.4408,0,NORMAL,9.9,2.0,17.5,2.7
144,0.4041,0,NORMAL,9.9,2.0,17.5,2.7
145,0.48,0,NORMAL,9.9,2.3,17.6,3.0
146,0.995,0,WARNING,10.3,10.6,17.3,2.6
147,0.8096,0,WARNING,10.2,4.8,17.3,2.8
148,0.4386,0,NORMAL,10.0,2.6,17.6,2.9
149,0.4406,0,NORMAL,9.9,1.8,17.2,2.7
150,0.4428,0,NORMAL,9.9,1.8,17.3,2.8
151,0.444,0,NORMAL,9.8,2.0,17.2,2.7
152,0.4447,0,NORMAL,9.9,2.1,17.1,2.8
153,0.4449,0,NORMAL,10.1,2.2,17.3,2.7
154,0.4065,0,NORMAL,10.0,2.9,17.1,4.9
155,0.4029,0,NORMAL,9.9,1.8,17.0,2.6
156,0.9969,0,WARNING,10.4,11.2,17.1,2.9
157,0.6957,0,WARNING,10.3,3.9,17.1,2.6
158,0.4004,0,NORMAL,10.1,2.0,17.0,2.6
159,0.403,0,NORMAL,10.1,1.9,16.6,2.6
160,1.0,0,ANOMALY,11.9,2.5,16.8,2.9
161,0.48,0,NORMAL,10.2,2.0,16.7,2.9
162,0.4805,0,NORMAL,10.2,1.8,16.8,2.9
163,0.445,0,NORMAL,10.2,1.8,16.7,2.8
164,0.4813,0,NORMAL,10.0,1.7,16.6,2.8
165,0.8386,0,WARNING,10.2,1.9,16.7,2.7
166,0.9975,0,WARNING,12.9,15.0,17.0,2.9
167,0.9595,0,WARNING,16.7,16.9,16.9,2.8
168,0.9462,0,WARNING,16.6,14.0,17.4,4.9
169,0.4837,0,NORMAL,13.1,5.8,17.2,3.0
170,0.4923,0,NORMAL,12.0,1.9,17.1,2.8
171,0.4672,0,NORMAL,12.0,1.8,17.1,2.9
172,0.5073,0,NORMAL,12.0,2.2,17.0,2.8
173,0.5103,0,NORMAL,12.0,2.0,16.8,2.8
174,0.5123,0,NORMAL,12.0,2.0,17.0,2.7
175,0.5135,0,NORMAL,12.0,1.9,16.6,2.9
176,0.9964,0,WARNING,12.4,10.7,16.8,4.9
177,0.7717,0,WARNING,12.7,4.5,16.8,2.8
178,0.5084,0,NORMAL,13.1,2.4,17.0,2.9
179,0.5108,0,NORMAL,11.9,2.8,16.7,3.1
180,0.5442,0,NORMAL,10.5,1.5,16.8,5.1
181,0.5117,0,NORMAL,10.5,1.9,16.5,2.5
182,0.5451,0,NORMAL,10.5,1.6,16.7,2.8
183,0.5462,0,NORMAL,10.4,2.3,16.6,2.8
184,0.5148,0,NORMAL,10.4,2.1,16.4,2.8
185,0.5464,0,NORMAL,10.5,1.6,16.3,4.8
186,0.9954,0,WARNING,10.9,10.5,16.5,4.8
187,0.8128,0,WARNING,10.5,4.4,16.7,3.1
188,0.5082,0,NORMAL,10.3,2.1,16.6,2.7
189,0.5428,0,NORMAL,10.2,1.6,16.4,2.5
190,0.5745,0,NORMAL,10.3,1.7,16.4,2.8
191,0.5146,0,NORMAL,10.3,1.6,16.2,3.0
192,0.5465,0,NORMAL,10.1,1.8,16.4,2.9
193,0.5467,0,NORMAL,10.1,1.6,16.2,2.8
194,0.5766,0,NORMAL,10.3,1.7,16.1,5.0
195,0.5747,0,NORMAL,10.2,1.5,16.1,3.0
196,0.9991,0,WARNING,10.5,14.4,16.7,3.1
197,0.9505,0,WARNING,14.0,16.0,16.4,2.8
198,0.5863,0,NORMAL,9.5,2.5,16.6,3.1
199,0.5932,0,NORMAL,9.5,2.1,16.2,3.0
200,0.5974,0,NORMAL,9.5,1.7,16.1,5.0
201,0.6488,0,WARNING,9.1,2.4,16.3,3.0
202,0.5433,0,NORMAL,8.7,1.8,16.3,3.0
203,0.6019,0,WARNING,8.6,2.0,16.4,3.1
204,0.6025,0,WARNING,8.5,1.8,16.1,2.9
205,0.6289,0,WARNING,8.6,1.8,16.5,3.0
206,0.9956,0,WARNING,9.0,10.5,15.8,2.9
207,0.8108,0,WARNING,8.8,4.5,16.4,3.1
208,0.5995,0,NORMAL,8.6,2.1,16.3,3.1
209,0.5734,0,NORMAL,8.6,1.7,15.8,3.0
210,0.6281,0,WARNING,8.6,1.6,15.8,3.3
211,0.6528,0,WARNING,8.6,1.6,16.0,3.1
212,0.6035,0,WARNING,8.5,2.0,15.8,2.7
213,0.6295,0,WARNING,8.6,2.5,15.8,2.8
214,0.6037,0,WARNING,8.6,2.3,15.7,3.0
215,0.6034,0,WARNING,8.8,1.7,15.7,3.0
216,0.995,0,WARNING,9.1,10.1,15.4,3.1
217,0.8027,0,WARNING,8.9,4.3,15.9,3.1
218,0.6502,0,WARNING,8.9,2.0,15.6,3.2
219,0.6741,0,WARNING,8.8,1.3,15.4,3.1
220,0.6528,0,WARNING,8.8,1.3,15.4,2.8
221,0.6762,0,WARNING,8.7,1.4,15.7,2.9
222,0.6046,0,WARNING,8.9,1.2,15.1,3.1
223,0.6303,0,WARNING,8.9,1.3,15.3,3.2
224,0.6544,0,WARNING,8.8,1.3,15.4,3.2
225,0.6304,0,WARNING,8.8,1.3,15.2,2.9
226,0.9984,0,WARNING,10.8,15.8,15.4,5.2
227,0.9642,0,WARNING,15.0,16.0,15.2,2.9
228,0.9256,0,WARNING,14.6,13.2,15.3,2.9
229,0.6079,0,WARNING,11.6,5.8,15.4,2.9
230,0.6135,0,WARNING,10.7,1.3,15.3,3.1
231,0.6452,0,WARNING,10.8,1.2,15.2,5.2
232,0.5968,0,NORMAL,10.8,1.3,15.3,5.0
233,0.5984,0,NORMAL,10.7,1.6,15.1,2.8
234,0.5732,0,NORMAL,10.7,1.3,14.8,3.1
235,0.6749,0,WARNING,10.7,1.2,15.0,3.0
236,0.9959,0,WARNING,11.1,10.2,15.2,2.9
237,0.7826,0,WARNING,11.3,3.9,15.2,2.8
238,0.6005,0,WARNING,11.6,1.9,15.1,3.1
239,0.6518,0,WARNING,10.5,2.4,14.8,3.0
240,0.653,0,WARNING,9.2,1.3,14.8,3.2
241,0.676,0,WARNING,9.1,1.3,14.8,3.1
242,0.6974,0,WARNING,9.1,1.5,15.2,3.3
243,0.6541,0,WARNING,9.1,1.9,14.8,2.8
244,0.6045,0,WARNING,9.1,1.7,14.6,2.7
245,0.6768,0,WARNING,9.1,1.3,15.0,3.0
246,0.9961,0,WARNING,9.4,10.5,14.6,3.1
247,0.7716,0,WARNING,9.1,3.8,14.8,5.1
248,0.6248,0,WARNING,8.9,1.8,14.9,4.9
249,0.6253,0,WARNING,8.9,1.2,14.7,5.1
250,0.694,0,WARNING,9.1,1.3,14.9,3.3
251,0.6519,0,WARNING,9.0,1.1,14.7,3.0
252,0.7164,0,WARNING,8.9,1.0,14.9,3.2
253,0.6974,0,WARNING,8.8,1.3,14.6,5.2
254,0.7161,0,WARNING,8.9,1.3,14.9,3.2
255,0.6761,0,WARNING,9.0,1.1,14.8,3.2
256,0.9984,0,WARNING,9.8,15.4,14.9,3.4
257,0.9233,0,WARNING,12.4,15.5,15.2,3.3
258,0.6383,0,WARNING,8.3,2.4,14.9,2.9
259,0.6676,0,WARNING,8.2,1.4,14.6,3.0
260,0.6487,0,WARNING,8.3,1.5,15.0,2.9
261,0.6269,0,WARNING,8.1,1.6,14.9,3.1
262,0.6526,0,WARNING,7.5,1.3,14.8,3.0
263,0.6759,0,WARNING,7.5,1.2,14.9,3.3
264,0.6539,0,WARNING,7.4,1.2,14.6,3.0
265,0.7174,0,WARNING,7.5,1.2,14.9,3.5
266,0.9958,0,WARNING,7.9,10.2,14.8,2.9
267,0.784,0,WARNING,7.7,3.9,14.9,3.0
268,0.6736,0,WARNING,7.6,1.9,15.1,3.2
269,0.652,0,WARNING,7.5,1.2,14.9,5.2
270,0.6742,0,WARNING,7.6,1.3,14.8,3.0
271,0.6754,0,WARNING,7.7,1.3,14.5,3.2
272,0.6841,0,WARNING,7.6,1.5,14.7,3.2
273,0.7169,0,WARNING,7.5,1.9,15.0,3.2
274,0.6764,0,WARNING,7.6,2.1,15.0,3.1
275,0.6762,0,WARNING,7.5,1.3,14.7,3.1
276,0.9959,0,WARNING,7.9,10.1,14.7,3.0
277,0.7707,0,WARNING,7.6,3.7,14.9,3.4
278,0.6508,0,WARNING,7.5,1.8,14.6,3.1
279,0.6746,0,WARNING,7.5,1.2,14.6,5.1
280,0.6743,0,WARNING,7.6,1.2,14.5,3.2
281,0.7162,0,WARNING,7.7,1.2,14.8,3.4
282,0.676,0,WARNING,7.7,1.2,14.7,3.0
283,0.6541,0,WARNING,7.6,1.3,14.5,3.2
284,0.6977,0,WARNING,7.6,1.2,14.6,3.1
285,0.7176,0,WARNING,7.6,0.9,14.7,3.5
286,0.9978,0,WARNING,9.7,15.0,14.7,3.3
287,0.9511,0,WARNING,13.4,15.9,14.3,3.4
288,0.9401,0,WARNING,13.6,13.6,14.7,5.5
289,0.6783,0,WARNING,10.5,5.7,14.8,3.4
290,0.6613,0,WARNING,9.4,1.3,14.4,2.9
291,0.668,0,WARNING,9.5,1.1,14.4,3.2
292,0.6717,0,WARNING,9.4,1.2,14.3,3.0
293,0.715,0,WARNING,9.4,1.4,14.6,5.3
294,0.6512,0,WARNING,9.4,1.2,14.2,3.0
295,0.716,0,WARNING,9.4,1.4,14.7,3.2
296,0.9974,0,WARNING,9.9,10.8,14.7,3.3
297,0.6671,0,WARNING,10.2,3.2,14.5,2.9
298,0.6945,0,WARNING,10.6,1.7,14.7,5.1
299,0.7502,0,WARNING,9.3,2.3,14.5,3.0
300,0.6962,0,WARNING,7.9,1.3,14.6,3.3
301,0.6968,0,WARNING,7.9,1.3,14.7,3.2
302,0.6538,0,WARNING,7.9,1.3,14.3,3.1
303,0.6976,0,WARNING,7.9,1.8,14.6,3.2
304,0.6765,0,WARNING,7.9,1.5,14.3,3.0
305,0.6977,0,WARNING,7.8,1.2,14.4,3.3
306,0.9955,0,WARNING,8.4,10.2,14.6,4.9
307,0.8026,0,WARNING,8.1,4.0,14.3,2.9
308,0.6941,0,WARNING,8.0,1.7,14.7,5.3
309,0.694,0,WARNING,7.8,1.0,14.5,5.2
310,0.7143,0,WARNING,7.9,1.1,14.5,5.3
311,0.6946,0,WARNING,7.9,1.4,14.5,3.3
312,0.6748,0,WARNING,7.7,1.2,14.6,3.1
313,0.6968,0,WARNING,7.7,1.2,14.4,3.2
314,0.6763,0,WARNING,7.7,1.1,14.5,2.9
315,0.6979,0,WARNING,7.7,1.1,14.6,2.9
316,0.998,0,WARNING,8.4,13.9,15.2,3.4
317,0.9576,0,WARNING,12.6,16.3,15.2,3.1
318,0.7045,0,WARNING,8.7,6.0,15.1,3.3
319,0.665,0,WARNING,7.8,1.7,14.7,5.2
320,0.6683,0,WARNING,7.9,1.3,14.4,5.2
321,0.7118,0,WARNING,7.5,1.8,14.3,3.0
322,0.7142,0,WARNING,7.0,1.5,14.4,2.9
323,0.7341,0,WARNING,6.9,1.3,14.7,3.2
324,0.6759,0,WARNING,7.0,1.3,14.6,3.3
325,0.6538,0,WARNING,6.9,1.2,14.3,3.2
326,0.9958,0,WARNING,7.4,10.2,14.6,3.2
327,0.7753,0,WARNING,7.1,3.7,14.4,5.2
328,0.6933,0,WARNING,6.9,1.8,14.5,3.1
329,0.6738,0,WARNING,7.0,1.4,14.6,3.2
330,0.6525,0,WARNING,7.1,1.1,14.3,2.8
331,0.6972,0,WARNING,7.0,1.3,14.6,3.1
332,0.6766,0,WARNING,7.1,1.4,14.3,3.0
333,0.7358,0,WARNING,7.2,1.7,14.9,3.5
334,0.6977,0,WARNING,7.2,2.3,15.0,5.4
335,0.628,0,WARNING,7.2,1.3,14.5,3.0
336,0.9952,0,WARNING,7.9,10.2,14.9,5.2
337,0.7956,0,WARNING,7.5,3.9,14.7,2.7
338,0.6724,0,WARNING,7.3,1.9,14.9,3.3
339,0.6512,0,WARNING,7.3,1.0,14.4,3.3
340,0.6751,0,WARNING,7.3,1.2,14.4,3.3
341,0.6758,0,WARNING,7.5,1.3,14.4,3.2
342,0.6973,0,WARNING,7.3,1.1,14.6,3.1
343,0.6544,0,WARNING,7.2,1.4,14.2,3.1
344,0.7174,0,WARNING,7.3,1.1,14.4,3.4
345,0.6979,0,WARNING,7.2,1.1,14.3,3.1
346,0.9977,0,WARNING,8.3,11.4,14.6,2.8
347,0.9818,0,WARNING,14.4,17.8,14.5,3.2
348,0.9323,0,WARNING,13.3,13.2,14.8,3.2
349,0.658,0,WARNING,10.4,6.1,14.9,5.8
350,0.6603,0,WARNING,9.2,1.3,14.8,3.1
351,0.6441,0,WARNING,9.3,1.2,14.6,3.3
352,0.6483,0,WARNING,9.2,1.3,14.7,2.8
353,0.6511,0,WARNING,9.1,1.3,14.6,2.9
354,0.6752,0,WARNING,9.1,1.4,15.2,2.8
355,0.6762,0,WARNING,9.2,1.1,14.9,5.3
356,0.9961,0,WARNING,9.7,10.2,14.9,3.2
357,0.8058,0,WARNING,10.1,4.0,15.6,3.3
358,0.65,0,WARNING,10.5,1.8,15.1,3.0
359,0.6742,0,WARNING,9.2,2.5,15.6,3.3
360,0.6286,0,WARNING,7.8,1.2,15.1,3.0
361,0.676,0,WARNING,7.7,1.4,15.4,3.0
362,0.654,0,WARNING,7.7,1.7,15.3,2.8
363,0.6302,0,WARNING,7.8,1.6,15.1,5.0
364,0.6964,0,WARNING,7.8,1.8,15.5,3.4
365,0.6531,0,WARNING,7.9,1.2,15.4,3.1
366,0.9974,0,WARNING,8.1,10.9,15.8,3.3
367,0.6495,0,WARNING,7.8,3.3,15.2,5.0
368,0.6246,0,WARNING,7.7,1.9,15.5,3.0
369,0.6509,0,WARNING,7.7,1.2,15.3,4.8
370,0.601,0,WARNING,7.7,1.3,15.3,2.8
371,0.6027,0,WARNING,7.7,1.3,15.1,3.1
372,0.6293,0,WARNING,7.6,1.2,15.3,3.1
373,0.6539,0,WARNING,7.8,1.4,15.4,3.3
374,0.6299,0,WARNING,7.7,1.4,15.5,3.1
375,0.6301,0,WARNING,7.6,1.3,15.5,3.3
376,0.9975,0,WARNING,9.5,15.7,16.0,3.0
377,0.9038,0,WARNING,11.9,14.7,15.8,2.7
378,0.6388,0,WARNING,8.1,3.0,15.6,3.1
379,0.6442,0,WARNING,8.2,1.7,15.8,3.2
380,0.6481,0,WARNING,8.3,1.3,15.9,5.3
381,0.6247,0,WARNING,8.0,1.9,15.8,3.0
382,0.5735,0,NORMAL,7.4,1.3,15.9,3.1
383,0.575,0,NORMAL,7.3,1.4,15.8,2.7
384,0.6036,0,WARNING,7.4,1.6,15.9,2.9
385,0.6297,0,WARNING,7.4,1.3,16.1,2.7
386,0.9958,0,WARNING,7.9,10.4,16.2,3.2
387,0.7854,0,WARNING,7.6,4.1,15.9,2.8
388,0.5428,0,NORMAL,7.6,2.2,16.0,2.9
389,0.5442,0,NORMAL,7.5,1.6,15.8,2.9
390,0.6026,0,WARNING,7.6,1.7,16.0,3.0
391,0.5757,0,NORMAL,7.5,1.7,16.0,4.9
392,0.5743,0,NORMAL,7.6,1.5,16.3,4.9
393,0.5737,0,NORMAL,7.7,2.3,16.4,2.8
394,0.5452,0,NORMAL,7.8,2.7,16.6,2.9
395,0.5137,0,NORMAL,7.8,1.8,16.4,4.8
396,0.995,0,WARNING,8.2,10.3,16.5,3.1
397,0.8097,0,WARNING,8.0,4.4,16.5,2.8
398,0.5709,0,NORMAL,8.0,2.1,16.7,3.2
399,0.9638,0,WARNING,8.1,1.6,16.3,2.8
400,1.0,0,WARNING,8.9,1.6,16.5,2.8
401,0.6933,0,WARNING,8.1,1.8,16.5,2.6
402,0.5154,0,NORMAL,8.0,1.8,16.7,3.1
403,0.5153,0,NORMAL,7.9,1.8,16.9,3.1
404,0.4816,0,NORMAL,7.9,1.6,16.5,4.8
405,0.4798,0,NORMAL,8.0,2.0,16.5,2.8
406,0.9988,0,WARNING,10.0,15.8,17.2,3.1
407,0.9709,0,WARNING,14.1,17.6,16.6,2.5
408,0.9404,0,WARNING,14.2,15.1,16.9,2.8
409,0.6181,0,WARNING,11.4,8.3,17.2,2.8
410,0.4557,0,NORMAL,10.1,3.0,17.1,4.8
411,0.4669,0,NORMAL,10.2,3.0,16.9,2.9
412,0.4787,0,NORMAL,10.2,3.2,17.2,2.9
413,0.4833,0,NORMAL,10.2,3.2,17.3,5.0
414,0.4612,0,NORMAL,10.3,3.1,17.3,2.9
415,0.4793,0,NORMAL,10.2,3.0,17.3,2.7
416,0.9978,0,WARNING,10.9,11.5,17.7,2.9
417,0.8854,0,WARNING,10.9,5.4,17.7,2.7
418,0.9872,0,WARNING,11.6,2.4,17.6,2.9
419,0.4014,0,NORMAL,10.1,3.0,17.5,4.8
420,0.4402,0,NORMAL,8.9,1.8,17.7,5.1
421,0.4399,0,NORMAL,9.0,1.7,17.8,2.9
422,0.4038,0,NORMAL,9.2,2.3,17.9,5.0
423,0.4345,0,NORMAL,8.9,2.3,17.8,2.4
424,0.4044,0,NORMAL,8.9,2.2,17.9,2.7
425,0.4054,0,NORMAL,9.1,1.8,17.8,2.8
426,0.9954,0,WARNING,9.6,10.8,18.5,5.0
427,0.8141,0,WARNING,9.1,5.0,17.9,2.7
428,0.4375,0,NORMAL,9.1,2.5,18.7,3.1
429,0.3597,0,NORMAL,9.0,2.0,18.2,2.8
430,0.3622,0,NORMAL,9.0,2.0,18.5,2.8
431,0.3636,0,NORMAL,9.2,2.0,18.4,2.8
432,0.3646,0,NORMAL,9.3,2.1,18.6,2.5
433,0.4066,0,NORMAL,9.5,2.2,18.9,2.9
434,0.3213,0,NORMAL,9.4,2.1,18.5,2.9
435,0.3653,0,NORMAL,9.4,2.2,18.7,3.1
436,0.9969,0,WARNING,11.2,16.5,19.7,3.4
437,0.9252,0,WARNING,13.9,16.0,19.3,2.8
438,0.24,0,NORMAL,10.2,3.2,19.1,4.9
439,0.298,0,NORMAL,10.4,2.7,19.1,2.6
440,0.2896,0,NORMAL,10.6,2.4,18.9,2.7
441,0.3125,0,NORMAL,10.0,2.8,19.4,2.9
442,0.3158,0,NORMAL,9.6,2.5,19.5,4.9
443,0.2654,0,NORMAL,9.5,2.3,19.6,2.7
444,0.2718,0,NORMAL,9.6,2.5,19.6,5.1
445,0.2328,0,NORMAL,9.7,2.4,19.4,2.8
446,0.9964,0,WARNING,10.4,11.6,20.0,2.9
447,0.7713,0,WARNING,10.1,5.1,19.8,2.6
448,0.2662,0,NORMAL,9.9,3.2,20.5,3.1
449,0.2664,0,NORMAL,10.3,2.6,20.6,3.0
450,0.2299,0,NORMAL,10.2,2.6,20.1,4.9
451,0.2669,0,NORMAL,10.2,2.8,20.5,3.0
452,0.2291,0,NORMAL,10.4,2.7,20.4,2.9
453,0.2312,0,NORMAL,10.4,3.0,20.6,3.1
454,0.2222,0,NORMAL,10.4,4.0,20.9,3.1
455,0.217,0,NORMAL,10.6,2.7,20.5,2.8
456,0.9942,0,WARNING,11.2,11.1,20.7,3.0
457,0.8436,0,WARNING,10.8,6.1,20.7,3.2
458,0.207,0,NORMAL,10.7,3.2,20.9,3.0
