t,score,true_label,status,CPU / Load,Memory,Disk,Network
49,0.8301,0,WARNING,19.7,8.2,30.2,25.6
50,0.8302,0,WARNING,19.6,8.1,30.0,26.1
51,0.8836,0,WARNING,19.7,8.1,29.4,27.4
52,0.8834,0,WARNING,19.7,8.6,29.5,28.1
53,0.8305,0,WARNING,19.8,8.7,31.1,27.3
54,0.8839,0,WARNING,19.7,8.3,29.9,27.7
55,0.8303,0,WARNING,19.7,8.0,29.3,25.3
56,0.8306,0,WARNING,20.0,9.1,32.0,26.7
57,0.8299,0,WARNING,19.6,7.6,29.1,24.4
58,0.8835,0,WARNING,19.7,7.9,30.5,28.9
59,0.8303,0,WARNING,19.9,8.5,30.6,25.8
60,0.8302,0,WARNING,20.0,8.9,30.5,26.4
61,0.8838,0,WARNING,19.7,7.9,30.5,28.2
62,0.8301,0,WARNING,19.6,8.8,29.3,25.2
63,0.8305,0,WARNING,19.8,8.0,29.9,26.0
64,0.8305,0,WARNING,19.7,7.6,28.0,24.0
65,0.8311,0,WARNING,19.8,8.0,28.6,24.9
66,0.8312,0,WARNING,19.9,8.5,30.5,26.5
67,0.8307,0,WARNING,19.7,7.6,28.1,24.3
68,0.8829,0,WARNING,19.9,8.1,30.0,28.1
69,0.8309,0,WARNING,19.7,7.7,29.3,25.3
70,0.831,0,WARNING,19.7,8.7,30.4,26.2
71,0.8307,0,WARNING,19.5,7.5,28.1,24.1
72,0.8312,0,WARNING,19.6,8.6,28.9,25.3
73,0.8312,0,WARNING,19.6,7.9,29.8,25.5
74,0.8311,0,WARNING,19.6,7.7,29.0,25.4
75,0.8311,0,WARNING,19.6,7.8,28.8,24.6
76,0.8313,0,WARNING,19.6,7.9,28.3,24.6
77,0.8827,0,WARNING,19.8,8.1,30.1,28.5
78,0.831,0,WARNING,19.6,7.4,28.8,24.1
79,0.8314,0,WARNING,19.7,8.0,29.0,25.5
80,0.8313,0,WARNING,19.7,7.9,28.9,24.5
81,0.8314,0,WARNING,19.8,8.0,28.9,25.3
82,0.8828,0,WARNING,19.6,8.1,28.5,26.7
83,0.8827,0,WARNING,19.7,8.0,29.6,27.7
84,0.8827,0,WARNING,19.8,7.5,28.2,26.5
85,0.8315,0,WARNING,19.8,7.9,29.5,25.8
86,0.8312,0,WARNING,19.8,8.0,29.5,25.3
87,0.8311,0,WARNING,19.8,7.6,28.3,24.2
88,0.8825,0,WARNING,19.9,8.6,30.9,28.4
89,0.8307,0,WARNING,19.5,7.2,27.2,22.9
90,0.8824,0,WARNING,19.6,8.1,27.7,25.8
91,0.8825,0,WARNING,19.7,7.5,28.6,27.1
92,0.8824,0,WARNING,19.8,8.5,28.1,26.0
93,0.8318,0,WARNING,19.9,8.0,29.9,26.1
94,0.8828,0,WARNING,19.6,7.4,27.8,25.9
95,0.8317,0,WARNING,19.6,7.6,27.8,23.3
96,0.832,0,WARNING,19.8,8.0,30.0,25.4
97,0.8825,0,WARNING,19.8,7.9,28.8,26.7
98,0.8825,0,WARNING,19.9,8.4,29.8,27.5
99,0.8312,0,WARNING,19.8,8.2,30.3,26.3
100,0.8832,0,WARNING,19.7,7.9,28.7,26.5
101,0.8312,0,WARNING,20.1,8.8,31.8,27.5
102,0.8303,0,WARNING,20.2,9.0,31.0,26.5
103,0.83,0,WARNING,20.2,8.4,29.7,24.9
104,0.8303,0,WARNING,20.4,9.4,31.3,25.9
105,0.8839,0,WARNING,20.6,10.7,33.5,29.6
106,0.8289,0,WARNING,20.3,9.4,32.3,26.5
107,0.8847,0,WARNING,20.3,9.6,32.1,29.0
108,0.8849,0,WARNING,20.2,8.9,30.5,27.3
109,0.8845,0,WARNING,19.9,7.3,27.5,25.6
110,0.8836,0,WARNING,20.1,8.0,29.2,27.3
111,0.8306,0,WARNING,20.0,8.0,28.6,24.7
112,0.831,0,WARNING,20.1,8.1,27.6,23.3
113,0.8314,0,WARNING,20.0,7.6,28.3,24.9
114,0.8315,0,WARNING,19.9,7.9,29.7,25.8
115,0.8312,0,WARNING,19.8,7.1,26.8,22.8
116,0.8321,0,WARNING,20.0,7.5,28.0,24.1
117,0.8822,0,WARNING,20.0,8.3,30.2,27.6
118,0.8827,0,WARNING,20.0,8.1,29.4,27.5
119,0.8313,0,WARNING,20.0,8.0,29.3,24.3
120,0.8313,0,WARNING,19.9,8.4,28.8,24.8
121,0.883,0,WARNING,19.9,8.0,29.4,27.1
122,0.8313,0,WARNING,20.0,8.7,29.3,24.6
123,0.8313,0,WARNING,20.0,8.2,30.1,26.5
124,0.8834,0,WARNING,19.9,7.7,28.5,26.7
125,0.8313,0,WARNING,19.9,7.8,29.4,25.8
126,0.8311,0,WARNING,19.9,7.4,28.1,24.6
127,0.8829,0,WARNING,19.9,7.9,29.3,27.2
128,0.8312,0,WARNING,20.0,7.6,28.1,24.2
129,0.8316,0,WARNING,20.0,8.5,30.3,25.8
130,0.883,0,WARNING,20.0,8.1,29.0,26.8
131,0.8828,0,WARNING,20.2,8.7,31.8,29.3
132,0.8835,0,WARNING,20.1,9.1,31.1,29.0
133,0.83,0,WARNING,20.1,8.3,30.6,25.8
134,0.8301,0,WARNING,20.1,8.0,29.6,25.1
135,0.8303,0,WARNING,20.4,9.1,31.6,26.9
136,0.8298,0,WARNING,20.2,8.9,31.7,26.1
137,0.8296,0,WARNING,20.1,8.5,31.7,27.0
138,0.8295,0,WARNING,20.1,8.4,32.4,27.8
139,0.8292,0,WARNING,20.0,8.0,30.5,26.8
140,0.8843,0,WARNING,20.2,8.7,31.0,28.6
141,0.8295,0,WARNING,20.2,8.3,30.4,26.4
142,0.8842,0,WARNING,20.2,9.1,31.1,28.7
143,0.8296,0,WARNING,20.2,8.2,30.5,25.9
144,0.8297,0,WARNING,20.2,8.5,31.1,26.5
145,0.8843,0,WARNING,20.1,7.6,28.9,26.4
146,0.8837,0,WARNING,20.6,9.5,32.5,30.0
147,0.8295,0,WARNING,20.3,8.5,30.6,25.9
148,0.8843,0,WARNING,20.6,9.7,34.3,30.9
149,0.8851,0,WARNING,20.4,9.5,32.6,29.3
150,0.8852,0,WARNING,20.5,9.3,31.7,28.3
151,0.8288,0,WARNING,20.5,9.1,32.6,27.3
152,0.8853,0,WARNING,20.3,9.1,30.9,28.4
153,0.8851,0,WARNING,20.4,8.9,30.9,28.3
154,0.8851,0,WARNING,20.5,9.3,32.1,29.5
155,0.8853,0,WARNING,20.3,7.8,29.7,26.9
156,0.8297,0,WARNING,20.2,8.2,30.7,26.1
157,0.8843,0,WARNING,20.2,8.2,30.4,28.1
158,0.8842,0,WARNING,20.2,8.0,29.8,27.5
159,0.884,0,WARNING,20.2,8.1,30.2,28.0
160,0.884,0,WARNING,20.1,7.9,29.1,26.9
161,0.8837,0,WARNING,20.3,8.4,31.4,29.0
162,0.8301,0,WARNING,20.0,7.9,28.0,24.3
163,0.8836,0,WARNING,20.3,8.3,30.8,28.6
164,0.8304,0,WARNING,20.1,8.0,28.9,24.9
165,0.8308,0,WARNING,20.2,8.7,29.8,25.7
166,0.8308,0,WARNING,20.2,8.4,31.2,26.2
167,0.8304,0,WARNING,20.1,7.7,29.2,25.0
168,0.8307,0,WARNING,20.2,8.7,30.6,26.0
169,0.8838,0,WARNING,20.3,8.7,32.0,29.6
170,0.8299,0,WARNING,20.2,8.1,29.5,25.1
171,0.8303,0,WARNING,20.1,8.2,29.4,25.3
172,0.8836,0,WARNING,20.1,9.1,29.3,27.4
173,0.8307,0,WARNING,20.3,7.7,28.8,24.9
174,0.8309,0,WARNING,20.4,8.3,30.6,26.5
175,0.8305,0,WARNING,20.0,7.7,28.2,24.6
176,0.8311,0,WARNING,20.2,8.1,30.3,26.9
177,0.8307,0,WARNING,20.4,8.8,30.9,27.1
178,0.8842,0,WARNING,20.2,7.9,29.2,27.1
179,0.8838,0,WARNING,20.4,8.7,31.0,28.7
180,0.8303,0,WARNING,20.3,8.1,30.5,26.2
181,0.8842,0,WARNING,20.3,8.2,28.4,26.4
182,0.8654,0,WARNING,20.5,9.6,31.0,27.1
183,0.8302,0,WARNING,20.3,8.2,32.3,26.9
184,0.8846,0,WARNING,20.2,7.9,29.6,27.9
185,0.8842,0,WARNING,20.3,8.0,31.4,29.3
186,0.8299,0,WARNING,20.2,7.6,29.8,25.1
187,0.8839,0,WARNING,20.6,8.5,30.7,28.9
188,0.8843,0,WARNING,20.5,8.2,31.8,28.1
189,0.8299,0,WARNING,20.3,7.8,29.5,24.9
190,0.8304,0,WARNING,20.6,8.6,31.8,27.6
191,0.8297,0,WARNING,20.3,7.9,29.9,25.9
192,0.8301,0,WARNING,20.5,9.4,32.6,28.4
193,0.885,0,WARNING,20.5,7.7,29.5,27.6
194,0.8844,0,WARNING,20.5,9.1,30.3,28.6
195,0.83,0,WARNING,20.4,8.2,30.1,26.2
196,0.8301,0,WARNING,20.3,8.1,30.3,26.2
197,0.8302,0,WARNING,20.6,9.1,35.1,29.1
198,0.8851,0,WARNING,20.3,8.2,31.2,28.5
199,0.8849,0,WARNING,20.4,8.5,30.6,28.7
200,0.8849,0,WARNING,20.7,9.0,32.1,29.8
201,0.8291,0,WARNING,20.6,8.8,33.3,27.8
202,0.8287,0,WARNING,20.9,11.0,35.4,29.6
203,0.8277,0,WARNING,20.6,8.8,32.9,28.2
204,0.8279,0,WARNING,20.6,8.7,31.6,27.4
205,0.8284,0,WARNING,20.6,8.6,30.9,26.0
206,0.8289,0,WARNING,20.7,8.8,32.7,28.7
207,0.8285,0,WARNING,20.4,8.1,30.9,26.7
208,0.829,0,WARNING,20.7,9.2,32.7,28.2
209,0.8286,0,WARNING,20.6,8.7,32.5,27.7
210,0.8286,0,WARNING,20.9,9.6,32.1,27.5
211,0.8861,0,WARNING,20.7,8.9,33.4,30.2
212,0.8861,0,WARNING,20.8,9.7,33.5,30.6
213,0.8281,0,WARNING,21.0,9.5,34.7,29.5
214,0.8275,0,WARNING,20.6,8.3,30.8,26.5
215,0.8861,0,WARNING,20.7,9.0,31.7,29.4
216,0.8862,0,WARNING,20.7,8.7,31.6,29.5
217,0.8288,0,WARNING,20.7,8.7,31.9,28.0
218,0.886,0,WARNING,20.6,8.8,31.5,29.6
219,0.886,0,WARNING,20.7,9.0,33.1,30.7
220,0.8285,0,WARNING,20.6,8.4,31.4,27.0
221,0.8289,0,WARNING,20.9,9.0,32.8,28.7
222,0.8861,0,WARNING,20.9,9.9,34.7,31.3
223,0.8866,0,WARNING,20.8,9.5,33.2,30.2
224,0.8279,0,WARNING,20.7,8.7,31.2,27.1
225,0.8285,0,WARNING,20.9,9.4,33.4,28.8
226,0.8865,0,WARNING,20.8,8.7,33.0,30.8
227,0.8864,0,WARNING,20.7,8.6,32.2,29.6
228,0.8283,0,WARNING,20.9,9.8,34.4,29.9
229,0.8276,0,WARNING,20.8,8.9,33.1,28.7
230,0.8278,0,WARNING,20.8,9.1,32.9,28.4
231,0.8866,0,WARNING,21.0,9.5,34.6,31.9
232,0.8869,0,WARNING,20.8,9.5,32.8,30.7
233,0.8276,0,WARNING,20.9,9.1,33.1,29.0
234,0.887,0,WARNING,21.2,9.7,33.3,31.0
235,0.8275,0,WARNING,21.0,8.9,33.9,30.1
236,0.8273,0,WARNING,21.0,9.1,33.5,28.6
237,0.8274,0,WARNING,21.0,9.8,35.5,30.7
238,0.8876,0,WARNING,21.3,9.6,34.4,31.4
239,0.8877,0,WARNING,21.4,10.7,36.3,32.6
240,0.8881,0,WARNING,21.2,9.8,36.7,32.9
241,0.8883,0,WARNING,21.3,10.8,35.4,31.3
242,0.8885,0,WARNING,21.1,10.6,34.7,31.9
243,0.826,0,WARNING,20.9,9.4,34.9,30.2
244,0.8262,0,WARNING,20.8,9.8,35.8,30.5
245,0.826,0,WARNING,20.6,9.7,35.3,30.1
246,0.826,0,WARNING,20.6,9.9,36.3,31.2
247,0.8883,0,WARNING,20.6,9.6,35.9,32.3
248,0.8881,0,WARNING,20.8,10.6,38.2,34.5
249,0.8887,0,WARNING,20.7,9.6,34.8,32.3
250,0.8254,0,WARNING,20.7,9.8,34.6,30.2
251,0.8883,0,WARNING,20.9,9.8,36.5,34.2
252,0.8885,0,WARNING,20.8,10.3,35.7,32.9
253,0.8621,0,WARNING,20.7,10.0,36.0,30.4
254,0.8621,0,WARNING,20.9,10.4,37.6,32.7
255,0.8616,0,WARNING,20.9,11.0,36.4,31.7
256,0.8617,0,WARNING,20.6,9.3,34.7,29.9
257,0.8887,0,WARNING,20.9,10.1,37.9,34.9
258,0.8616,0,WARNING,21.0,10.5,39.1,34.6
259,0.8609,0,WARNING,20.8,9.5,35.8,30.6
260,0.8615,0,WARNING,20.9,10.1,37.2,32.0
261,0.8614,0,WARNING,21.0,10.6,39.3,33.7
262,0.8644,0,WARNING,21.0,11.4,36.9,31.8
263,0.861,0,WARNING,21.3,11.1,40.7,35.5
264,0.8906,0,WARNING,20.8,9.9,35.2,31.7
265,0.8898,0,WARNING,21.4,11.9,42.7,38.4
266,0.8597,0,WARNING,21.2,10.7,37.8,32.1
267,0.8906,0,WARNING,21.4,11.1,38.9,35.4
268,0.8907,0,WARNING,21.4,11.8,41.0,36.2
269,0.891,0,WARNING,21.3,11.6,41.4,36.6
270,0.8592,0,WARNING,21.5,11.9,39.8,34.2
271,0.8592,0,WARNING,21.3,11.1,40.0,34.5
272,0.8916,0,WARNING,21.3,11.3,39.1,34.2
273,0.8913,0,WARNING,21.5,11.9,41.6,38.2
274,0.8919,0,WARNING,21.2,10.1,37.2,34.3
275,0.8912,0,WARNING,21.2,10.6,39.5,36.4
276,0.8596,0,WARNING,20.7,10.3,36.7,31.4
277,0.8604,0,WARNING,21.0,10.9,41.0,35.4
278,0.8597,0,WARNING,20.8,10.7,39.1,33.6
279,0.8598,0,WARNING,20.8,10.9,40.2,35.2
280,0.891,0,WARNING,20.7,10.2,37.0,34.2
281,0.8602,0,WARNING,20.9,10.4,39.5,34.5
282,0.8692,0,WARNING,20.9,12.1,39.2,34.4
283,0.8598,0,WARNING,20.8,10.5,39.0,34.4
284,0.8599,0,WARNING,20.9,10.9,41.0,35.2
285,0.8594,0,WARNING,21.0,11.5,40.0,34.4
286,0.8915,0,WARNING,20.8,10.6,38.6,34.8
287,0.8598,0,WARNING,21.1,11.5,41.9,36.9
288,0.8918,0,WARNING,21.1,11.4,41.5,38.0
289,0.8919,0,WARNING,21.4,12.8,47.5,40.1
290,0.8928,0,WARNING,22.0,15.5,54.7,45.7
291,0.8546,0,WARNING,21.9,15.1,51.1,42.1
292,0.8538,0,WARNING,21.3,12.5,43.4,36.4
293,0.8551,0,WARNING,22.0,13.8,48.0,40.7
294,0.8959,0,WARNING,21.5,12.0,42.0,37.5
295,0.8949,0,WARNING,22.3,14.0,45.6,41.1
296,0.8553,0,WARNING,21.4,11.0,40.7,35.6
297,0.8565,0,WARNING,21.3,11.2,42.3,35.7
298,0.8938,0,WARNING,21.3,11.6,41.7,37.9
299,0.8936,0,WARNING,21.5,12.1,43.0,39.9
300,0.8571,0,WARNING,21.3,12.2,40.5,34.6
301,0.8578,0,WARNING,21.2,11.3,41.3,36.0
302,0.8764,0,WARNING,21.3,12.5,41.9,36.7
303,0.8578,0,WARNING,21.4,11.8,44.2,37.5
304,0.8934,0,WARNING,21.0,10.5,40.0,36.1
305,0.8926,0,WARNING,21.3,12.0,42.5,39.3
306,0.8578,0,WARNING,20.9,10.6,40.9,35.5
307,0.8926,0,WARNING,21.3,12.1,43.6,40.2
308,0.8575,0,WARNING,21.0,10.9,39.1,33.3
309,0.8585,0,WARNING,21.3,11.8,43.5,38.3
310,0.8577,0,WARNING,21.1,10.7,40.2,34.4
311,0.8583,0,WARNING,21.1,11.7,41.0,35.7
312,0.8583,0,WARNING,21.5,12.9,43.3,37.7
313,0.8577,0,WARNING,21.0,10.7,40.0,34.1
314,0.8924,0,WARNING,21.3,12.0,41.2,37.7
315,0.8583,0,WARNING,21.5,11.7,42.7,37.7
316,0.8579,0,WARNING,21.7,11.8,46.3,38.2
317,0.8569,0,WARNING,21.4,11.4,41.9,35.5
318,0.8574,0,WARNING,21.6,12.3,44.2,37.6
319,0.857,0,WARNING,21.4,10.9,42.0,36.0
320,0.8931,0,WARNING,21.4,11.8,42.1,38.1
321,0.8575,0,WARNING,21.7,12.8,45.8,40.5
322,0.8783,0,WARNING,21.5,12.9,43.5,37.1
323,0.8567,0,WARNING,21.6,12.0,42.9,36.7
324,0.8568,0,WARNING,21.5,12.3,46.3,38.9
325,0.8562,0,WARNING,21.5,12.5,45.8,39.2
326,0.8559,0,WARNING,21.0,11.5,42.2,35.7
327,0.8567,0,WARNING,21.2,12.5,44.7,39.2
328,0.8944,0,WARNING,21.1,12.1,44.1,40.5
329,0.8944,0,WARNING,21.3,12.4,45.2,41.3
330,0.8946,0,WARNING,21.1,12.3,43.1,39.1
331,0.8943,0,WARNING,21.3,13.7,45.4,41.3
332,0.8949,0,WARNING,21.4,13.9,46.4,41.1
333,0.8554,0,WARNING,21.5,13.0,47.7,39.1
334,0.855,0,WARNING,21.5,13.1,46.8,39.5
335,0.8548,0,WARNING,21.5,12.7,46.1,39.8
336,0.8547,0,WARNING,21.6,13.5,47.3,39.9
337,0.8545,0,WARNING,21.3,12.5,45.0,38.2
338,0.855,0,WARNING,21.2,11.9,43.9,38.1
339,0.8555,0,WARNING,21.5,12.7,44.6,38.3
340,0.8556,0,WARNING,21.3,12.8,46.2,39.7
341,0.8553,0,WARNING,21.2,12.8,45.4,38.6
342,0.8746,0,WARNING,21.2,13.6,44.6,38.0
343,0.8556,0,WARNING,21.3,12.8,45.6,39.7
344,0.8554,0,WARNING,21.1,12.3,43.9,37.1
345,0.8948,0,WARNING,21.2,13.3,44.7,40.0
346,0.8559,0,WARNING,21.2,12.5,45.1,39.1
347,0.8558,0,WARNING,21.2,12.5,44.5,38.2
348,0.856,0,WARNING,21.1,12.1,43.8,38.0
349,0.8562,0,WARNING,21.0,11.8,43.2,37.8
350,0.8945,0,WARNING,21.4,13.2,46.7,43.2
351,0.8556,0,WARNING,21.0,11.5,43.2,37.4
352,0.8946,0,WARNING,21.1,12.5,43.8,40.6
353,0.8562,0,WARNING,21.2,12.2,44.0,38.6
354,0.8946,0,WARNING,21.3,12.6,46.4,42.5
355,0.8557,0,WARNING,21.0,11.5,42.1,36.1
356,0.8565,0,WARNING,21.7,13.3,47.3,41.4
357,0.8952,0,WARNING,21.5,12.5,45.9,41.1
358,0.8951,0,WARNING,21.3,12.3,45.5,39.8
359,0.8555,0,WARNING,21.3,11.9,43.9,37.7
360,0.8946,0,WARNING,21.2,12.6,45.7,41.6
361,0.8557,0,WARNING,21.4,12.3,45.4,40.0
362,0.8818,0,WARNING,21.1,12.5,43.3,37.3
363,0.856,0,WARNING,21.3,12.2,46.4,39.4
364,0.8556,0,WARNING,21.2,12.2,44.7,38.3
365,0.8558,0,WARNING,21.2,11.8,43.6,37.7
366,0.8561,0,WARNING,21.4,12.4,47.2,39.4
367,0.8556,0,WARNING,21.2,11.8,43.2,37.7
368,0.8561,0,WARNING,21.4,12.6,46.0,39.8
369,0.8557,0,WARNING,21.4,12.2,44.6,38.9
370,0.8558,0,WARNING,21.7,13.2,46.4,40.3
371,0.8553,0,WARNING,21.3,11.9,43.8,37.3
372,0.8559,0,WARNING,21.6,13.4,45.7,39.9
373,0.8554,0,WARNING,21.5,11.9,44.6,38.4
374,1.0,0,ANOMALY,22.0,21.3,48.9,41.2
375,0.8547,1,WARNING,21.8,12.9,43.9,37.7
376,0.8554,1,WARNING,21.8,12.6,45.7,40.0
377,0.8552,1,WARNING,21.8,12.2,45.3,39.9
378,0.8962,1,WARNING,21.7,12.8,48.1,42.3
379,0.8548,1,WARNING,21.3,12.0,45.2,38.5
380,1.0,1,ANOMALY,22.4,23.7,46.1,38.8
381,0.855,1,WARNING,21.7,12.7,46.5,40.6
382,0.8549,1,WARNING,22.0,13.7,46.2,40.6
383,0.8975,1,ANOMALY,21.8,12.0,43.6,39.3
384,0.8966,1,ANOMALY,22.0,12.8,45.3,41.1
385,0.8964,1,WARNING,21.8,12.5,45.4,41.6
386,0.8962,1,WARNING,21.7,12.7,45.3,41.4
387,0.8554,1,WARNING,21.6,12.1,43.2,37.4
388,1.0,1,ANOMALY,22.2,21.0,46.1,42.1
389,1.0,1,ANOMALY,22.1,19.5,46.0,41.9
390,0.8987,1,ANOMALY,21.8,12.7,47.0,42.4
391,0.8549,1,WARNING,21.8,12.7,45.8,39.5
392,0.855,1,WARNING,21.8,12.6,44.1,37.7
393,1.0,1,ANOMALY,22.6,25.5,45.9,42.3
394,1.0,1,ANOMALY,22.3,20.6,43.2,37.7
395,1.0,1,ANOMALY,23.0,21.1,47.7,41.6
396,1.0,1,ANOMALY,23.0,21.8,46.1,40.0
397,0.9019,1,ANOMALY,22.7,13.0,46.5,41.9
398,0.9004,1,ANOMALY,22.6,13.7,49.0,44.9
399,0.8539,1,WARNING,22.2,13.6,47.8,40.7
400,0.8538,1,WARNING,22.2,14.1,49.9,42.8
401,0.8988,1,ANOMALY,22.0,13.2,46.4,40.4
402,0.8912,1,WARNING,22.5,15.6,49.6,42.8
403,0.8531,1,WARNING,22.1,13.7,46.2,38.9
404,0.8976,1,ANOMALY,22.0,13.4,48.0,42.0
405,0.9998,1,ANOMALY,22.4,20.3,49.2,42.6
406,0.8535,1,WARNING,22.0,12.9,47.6,38.9
407,0.854,0,WARNING,22.4,14.1,48.9,41.2
408,0.8977,0,ANOMALY,22.4,14.1,48.6,42.8
409,0.8976,0,ANOMALY,22.1,12.8,45.5,40.3
410,0.8543,0,WARNING,22.2,13.6,47.2,40.4
411,0.8541,0,WARNING,22.1,13.1,46.2,39.5
412,0.8543,0,WARNING,22.2,13.6,46.4,39.0
413,0.8545,0,WARNING,22.0,12.8,46.0,38.6
414,0.8547,0,WARNING,22.1,12.6,46.8,39.7
415,0.8547,0,WARNING,21.9,11.7,43.6,37.5
416,0.8555,0,WARNING,21.9,12.7,45.5,39.8
417,0.8553,0,WARNING,21.9,11.7,44.3,38.2
418,0.8557,0,WARNING,22.0,12.6,46.2,39.3
419,0.8952,0,WARNING,22.0,12.5,46.2,41.4
420,0.8552,0,WARNING,22.1,13.0,47.1,41.2
421,0.8958,0,WARNING,21.8,12.2,45.1,40.4
422,0.8552,0,WARNING,21.9,13.6,45.9,39.2
423,0.8551,0,WARNING,21.6,11.7,42.7,37.0
424,0.856,0,WARNING,22.0,12.6,46.8,40.1
425,0.8954,0,WARNING,21.7,11.6,43.6,38.7
426,0.856,0,WARNING,21.7,12.5,45.1,39.0
427,0.8951,0,WARNING,21.7,11.9,44.5,40.6
428,0.856,0,WARNING,21.8,12.2,45.8,39.1
429,0.895,0,WARNING,21.7,11.7,43.3,39.4
430,0.8947,0,WARNING,21.9,12.0,43.6,39.7
431,0.8563,0,WARNING,21.9,11.8,43.1,36.9
432,0.8566,0,WARNING,22.1,13.2,48.2,40.0
433,0.8949,0,WARNING,21.7,11.3,43.3,38.7
434,0.8562,0,WARNING,22.5,14.4,47.1,41.6
435,0.8553,0,WARNING,21.9,12.2,43.7,36.4
436,0.8559,0,WARNING,21.8,11.9,43.8,38.3
437,0.8561,0,WARNING,22.0,12.1,43.8,37.9
438,0.895,0,WARNING,22.1,12.2,44.2,40.7
439,0.8951,0,WARNING,21.8,11.6,43.4,39.7
440,0.8948,0,WARNING,21.7,11.7,42.4,38.5
441,0.8944,0,WARNING,21.9,12.0,43.0,38.9
442,0.8569,0,WARNING,22.0,13.1,44.7,38.9
443,0.8565,0,WARNING,21.9,12.6,43.8,37.6
444,0.8566,0,WARNING,21.8,11.8,44.2,38.5
445,0.8564,0,WARNING,21.7,11.5,41.9,36.1
446,0.857,0,WARNING,21.8,12.0,44.7,39.0
447,0.8566,0,WARNING,21.7,11.5,40.6,34.7
448,0.8938,0,WARNING,21.8,11.9,44.3,40.5
449,0.8942,0,WARNING,21.8,11.6,43.1,38.9
450,0.8571,0,WARNING,22.3,13.5,45.4,39.0
451,0.8564,0,WARNING,21.6,11.3,41.2,35.5
452,0.8572,0,WARNING,21.8,12.8,44.7,36.6
453,0.8569,0,WARNING,21.8,11.9,45.1,39.3
454,0.8945,0,WARNING,21.4,10.7,39.9,36.5
455,0.8576,0,WARNING,21.6,11.5,42.9,37.4
456,0.8574,0,WARNING,21.2,10.9,42.5,36.1
457,0.8932,0,WARNING,21.4,11.3,42.7,38.6
458,0.8932,0,WARNING,21.3,11.5,42.7,39.2
459,0.8574,0,WARNING,21.2,11.2,40.2,34.4
460,0.8581,0,WARNING,21.3,11.1,42.0,36.6
461,0.8927,0,WARNING,21.2,11.1,40.3,36.7
462,0.8924,0,WARNING,21.3,12.3,41.8,38.5
463,0.8927,0,WARNING,21.1,11.0,41.5,38.4
464,0.8926,0,WARNING,21.0,11.0,38.8,35.3
