t,score,true_label,status,CPU / Load,Memory,Disk,Network
56,0.9958,0,WARNING,18.7,5.2,14.4,19.8
57,0.8271,0,WARNING,19.7,4.9,14.2,16.7
58,0.8271,0,WARNING,21.0,5.2,14.3,17.5
59,0.973,0,WARNING,20.4,5.0,15.3,18.6
60,0.973,0,WARNING,20.9,5.4,14.8,18.7
61,0.8267,0,WARNING,20.0,5.2,14.1,16.9
62,0.8269,0,WARNING,19.9,4.7,13.9,16.6
63,0.2149,0,NORMAL,19.1,4.7,13.8,15.1
64,0.827,0,WARNING,18.6,4.6,13.1,16.4
65,0.9731,0,WARNING,19.4,5.0,13.8,18.0
66,0.9217,0,WARNING,18.2,6.0,13.5,16.7
67,0.8271,0,WARNING,17.8,5.2,13.8,16.8
68,0.8274,0,WARNING,17.4,4.7,12.8,17.2
69,0.8279,0,WARNING,16.9,5.8,12.5,16.2
70,0.9732,0,WARNING,17.1,5.9,13.6,18.1
71,0.8283,0,WARNING,16.4,5.1,13.1,16.4
72,0.2007,0,NORMAL,16.6,4.2,11.9,14.8
73,0.8287,0,WARNING,16.9,4.9,13.3,15.9
74,0.8288,0,WARNING,16.9,5.0,13.6,16.7
75,0.9733,0,WARNING,16.2,4.5,13.0,17.7
76,0.8288,0,WARNING,16.6,4.5,13.2,16.5
77,0.8288,0,WARNING,16.9,6.0,13.5,16.1
78,0.8286,0,WARNING,18.1,5.0,13.0,15.9
79,0.9732,0,WARNING,18.2,5.1,13.3,17.7
80,0.8281,0,WARNING,18.1,5.6,13.8,16.6
81,0.9732,0,WARNING,18.7,4.8,13.9,17.6
82,0.8277,0,WARNING,18.1,6.2,13.6,15.9
83,0.8276,0,WARNING,17.3,5.4,14.0,16.7
84,0.8275,0,WARNING,17.4,4.9,12.6,16.0
85,0.8277,0,WARNING,17.1,4.7,12.9,16.0
86,0.8278,0,WARNING,17.5,5.5,13.1,16.8
87,0.8279,0,WARNING,16.2,4.7,13.0,16.2
88,0.9732,0,WARNING,15.8,5.5,12.7,18.0
89,0.8285,0,WARNING,16.1,5.0,13.9,16.8
90,0.9733,0,WARNING,17.3,5.2,14.5,17.9
91,0.8284,0,WARNING,17.8,5.0,13.5,15.9
92,0.8285,0,WARNING,17.6,4.6,13.2,16.0
93,0.8286,0,WARNING,17.3,4.6,13.2,16.1
94,0.8287,0,WARNING,17.5,4.6,12.8,16.3
95,0.9733,0,WARNING,16.0,4.5,12.2,17.0
96,0.8291,0,WARNING,16.6,5.0,13.1,16.2
97,0.829,0,WARNING,15.8,5.0,12.5,15.9
98,0.8292,0,WARNING,17.1,4.1,12.9,15.9
99,0.8292,0,WARNING,17.0,5.3,12.8,15.7
100,0.9734,0,WARNING,17.5,6.3,13.4,17.4
101,0.8289,0,WARNING,18.8,4.9,13.5,15.9
102,0.8284,0,WARNING,18.4,4.6,12.7,16.1
103,0.2272,0,NORMAL,18.5,5.9,13.6,14.7
104,0.828,0,WARNING,18.8,4.8,13.7,16.8
105,0.9732,0,WARNING,18.4,4.4,12.1,17.4
106,0.828,0,WARNING,18.7,4.6,12.8,16.3
107,0.8279,0,WARNING,18.5,4.6,12.5,15.6
108,0.828,0,WARNING,17.9,4.2,12.2,15.2
109,0.8281,0,WARNING,17.5,4.5,12.7,15.5
110,0.9732,0,WARNING,17.7,5.4,14.4,17.8
111,0.8279,0,WARNING,19.6,6.8,14.1,16.8
112,0.8277,0,WARNING,19.1,6.6,15.2,17.5
113,0.8276,0,WARNING,18.3,5.0,14.2,15.9
114,0.8507,0,WARNING,18.0,6.7,14.3,16.8
115,0.9958,0,WARNING,19.1,5.2,14.3,18.8
116,0.8277,0,WARNING,18.1,4.8,14.1,16.4
117,0.8277,0,WARNING,17.9,4.9,13.5,15.8
118,0.8612,0,WARNING,18.9,6.3,13.5,16.4
119,0.1603,0,NORMAL,19.5,5.1,13.4,14.7
120,0.9731,0,WARNING,19.8,5.4,14.5,17.8
121,0.8273,0,WARNING,19.8,5.2,13.7,16.9
122,0.16,0,NORMAL,19.8,5.8,13.7,15.3
123,0.8272,0,WARNING,19.9,5.0,13.4,16.3
124,0.9731,0,WARNING,19.4,4.8,13.1,18.1
125,0.9731,0,WARNING,19.5,5.3,14.4,17.9
126,0.8271,0,WARNING,18.9,5.9,14.2,16.2
127,0.3598,0,NORMAL,18.6,6.0,13.3,14.8
128,0.2141,0,NORMAL,18.5,6.1,14.2,14.8
129,0.1527,0,NORMAL,18.6,5.9,13.1,14.3
130,0.9731,0,WARNING,19.0,5.3,13.9,17.2
131,0.1913,0,NORMAL,19.3,5.2,13.9,14.9
132,0.8275,0,WARNING,19.3,5.8,13.9,16.0
133,0.8276,0,WARNING,18.4,4.8,13.4,16.4
134,0.9731,0,WARNING,18.2,4.9,13.5,17.2
135,0.9993,0,ANOMALY,18.7,4.9,12.8,19.9
136,0.9732,0,WARNING,18.5,6.0,13.8,17.5
137,0.8277,0,WARNING,18.2,5.9,14.2,16.4
138,0.9335,0,WARNING,18.6,7.3,14.9,16.5
139,0.828,0,WARNING,18.6,5.4,13.3,15.9
140,0.9732,0,WARNING,19.7,5.1,14.1,17.5
141,0.8277,0,WARNING,19.2,5.1,13.4,16.2
142,0.8275,0,WARNING,18.8,5.3,13.9,16.3
143,0.8274,0,WARNING,19.2,4.7,13.5,16.3
144,0.9731,0,WARNING,18.5,4.7,13.7,17.9
145,0.8273,0,WARNING,18.0,5.0,14.2,16.0
146,0.8894,0,WARNING,18.2,5.5,13.3,14.4
147,0.8275,0,WARNING,17.1,4.7,12.9,15.6
148,0.8282,0,WARNING,17.2,4.8,13.1,15.7
149,0.9733,0,WARNING,19.0,6.3,14.2,16.8
150,0.9733,0,WARNING,18.7,5.1,14.3,17.4
151,0.8282,0,WARNING,19.0,5.4,12.7,15.8
152,0.8282,0,WARNING,19.6,5.2,13.6,16.0
153,0.8279,0,WARNING,20.2,4.8,13.5,15.9
154,0.8277,0,WARNING,19.9,4.4,13.5,16.2
155,0.8276,0,WARNING,19.5,4.6,13.9,16.5
156,0.8274,0,WARNING,19.9,6.1,13.6,15.9
157,0.8274,0,WARNING,19.0,6.0,13.7,16.5
158,0.9731,0,WARNING,19.2,5.1,13.9,17.0
159,0.8273,0,WARNING,19.1,5.7,14.5,16.2
160,0.9731,0,WARNING,19.2,5.8,14.2,17.7
161,0.8274,0,WARNING,18.0,5.1,13.8,16.6
162,0.9731,0,WARNING,19.1,5.8,13.5,17.9
163,0.5064,0,NORMAL,18.5,6.3,13.2,14.8
164,0.8279,0,WARNING,20.1,4.7,13.3,16.3
165,0.9732,0,WARNING,19.2,5.1,14.3,17.1
166,0.8276,0,WARNING,19.2,4.9,14.2,16.7
167,0.8274,0,WARNING,19.2,5.3,14.1,15.9
168,0.8274,0,WARNING,19.5,6.4,13.9,16.3
169,0.8275,0,WARNING,18.4,6.9,15.4,16.6
170,0.9731,0,WARNING,19.2,7.1,17.7,20.2
171,0.8267,0,WARNING,19.1,7.4,18.1,20.4
172,0.8261,0,WARNING,19.1,7.0,17.7,20.8
173,0.8259,0,WARNING,19.9,7.4,18.5,20.6
174,0.8761,0,WARNING,21.8,9.1,18.6,21.3
175,0.9727,0,WARNING,21.6,7.1,19.8,22.7
176,0.8246,0,WARNING,21.7,7.4,18.8,21.6
177,0.8245,0,WARNING,22.4,6.6,19.3,21.5
178,0.8241,0,WARNING,23.4,6.9,19.7,21.8
179,0.8238,0,WARNING,22.6,6.3,18.6,21.5
180,0.9725,0,WARNING,21.7,6.8,18.9,23.2
181,0.8236,0,WARNING,21.6,6.7,19.8,21.9
182,0.8232,0,WARNING,21.8,6.5,19.7,22.5
183,0.8231,0,WARNING,21.6,6.6,19.3,22.4
184,0.823,0,WARNING,22.2,7.1,18.8,22.7
185,0.8231,0,WARNING,21.4,6.6,19.7,22.8
186,0.8232,0,WARNING,21.2,7.5,19.8,23.1
187,0.4003,0,NORMAL,21.7,6.9,20.0,21.7
188,0.8234,0,WARNING,20.4,6.5,19.8,23.0
189,0.8236,0,WARNING,20.5,6.8,19.8,22.9
190,0.9957,0,WARNING,21.2,6.7,19.4,25.9
191,0.9726,0,WARNING,22.3,6.6,19.4,24.7
192,0.9726,0,WARNING,21.5,7.2,19.2,24.1
193,0.9726,0,WARNING,21.1,6.5,19.1,24.9
194,0.9726,0,WARNING,21.5,6.7,20.2,24.1
195,0.8241,0,WARNING,21.6,6.9,20.0,23.8
196,0.824,0,WARNING,22.7,6.6,19.9,24.0
197,0.9726,0,WARNING,22.6,8.2,20.0,24.8
198,0.9957,0,WARNING,23.7,8.6,20.4,26.1
199,0.9725,0,WARNING,22.5,6.8,19.4,24.3
200,0.9957,0,WARNING,22.8,7.7,19.7,26.0
201,0.8229,0,WARNING,23.6,7.9,20.2,24.5
202,0.8225,0,WARNING,23.3,7.4,20.3,23.6
203,0.9723,0,WARNING,22.3,7.2,18.8,25.0
204,0.8223,0,WARNING,21.9,6.4,19.4,24.3
205,0.9957,0,WARNING,22.9,6.8,20.1,26.9
206,0.9723,0,WARNING,21.8,6.9,20.5,25.5
207,0.822,0,WARNING,21.6,6.3,18.2,24.2
208,0.8223,0,WARNING,22.0,6.7,20.4,23.8
209,0.9723,0,WARNING,21.4,7.6,19.4,25.2
210,0.9723,0,WARNING,21.6,7.0,20.3,25.7
211,0.9723,0,WARNING,21.6,7.9,20.3,25.7
212,0.8226,0,WARNING,21.4,7.0,20.1,24.3
213,0.9724,0,WARNING,20.2,6.4,20.1,25.4
214,0.9724,0,WARNING,20.0,7.8,20.2,25.3
215,0.9725,0,WARNING,19.5,6.7,19.5,25.2
216,0.9725,0,WARNING,19.7,7.6,20.6,25.6
217,0.9725,0,WARNING,19.9,7.3,19.2,25.8
218,0.8237,0,WARNING,21.2,6.8,20.5,24.3
219,0.9725,0,WARNING,21.2,7.3,19.8,26.2
220,0.9993,0,ANOMALY,21.3,8.3,20.2,29.4
221,0.9724,0,WARNING,22.7,8.3,19.9,26.4
222,0.8227,0,WARNING,21.7,7.4,19.8,25.3
223,0.9723,0,WARNING,22.4,7.3,22.0,26.8
224,0.8217,0,WARNING,24.2,6.8,20.1,25.6
225,0.9957,0,WARNING,24.2,6.7,19.4,27.9
226,0.9722,0,WARNING,24.1,7.0,20.3,27.1
227,0.8214,0,WARNING,22.6,6.6,18.7,25.3
228,0.8216,0,WARNING,23.1,6.8,20.0,25.2
229,0.8746,0,WARNING,22.6,6.7,19.3,23.5
230,0.8216,0,WARNING,20.7,5.7,17.0,23.1
231,0.8227,0,WARNING,20.1,6.7,16.8,23.0
232,0.8234,0,WARNING,20.1,6.3,17.5,22.3
233,0.3708,0,NORMAL,19.2,5.5,15.7,20.0
234,0.8247,0,WARNING,19.9,5.7,16.8,21.6
235,0.8249,0,WARNING,19.2,5.4,17.0,21.1
236,0.3399,0,NORMAL,19.6,5.6,16.0,19.7
237,0.8484,0,WARNING,19.2,7.7,15.2,20.9
238,0.8701,0,WARNING,20.3,7.6,15.7,19.6
239,0.3399,0,NORMAL,20.7,5.8,16.4,19.5
240,0.9727,0,WARNING,21.0,5.7,15.9,22.1
241,0.3071,0,NORMAL,21.3,5.4,16.2,20.3
242,0.8247,0,WARNING,21.8,6.1,15.0,20.0
243,0.2726,0,NORMAL,21.2,6.3,15.0,18.6
244,0.3245,0,NORMAL,22.0,5.6,15.7,19.4
245,0.825,0,WARNING,21.2,7.1,16.1,20.8
246,0.3531,0,NORMAL,21.2,5.9,15.3,19.1
247,0.8246,0,WARNING,20.9,5.5,15.1,20.7
248,0.2729,0,NORMAL,20.9,5.1,15.9,19.0
249,0.8248,0,WARNING,20.0,5.6,15.5,19.6
250,0.9727,0,WARNING,19.6,5.5,16.3,21.5
251,0.8249,0,WARNING,19.9,5.4,15.5,19.7
252,0.237,0,NORMAL,20.0,4.9,15.2,17.6
253,0.3074,0,NORMAL,21.2,5.5,15.1,18.0
254,0.2728,0,NORMAL,19.9,5.5,14.8,17.6
255,0.9729,0,WARNING,19.6,5.2,15.1,20.4
256,0.8261,0,WARNING,20.5,5.4,15.2,18.6
257,0.8261,0,WARNING,19.5,5.5,14.0,18.6
258,0.9729,0,WARNING,19.4,7.0,14.7,19.1
259,0.354,0,NORMAL,19.4,5.8,14.2,16.3
260,0.8264,0,WARNING,19.8,5.1,13.7,16.7
261,0.3108,0,NORMAL,19.0,5.2,13.7,16.0
262,0.3243,0,NORMAL,18.4,5.2,13.7,15.0
263,0.1491,0,NORMAL,18.9,5.1,13.9,15.0
264,0.1494,0,NORMAL,19.0,4.8,13.9,15.6
265,0.8269,0,WARNING,17.9,4.6,13.6,16.5
266,0.942,0,WARNING,17.6,5.7,14.2,15.1
267,0.187,0,NORMAL,16.2,4.7,13.3,14.7
268,0.1426,0,NORMAL,16.4,5.5,13.5,14.6
269,0.9139,0,WARNING,18.3,7.4,12.7,14.9
270,0.8283,0,WARNING,18.5,5.4,13.8,15.9
271,0.1421,0,NORMAL,19.1,5.0,13.3,14.6
272,0.4251,0,NORMAL,19.6,6.0,14.0,14.7
273,0.5001,0,NORMAL,19.8,5.6,13.1,14.8
274,0.3788,0,NORMAL,19.7,5.3,12.8,14.1
275,0.8274,0,WARNING,18.7,5.5,12.8,15.8
276,0.3879,0,NORMAL,19.3,6.5,13.7,14.7
277,0.1383,0,NORMAL,19.5,5.9,14.1,14.4
278,0.8271,0,WARNING,20.3,5.7,13.3,16.0
279,0.7476,0,WARNING,20.5,5.9,12.4,14.2
280,0.9731,0,WARNING,20.1,5.6,13.4,16.5
281,0.1535,0,NORMAL,20.0,4.8,12.6,14.5
282,0.2028,0,NORMAL,20.0,4.6,13.8,14.3
283,0.852,0,WARNING,19.6,4.7,13.5,14.1
284,0.1985,0,NORMAL,20.5,4.7,13.0,14.0
285,0.8274,0,WARNING,19.9,4.7,13.2,15.2
286,0.8273,0,WARNING,20.0,5.1,12.8,15.4
287,0.1954,0,NORMAL,20.2,5.0,13.3,14.0
288,0.1953,0,NORMAL,20.2,4.7,12.7,13.9
289,0.7381,0,WARNING,20.2,5.1,13.4,13.9
290,0.9731,0,WARNING,18.8,5.4,13.3,16.9
291,0.8093,0,WARNING,19.0,5.6,12.7,13.5
292,0.8279,0,WARNING,18.7,6.4,13.5,14.8
293,0.8223,0,WARNING,18.8,6.2,13.0,13.5
294,0.1472,0,NORMAL,18.4,4.9,12.3,12.5
295,0.8287,0,WARNING,19.1,5.7,13.1,14.2
296,0.1232,0,NORMAL,19.3,4.6,12.7,12.6
297,0.8284,0,WARNING,18.9,4.4,11.9,13.6
298,0.8285,0,WARNING,18.6,5.0,13.1,14.0
299,0.8593,0,WARNING,18.7,6.7,12.9,13.4
300,0.9732,0,WARNING,18.7,5.1,13.5,16.1
301,0.1434,0,NORMAL,18.4,6.2,13.9,13.4
302,0.8276,0,WARNING,19.6,5.4,12.3,13.8
303,0.1621,0,NORMAL,19.6,4.9,12.5,12.7
304,0.8279,0,WARNING,18.5,4.6,12.2,14.1
305,0.123,0,NORMAL,19.1,4.7,12.3,12.7
306,0.5965,0,NORMAL,18.2,5.4,12.0,12.7
307,0.392,0,NORMAL,17.6,6.2,13.0,13.0
308,0.2291,0,NORMAL,17.6,5.6,12.7,13.0
309,0.1255,0,NORMAL,17.5,4.7,13.3,13.3
310,0.9732,0,WARNING,18.2,5.2,13.3,15.4
311,0.1582,0,NORMAL,18.8,5.0,12.6,13.0
312,0.2097,0,NORMAL,19.0,4.8,13.3,13.1
313,0.8283,0,WARNING,18.9,4.7,12.7,14.3
314,0.6815,0,WARNING,17.7,5.2,12.5,12.6
315,0.8285,0,WARNING,17.2,4.6,12.2,14.0
316,0.829,0,WARNING,17.1,5.8,12.5,14.4
317,0.829,0,WARNING,17.5,4.8,12.7,14.2
318,0.7391,0,WARNING,18.1,5.6,12.7,12.6
319,0.8288,0,WARNING,18.7,5.1,13.4,14.0
320,0.1281,0,NORMAL,18.7,5.2,13.2,13.1
321,0.5548,0,NORMAL,18.6,5.7,13.5,12.0
322,0.8278,0,WARNING,18.6,4.5,12.5,13.8
323,0.1998,0,NORMAL,19.0,4.4,12.7,12.0
324,0.3672,0,NORMAL,19.1,4.8,12.4,12.8
325,0.8279,0,WARNING,17.9,4.6,13.6,14.1
326,0.5657,0,NORMAL,17.5,5.5,13.8,12.9
327,0.1638,0,NORMAL,16.7,5.4,12.8,12.4
328,0.1921,0,NORMAL,16.4,4.8,12.0,12.4
329,0.1375,0,NORMAL,16.7,5.5,12.0,11.2
330,0.8294,0,WARNING,16.3,5.7,12.8,13.8
331,0.1468,0,NORMAL,16.6,6.2,13.2,12.8
332,0.1458,0,NORMAL,16.8,5.4,13.0,12.7
333,0.1922,0,NORMAL,16.5,4.6,12.8,12.2
334,0.1654,0,NORMAL,17.5,4.6,13.5,12.8
335,0.1399,0,NORMAL,16.8,5.6,12.2,12.6
336,0.9734,0,WARNING,16.7,5.5,12.7,15.5
337,0.2256,0,NORMAL,16.2,5.0,12.7,12.6
338,0.8295,0,WARNING,16.7,5.8,13.3,14.2
339,0.1895,0,NORMAL,16.6,5.5,12.7,12.7
340,0.881,0,WARNING,17.3,6.4,13.6,14.1
341,0.1156,0,NORMAL,17.9,5.1,13.5,13.0
342,0.3954,0,NORMAL,17.9,5.2,12.5,12.7
343,0.8287,0,WARNING,18.4,5.6,14.1,14.5
344,0.2128,0,NORMAL,18.1,5.0,13.8,13.6
345,0.8281,0,WARNING,17.5,4.6,12.6,13.8
346,0.1205,0,NORMAL,17.8,4.7,12.6,12.8
347,0.1711,0,NORMAL,18.2,4.9,13.3,13.2
348,0.828,0,WARNING,18.0,4.8,13.6,13.7
349,0.1309,0,NORMAL,17.4,4.9,12.1,12.5
350,0.8282,0,WARNING,17.8,4.8,13.1,13.7
351,0.7263,0,WARNING,17.5,7.0,13.5,12.6
352,0.3573,0,NORMAL,16.5,5.5,13.8,13.3
353,0.8281,0,WARNING,17.2,6.0,14.4,14.8
354,0.8283,0,WARNING,17.2,6.0,13.6,14.6
355,0.8611,0,WARNING,16.3,7.0,13.7,13.3
356,0.1179,0,NORMAL,16.3,4.7,12.6,13.1
357,0.1508,0,NORMAL,16.6,5.1,13.3,12.9
358,0.9352,0,WARNING,17.3,7.5,13.8,13.1
359,0.144,0,NORMAL,18.2,5.7,13.3,11.4
360,0.8287,0,WARNING,18.4,5.3,13.7,14.1
361,0.1204,0,NORMAL,18.2,5.0,13.6,12.6
362,0.1203,0,NORMAL,18.2,4.8,13.7,13.3
363,0.8279,0,WARNING,18.4,4.6,13.1,14.5
364,0.2279,0,NORMAL,18.2,5.3,14.2,13.6
365,0.8277,0,WARNING,18.6,6.2,14.1,14.1
366,0.8273,0,WARNING,18.9,6.2,13.9,14.5
367,0.1575,0,NORMAL,18.8,5.4,13.3,12.8
368,0.8276,0,WARNING,19.2,5.3,14.3,14.2
369,0.8276,0,WARNING,19.1,5.5,12.8,14.1
370,0.8279,0,WARNING,18.8,6.0,13.4,15.1
371,0.8279,0,WARNING,19.0,5.1,14.0,14.5
372,0.1667,0,NORMAL,19.4,4.6,13.3,13.0
373,0.1891,0,NORMAL,19.5,5.1,13.3,13.0
374,0.8923,0,WARNING,18.8,6.5,13.8,13.3
375,0.8278,0,WARNING,17.9,4.6,13.0,13.6
376,0.1335,0,NORMAL,17.6,5.0,13.0,12.6
377,0.2286,0,NORMAL,17.4,5.3,13.4,12.9
378,0.9507,0,WARNING,18.3,7.7,12.9,13.4
379,0.1532,0,NORMAL,18.9,5.2,13.5,12.5
380,0.8284,0,WARNING,19.8,5.1,13.9,15.4
381,0.8279,0,WARNING,19.3,4.9,13.8,14.5
382,0.5402,0,NORMAL,19.9,5.6,13.7,13.4
383,0.8275,0,WARNING,19.1,4.6,12.9,14.0
384,0.8275,0,WARNING,19.3,4.7,13.3,14.3
385,0.8275,0,WARNING,18.2,4.8,13.6,14.0
386,0.7191,0,WARNING,18.6,5.4,13.6,12.8
387,0.2898,0,NORMAL,19.2,4.8,12.7,12.9
388,0.1763,0,NORMAL,17.6,5.7,14.0,13.2
389,0.841,0,WARNING,19.3,6.6,14.5,13.6
390,0.1402,0,NORMAL,19.4,5.4,13.3,13.3
391,0.8285,0,WARNING,19.1,5.1,14.1,14.2
392,0.1763,0,NORMAL,19.5,5.2,14.0,13.1
393,0.2618,0,NORMAL,20.3,5.4,13.4,12.3
394,0.2928,0,NORMAL,19.4,5.7,13.6,13.0
395,0.1295,0,NORMAL,18.9,5.0,13.5,12.5
396,0.8283,0,WARNING,19.6,5.2,13.4,14.1
397,0.1536,0,NORMAL,19.4,5.0,13.3,13.3
398,0.202,0,NORMAL,19.5,4.7,12.9,13.3
399,0.8283,0,WARNING,19.2,6.4,13.4,14.4
400,0.8282,0,WARNING,19.9,5.4,13.3,14.3
401,0.1568,0,NORMAL,19.5,4.6,13.1,12.8
402,0.1875,0,NORMAL,19.9,5.0,13.3,13.2
403,0.7415,0,WARNING,19.8,6.0,13.7,13.0
404,0.3106,0,NORMAL,19.7,4.8,12.8,13.3
405,0.3958,0,NORMAL,19.1,5.9,13.5,13.4
406,0.1736,0,NORMAL,19.7,4.9,14.6,13.5
407,0.2628,0,NORMAL,19.1,5.6,13.5,13.4
408,0.324,0,NORMAL,19.5,5.8,14.0,13.4
409,0.6341,0,WARNING,18.1,5.9,13.0,12.6
410,0.2134,0,NORMAL,19.0,6.7,15.7,14.4
411,0.8276,0,WARNING,19.3,7.1,15.9,15.9
412,0.3235,0,NORMAL,20.1,6.9,16.7,14.7
413,0.7233,0,WARNING,20.6,6.7,16.3,14.5
414,0.2226,0,NORMAL,20.4,5.7,16.1,14.5
415,0.1547,0,NORMAL,20.0,5.5,15.5,14.5
416,0.1943,0,NORMAL,20.1,5.9,16.1,14.4
417,0.1735,0,NORMAL,19.8,5.8,16.3,14.2
418,0.9631,0,WARNING,20.8,8.9,15.3,13.9
419,0.827,0,WARNING,20.3,5.5,14.9,14.8
420,0.973,0,WARNING,20.7,5.9,15.7,16.8
421,0.1729,0,NORMAL,20.3,5.6,15.6,14.3
422,0.2299,0,NORMAL,20.0,5.5,14.4,13.3
423,0.8268,0,WARNING,20.4,5.6,15.1,15.0
424,0.1396,0,NORMAL,20.0,5.7,15.3,14.1
425,0.973,0,WARNING,19.4,6.1,14.9,16.5
426,0.827,0,WARNING,19.6,6.0,15.6,15.3
427,0.827,0,WARNING,19.7,5.9,15.6,15.2
428,0.8272,0,WARNING,20.2,5.6,15.2,15.2
429,0.4683,0,NORMAL,19.3,6.5,14.6,14.1
430,0.1408,0,NORMAL,18.4,6.5,15.2,13.8
431,0.1167,0,NORMAL,18.1,5.3,14.6,13.7
432,0.8283,0,WARNING,18.1,5.2,14.4,16.1
433,0.1849,0,NORMAL,18.7,6.1,15.8,13.6
434,0.1831,0,NORMAL,18.4,5.6,15.6,13.7
435,0.1281,0,NORMAL,18.3,5.4,15.0,13.7
436,0.8285,0,WARNING,18.2,5.5,14.7,14.7
437,0.8481,0,WARNING,18.9,7.7,15.5,13.6
438,0.8284,0,WARNING,20.0,6.7,15.5,15.0
439,0.828,0,WARNING,19.8,6.5,15.9,14.9
440,0.8275,0,WARNING,21.1,6.2,15.1,15.5
441,0.373,0,NORMAL,20.3,6.3,16.0,14.1
442,0.8269,0,WARNING,20.1,5.8,14.8,15.4
443,0.8267,0,WARNING,20.3,5.2,15.3,15.2
444,0.8267,0,WARNING,21.3,5.2,14.8,15.2
445,0.144,0,NORMAL,20.5,5.4,14.9,13.5
446,0.9443,0,WARNING,19.1,5.9,15.0,13.3
447,0.8269,0,WARNING,19.4,5.3,15.1,14.9
448,0.2583,0,NORMAL,19.9,5.2,14.7,13.3
449,0.8279,0,WARNING,19.3,6.5,15.4,15.5
450,0.8281,0,WARNING,19.5,6.3,13.8,14.9
451,0.8284,0,WARNING,18.4,6.1,15.2,15.3
452,0.8285,0,WARNING,19.0,5.5,15.3,15.3
453,0.1808,0,NORMAL,18.7,5.4,14.2,13.7
454,0.1728,0,NORMAL,19.0,5.5,14.7,13.8
455,0.8287,0,WARNING,18.9,5.5,14.7,14.5
456,0.263,0,NORMAL,18.2,5.5,14.2,13.5
457,0.8287,0,WARNING,17.8,6.2,14.6,15.2
458,0.8286,0,WARNING,18.5,6.2,14.3,15.1
459,0.4962,0,NORMAL,18.7,6.5,14.7,13.6
460,0.8287,0,WARNING,20.7,6.6,15.7,15.1
